Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
14345,Dodge Racing: Charger vs Challenger,DS,2009,Racing,Zushi Games,0.03,0,0,0,0.03
13144,Corpse Party: Blood Covered - Repeated Fear,PSP,2010,Adventure,5pb,0,0,0.05,0,0.05
11593,P.N.03 - Product Number Three,GC,2003,Shooter,Capcom,0.06,0.02,0,0,0.08
642,ATV Offroad Fury,PS2,2001,Racing,Sony Computer Entertainment,2.07,0.26,0,0.08,2.41
12154,Kanji Sonomama DS Rakubiki Jiten,DS,2006,Misc,Nintendo,0,0,0.07,0,0.07
13192,QUIZ PARTY,Wii,2012,Misc,Nintendo,0,0.05,0,0,0.05
9506,Digimon Racing,GBA,2004,Racing,Namco Bandai Games,0.09,0.03,0,0,0.13
10815,MindJack,X360,2011,Shooter,Square Enix,0.07,0.02,0,0.01,0.1
12636,All Kamen Rider: Rider Generation 2,PSP,2012,Action,Namco Bandai Games,0,0,0.06,0,0.06
2670,Marvel Nemesis: Rise of the Imperfects,PS2,2005,Fighting,Electronic Arts,0.64,0.02,0,0.1,0.77
2972,Baldur's Gate: Dark Alliance II,PS2,2004,Role-Playing,Interplay,0.34,0.26,0,0.09,0.68
5827,Shrek Swamp Kart Speedway,GBA,2002,Racing,TDK Mediactive,0.22,0.08,0,0.01,0.3
4468,Barbie: Groom and Glam Pups,DS,2010,Action,THQ,0.26,0.14,0,0.04,0.44
8396,Disney Golf,PS2,2002,Sports,Electronic Arts,0.07,0.06,0.02,0.02,0.17
6383,Connect Four / Perfection / Trouble,GBA,2005,Misc,Zoo Digital Publishing,0.19,0.07,0,0,0.27
8887,Scarface: The World is Yours,Wii,2007,Action,Vivendi Games,0.12,0.01,0,0.01,0.15
9385,Kurt Warner's Arena Football Unleashed,PS,2000,Sports,Midway Games,0.07,0.05,0,0.01,0.13
16344,H2O+: Footprints in the Sand,PS2,2008,Adventure,Kadokawa Shoten,0,0,0.01,0,0.01
7778,Dream Salon,DS,2009,Misc,Zoo Digital Publishing,0.18,0,0,0.01,0.19
1704,Pokemon Super Mystery Dungeon,3DS,2015,Role-Playing,Nintendo,0.46,0.31,0.33,0.08,1.19
3726,Dragon Quest Characters: Torneko no Daibouken 3: Fushigi no Dungeon,PS2,2002,Role-Playing,Enix Corporation,0,0,0.54,0,0.54
15703,Monster High 13 Wishes,3DS,2013,Action,Little Orbit,0,0.02,0,0,0.02
7476,Rune Factory: Tides of Destiny,Wii,2011,Role-Playing,Marvelous Interactive,0.14,0,0.06,0.01,0.21
2288,Namco Museum,XB,N/A,Misc,Unknown,0.77,0.11,0,0.04,0.91
10139,Lost in Blue,DS,2005,Adventure,Konami Digital Entertainment,0.07,0.02,0.02,0.01,0.11
5460,Tales of the World: Radiant Mythology 2,PSP,2009,Role-Playing,Namco Bandai Games,0,0,0.33,0,0.33
14557,Beyblade Evolution,3DS,2013,Action,Rising Star Games,0.02,0.01,0,0,0.03
6532,Muramasa: The Demon Blade,PSV,2013,Role-Playing,Marvelous Entertainment,0.13,0,0.1,0.03,0.26
10482,PictoImage,DS,2007,Puzzle,Sega,0.1,0,0,0.01,0.1
11031,World Championship Games: A Track & Field Event,DS,2008,Sports,Ghostlight,0.08,0,0,0.01,0.09
13862,Mobile Suit Gundam: Mokuba no Kiseki,PSP,2012,Action,Namco Bandai Games,0,0,0.04,0,0.04
5916,We Sing Pop!,Wii,2012,Misc,Nordic Games,0.08,0.19,0,0.03,0.3
7306,Herdy Gerdy,PS2,2002,Adventure,Eidos Interactive,0.11,0.08,0,0.03,0.22
11750,Magic Pengel: The Quest for Color,PS2,2002,Role-Playing,Taito,0.04,0.03,0,0.01,0.07
8435,Fracture,PS3,2008,Shooter,LucasArts,0.11,0.04,0,0.02,0.17
5365,Avatar: The Last Airbender - The Burning Earth,DS,2007,Action,THQ,0.31,0,0,0.03,0.34
9517,Backyard Sports Football: Rookie Rush,Wii,2010,Sports,Atari,0.12,0,0,0.01,0.13
8239,World Championship Poker,GBA,2004,Misc,Crave Entertainment,0.12,0.05,0,0,0.17
13855,Klonoa Heroes: Densetsu no Star Medal,GBA,2002,Role-Playing,Namco Bandai Games,0,0,0.04,0,0.04
8622,Vegas Party,Wii,N/A,Misc,Unknown,0.15,0,0,0.01,0.16
2576,[Prototype 2],X360,2012,Action,Activision,0.48,0.25,0,0.07,0.8
8978,Travel Games For Dummies,DS,2008,Misc,Electronic Arts,0.13,0,0,0.01,0.15
11091,Freestyle Metal X,PS2,2003,Racing,Midway Games,0.04,0.03,0,0.01,0.09
502,Zumba Fitness 2,Wii,2011,Sports,Majesco Entertainment,1.54,1.07,0,0.28,2.88
11869,Pro Farm 1,PC,2011,Simulation,Excalibur Publishing,0,0.06,0,0.01,0.07
3969,Activision Anthology,PS2,2002,Misc,Activision,0.25,0.19,0,0.06,0.5
10393,BlazBlue: Chrono Phantasma,PSV,2014,Fighting,Arc System Works,0.06,0,0.03,0.02,0.11
5839,Trauma Center: New Blood,Wii,2007,Simulation,Nintendo,0.22,0.04,0.01,0.03,0.3
1286,Tom Clancy's Splinter Cell: Pandora Tomorrow,XB,2004,Action,Ubisoft,0.82,0.59,0,0.07,1.48
4231,Classic NES Series: Pac-Man,GBA,2004,Puzzle,Nintendo,0.25,0.09,0.12,0.01,0.46
467,WWE SmackDown! Shut Your Mouth,PS2,2002,Sports,THQ,1.45,1.13,0.07,0.38,3.02
15685,Kabushiki Baibai Trainer: Kabutore! Next,DS,2007,Simulation,Konami Digital Entertainment,0,0,0.02,0,0.02
6437,Angry Birds Trilogy,X360,2012,Action,Activision,0.18,0.06,0,0.02,0.27
6022,FIFA Soccer 13,3DS,2012,Action,Electronic Arts,0.06,0.2,0,0.03,0.29
11090,MotoGP 14,X360,2014,Racing,Milestone S.r.l.,0.04,0.04,0,0.01,0.09
13548,WSC Real 11: World Snooker Championship,X360,2011,Sports,Koch Media,0,0.04,0,0.01,0.04
6092,El Shaddai: Ascension of the Metatron,PS3,2011,Action,Ignition Entertainment,0.11,0.07,0.08,0.03,0.29
2558,Ben 10: Alien Force,Wii,2008,Action,Koch Media,0.52,0.21,0,0.07,0.81
4737,Monster Trucks Mayhem,Wii,2009,Racing,Zoo Games,0.39,0,0,0.02,0.41
8516,King's Field,PS,1995,Role-Playing,Sony Computer Entertainment,0.09,0.06,0,0.01,0.16
15958,"Sharin no Kuni, Himawari no Shoujo",X360,2010,Adventure,5pb,0,0,0.02,0,0.02
12248,Hot Wheels: Burnin' Rubber,GBA,2001,Racing,THQ,0.05,0.02,0,0,0.06
5646,Seaman: Kindan no Pet - Gaze Hakushi no Jikken Shima,PS2,2001,Simulation,ASCII Entertainment,0,0,0.32,0,0.32
1419,MotorStorm: Pacific Rift,PS3,2008,Racing,Sony Computer Entertainment,0.43,0.67,0.02,0.26,1.37
6137,Siren: Blood Curse,PS3,2008,Action,Sony Computer Entertainment,0,0.17,0.09,0.02,0.28
12209,Karaoke Revolution Party,XB,2005,Misc,Konami Digital Entertainment,0.05,0.01,0,0,0.07
7221,The Suffering,XB,2004,Action,Midway Games,0.16,0.05,0,0.01,0.22
