Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
11231,Savage Skies,PS2,2002,Shooter,Big Ben Interactive,0.04,0.03,0,0.01,0.09
1708,Resident Evil: Operation Raccoon City,PS3,2012,Action,Capcom,0.48,0.25,0.36,0.1,1.18
3654,Tatsunoko vs. Capcom: Ultimate All-Stars,Wii,2010,Fighting,Capcom,0.32,0.16,0.03,0.05,0.55
1716,Plants vs. Zombies,DS,2011,Strategy,Mastertronic,0.95,0.15,0,0.08,1.18
13455,Rat Attack!,PS,1999,Puzzle,Mindscape,0.03,0.02,0,0,0.04
8773,Naruto Shippuden: Legends: Akatsuki Rising,PSP,2009,Fighting,Namco Bandai Games,0.14,0,0,0.01,0.15
13658,Pac-Man World Rally,PSP,2006,Racing,Namco Bandai Games,0.04,0,0,0,0.04
5718,Mario Golf,GB,1999,Action,Nintendo,0,0,0.31,0,0.31
11804,Bomberman Max 2: Red Advance,GBA,2002,Puzzle,Vivendi Games,0.05,0.02,0,0,0.07
12051,Spartan: Total Warrior,GC,2005,Action,Sega,0.05,0.01,0,0,0.07
3927,NHL 07,PS2,2006,Sports,Electronic Arts,0.42,0.02,0,0.07,0.51
764,Super Mario RPG: Legend of the Seven Stars,SNES,1996,Role-Playing,Nintendo,0.66,0,1.45,0.03,2.14
4470,Scooby-Doo! Mystery Mayhem,GBA,2003,Action,THQ,0.31,0.12,0,0.01,0.44
13867,Colin McRae Rally 3,XB,2002,Racing,Codemasters,0.03,0.01,0,0,0.04
4326,Phantasy Star Online Episode I & II,GC,2002,Role-Playing,Infogrames,0.23,0.06,0.16,0.01,0.45
10955,Riviera: The Promised Land,PSP,2006,Role-Playing,505 Games,0.07,0,0.02,0.01,0.09
4554,Disney Sing It,X360,2008,Misc,Disney Interactive Studios,0.39,0.01,0,0.03,0.43
12292,XGRA: Extreme G Racing Association,PS2,2003,Racing,Acclaim Entertainment,0.03,0.02,0,0.01,0.06
4216,NHL 97,PS,1996,Sports,Electronic Arts,0.26,0.18,0,0.03,0.47
15684,Stronghold Legends,PC,2006,Strategy,Take-Two Interactive,0,0.01,0,0,0.02
7204,Castlevania: Lords of Shadow 2,PS3,2014,Action,Konami Digital Entertainment,0.03,0.13,0.02,0.04,0.22
7625,Super Robot Taisen 64,N64,1999,Strategy,Banpresto,0,0,0.2,0,0.2
1373,Madden NFL 15,PS3,2014,Sports,Electronic Arts,1.07,0.15,0,0.19,1.41
4916,Just Dance 2014,PS4,2013,Misc,Ubisoft,0.18,0.16,0,0.05,0.39
10743,Zoo Tycoon (2013),X360,2013,Simulation,Microsoft Game Studios,0.02,0.07,0,0.01,0.1
12081,Dino Master: Dig Discover Duel,DS,2005,Strategy,Majesco Entertainment,0.06,0,0,0,0.07
15906,Portable Island: Tenohira Resort,PSP,2006,Simulation,Namco Bandai Games,0,0,0.02,0,0.02
8989,Wizardry VII: Gadeia no Houshu,PS,1995,Role-Playing,Sony Computer Entertainment,0,0,0.14,0.01,0.15
6122,The Warriors,XB,2005,Action,Take-Two Interactive,0.21,0.06,0,0.01,0.28
14822,Franklin the Turtle,GBA,2005,Misc,Game Factory,0.02,0.01,0,0,0.03
3587,Need for Speed: Most Wanted,GC,2005,Racing,Electronic Arts,0.43,0.11,0,0.02,0.56
9203,Karaoke Revolution Glee: Volume 3,X360,2011,Misc,Konami Digital Entertainment,0.13,0,0,0.01,0.14
16362,NHL 2K7,XB,2006,Sports,Take-Two Interactive,0.01,0,0,0,0.01
8600,The Crew,PC,2014,Racing,Ubisoft,0,0.15,0,0.01,0.16
11260,Chameleon,PSP,2006,Puzzle,505 Games,0.07,0,0,0.01,0.08
2480,Need for Speed Rivals,X360,2013,Racing,Electronic Arts,0.37,0.38,0.01,0.08,0.84
4183,Crazy Taxi: Fare Wars,PSP,2007,Racing,Sega,0.1,0.22,0.02,0.12,0.47
8996,Grabbed by the Ghoulies,XB,2003,Action,Microsoft Game Studios,0.11,0.03,0,0.01,0.14
3891,Tiger Woods PGA Tour 13,X360,2012,Sports,Electronic Arts,0.29,0.18,0,0.04,0.51
11438,Worms: A Space Oddity,Wii,2008,Strategy,THQ,0.06,0.02,0,0.01,0.08
14228,Yumi's Odd Odyssey,3DS,2013,Platform,Agatsuma Entertainment,0,0,0.03,0,0.03
10050,NFL Head Coach 09,X360,2008,Sports,Electronic Arts,0.11,0,0,0.01,0.11
14126,Cooking Mama: My Sweets Shop,3DS,2014,Simulation,Office Create,0,0,0.03,0,0.03
4402,Mario Tennis Ultra Smash,WiiU,2015,Sports,Nintendo,0.13,0.16,0.13,0.03,0.45
3269,Dragon Ball Z: Ultimate Tenkaichi,PS3,2011,Fighting,Namco Bandai Games,0.27,0.18,0.09,0.08,0.62
9736,Gotouchi Tetsudou: Gotouchi Chara to Nihon Zenkoku no Tabi,3DS,2014,Misc,Namco Bandai Games,0,0,0.12,0,0.12
14014,Onsei Kanjou Sokuteiki: Kokoro Scan,DS,2007,Misc,Sega,0,0,0.04,0,0.04
4846,Planet 51,DS,2009,Action,Sega,0.22,0.14,0,0.04,0.4
9300,Kamen Rider Battle: Ganbaride,DS,2010,Strategy,Namco Bandai Games,0,0,0.14,0,0.14
14795,AMNESIA World,PSV,2014,Adventure,Idea Factory,0,0,0.03,0,0.03
9160,Fate/Unlimited Codes,PS2,2008,Fighting,Capcom,0,0,0.14,0,0.14
11060,Porsche Challenge,PS,1997,Racing,Sony Computer Entertainment,0.05,0.03,0,0.01,0.09
15463,Starship Troopers,PC,2005,Shooter,Empire Interactive,0,0.02,0,0,0.02
16294,FairlyLife: MiracleDays,PSP,2010,Adventure,Piacci,0,0,0.01,0,0.01
7099,Tiger Woods PGA Tour 2003,GC,2002,Sports,Electronic Arts,0.18,0.05,0,0.01,0.23
14773,Brothers Conflict: Passion Pink,PSP,2012,Action,Idea Factory,0,0,0.03,0,0.03
10099,Cold Fear,PS2,2005,Action,Ubisoft,0.06,0.04,0,0.01,0.11
640,pro evolution soccer 2011,PS3,2010,Sports,Konami Digital Entertainment,0.29,1.18,0.54,0.41,2.42
9920,MegaTagmension Blanc + Neptune VS Zombies,PSV,2015,Action,Idea Factory International,0.02,0.03,0.05,0.01,0.12
7154,Marvel Super Hero Squad: The Infinity Gauntlet,DS,2010,Action,THQ,0.17,0.03,0,0.02,0.22
3732,Madden NFL 13,Wii,2012,Sports,Electronic Arts,0.51,0,0,0.03,0.54
