Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
555,Mario Party,N64,Nintendo,1.25,0.53,0.87,0.05,2.7
1417,A Collection of Activision Classic Games for the Atari 2600,PS,Activision,0.76,0.52,0,0.09,1.37
1581,Wheel of Fortune,PS,Hasbro Interactive,0.99,0.22,0,0.04,1.26
1812,Jampack Winter '98,PS,Sony Computer Entertainment,0.63,0.43,0,0.07,1.13
1947,Simple 1500 Series Vol. 1: The Mahjong,PS,D3Publisher,0,0,0.99,0.07,1.06
2493,The Game of Life,PS,Unknown,0.46,0.31,0,0.05,0.83
3088,Um Jammer Lammy,PS,Sony Computer Entertainment,0.12,0.08,0.41,0.04,0.66
3724,Bust A Groove,PS,Sony Computer Entertainment,0.09,0.06,0.35,0.04,0.54
5400,Backstreet Billiards,PS,ASCII Entertainment,0.19,0.13,0,0.02,0.34
5720,Sesame Street: Elmo's Letter Adventure,PS,NewKidCo,0.17,0.12,0,0.02,0.31
5739,Tiny Toon Adventures: The Great Beanstalk,PS,Sony Computer Entertainment,0.17,0.12,0,0.02,0.31
5798,South Park: Chef's Luv Shack,PS,Acclaim Entertainment,0.17,0.12,0,0.02,0.31
6702,Caesars Palace II,PS,Interplay,0.14,0.09,0,0.02,0.25
6940,Sesame Street: Elmo's Number Journey,PS,NewKidCo,0.13,0.09,0,0.02,0.24
8660,Pachi-Slot Kanzen Kouryaku 3: Universal Koushiki Gaido Volume 3,PS,Syscom,0,0,0.15,0.01,0.16
10632,Jeopardy!,N64,GameTek,0.08,0.02,0,0,0.1
11050,Golden Nugget 64,N64,Electronic Arts,0.07,0.02,0,0,0.09
11667,No One Can Stop Mr. Domino!,PS,JVC,0.04,0.03,0,0,0.08
12396,Tokimeki no Houkago,PS,Konami Digital Entertainment,0,0,0.06,0,0.06
12512,Virtual Chess 64,N64,Titus,0.05,0.01,0,0,0.06
13206,Shinseiki Evangelion- Eva: Yukai na Nakama Tachi,PS,Gainax Network Systems,0,0,0.05,0,0.05
14713,Timeshock! Pro Pinball,PS,Empire Interactive,0.02,0.01,0,0,0.03
