Rank,Name,Platform,Year,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
5951,Mah Jong Quest: Expeditions,DS,2007,0.02,0.26,0,0.01,0.3
6035,Jewel Quest Mysteries: Curse of the Emerald Tear,DS,2010,0,0.25,0,0.04,0.29
7185,Hidden Mysteries: Buckingham Palace,DS,2010,0.13,0.07,0,0.02,0.22
7236,Jewel Quest: Expeditions,DS,2007,0.03,0.18,0,0.01,0.22
7608,Mahjongg Mysteries: Ancient Egypt,DS,2010,0.07,0.11,0,0.02,0.2
8735,The Quest Trio,DS,2008,0.14,0.01,0,0.01,0.15
9281,Cruise Ship Vacation Games,Wii,2009,0.13,0,0,0.01,0.14
12250,Jewel Link Chronicles: Mountains of Madness,DS,N/A,0,0.06,0,0.01,0.06
12857,7 Wonders: Treasures of Seven,DS,2011,0.02,0.03,0,0.01,0.05
13665,Mortimer Beckett and the Secrets of Spooky Manor,Wii,2008,0.04,0,0,0,0.04
14067,Mahjong 300,DS,2011,0,0.03,0,0,0.04
14187,Sacra Terra: Angelic Night,PC,2011,0.01,0.02,0,0.01,0.03
15470,Atlantic Quest,PC,2011,0,0.02,0,0,0.02
16190,Jewel Quest II,PC,2007,0,0.01,0,0,0.01
