Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
16011,Neverwinter Nights 2: Mask of the Betrayer,PC,2007,Atari,0,0.01,0,0,0.01
16012,Kimi no Yuusha,DS,2008,SNK Playmore,0,0,0.01,0,0.01
16028,The Last Remnant,PC,2009,Square Enix,0,0.01,0,0,0.01
16045,Wizardry XTH: Unlimited Students,PS2,2006,Michaelsoft,0,0,0.01,0,0.01
16046,Raven's Cry,PS4,2015,TopWare Interactive,0,0.01,0,0,0.01
16080,Destiny Links,DS,2009,Namco Bandai Games,0,0,0.01,0,0.01
16087,The Legend of Heroes: Trails in the Sky Third Chapter,PS3,2013,Falcom Corporation,0,0,0.01,0,0.01
16140,Game Book DS: Sword World 2.0,DS,2009,Broccoli,0,0,0.01,0,0.01
16156,Entaku no Seito: Students of Round,X360,2011,ChunSoft,0,0,0.01,0,0.01
16166,Deus Ex,PC,2000,Eidos Interactive,0,0.01,0,0,0.01
16220,Far East of Eden II: Manji Maru,DS,2006,Hudson Soft,0,0,0.01,0,0.01
16227,New Interpretation Stranger of Sword City,PSV,2016,Experience Inc.,0,0,0.01,0,0.01
16234,Densetsu no Yuusha no Densetsu: Legendary Saga,PSP,2010,Kadokawa Shoten,0,0,0.01,0,0.01
16236,Marvel: Ultimate Alliance,PC,2006,Activision,0.01,0,0,0,0.01
16243,Seisou no Amazones,3DS,2013,Arc System Works,0,0,0.01,0,0.01
16244,Phantasy Star Online 2 Episode 4: Deluxe Package,PSV,2017,Sega,0,0,0.01,0,0.01
16249,Agarest Senki: Re-appearance,PS3,N/A,Idea Factory,0,0,0.01,0,0.01
16260,Makai Senki Disgaea 3 Append Disc: Raspberyl-hen Hajime Mashita,PS3,2009,Nippon Ichi Software,0,0,0.01,0,0.01
16321,Dungeon Explorer: Warriors of Ancient Arts,PSP,2007,Rising Star Games,0.01,0,0,0,0.01
16329,Dragon Quest X: All in One Package,WiiU,2015,Square Enix,0,0,0.01,0,0.01
16332,Element Hunter,DS,2009,Namco Bandai Games,0,0,0.01,0,0.01
16334,Rondo of Swords (jp sales),DS,2007,Success,0,0,0.01,0,0.01
16358,Icewind Dale II,PC,2002,Interplay,0,0.01,0,0,0.01
16377,Cross Edge Dash,X360,2009,Compile Heart,0,0,0.01,0,0.01
16384,Hoshigami: Ruining Blue Earth Remix,DS,2007,505 Games,0,0,0.01,0,0.01
16402,The Technomancer,PC,2016,Focus Home Interactive,0,0.01,0,0,0.01
16430,Virtua Quest,GC,N/A,Unknown,0.01,0,0,0,0.01
16452,King's Bounty: Armored Princess,PC,2009,1C Company,0,0.01,0,0,0.01
16469,Magicians Academy,PS2,2007,Enterbrain,0,0,0.01,0,0.01
16471,Exstetra,3DS,2013,FuRyu,0,0,0.01,0,0.01
16484,Dengeki Gakuen RPG: Cross of Venus Special,DS,2011,ASCII Media Works,0,0,0.01,0,0.01
16511,The Rise of the Argonauts,PC,2008,Codemasters,0,0.01,0,0,0.01
16518,Knights in the Nightmare: DHE Series Special Pack,DS,2008,Sting,0,0,0.01,0,0.01
16523,Tengai Makyo: Dai Yon no Mokushiroku,PSP,2006,Hudson Soft,0,0,0.01,0,0.01
16528,Blazer Drive,DS,2008,Sega,0,0,0.01,0,0.01
16556,Bound By Flame,X360,2014,N/A,0,0.01,0,0,0.01
16559,Super Robot Taisen: Original Generation,GBA,2002,Banpresto,0.01,0,0,0,0.01
16593,Eiyuu Densetsu: Sora no Kiseki Material Collection Portable,PSP,2007,Falcom Corporation,0,0,0.01,0,0.01
