Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
9224,Wild ARMs XF,PSP,2007,505 Games,0.07,0,0.06,0.01,0.14
9242,Zetta Hero Project: Unlosing Ranger vs. Darkdeath Evilman,PSP,2010,Nippon Ichi Software,0.07,0,0.06,0.01,0.14
9248,Shining Soul,GBA,2002,Atari,0.03,0.01,0.09,0,0.14
9278,7th Dragon,DS,2009,Sega,0,0,0.14,0,0.14
9291,Dragon Age Origins: Awakening,PC,2010,Electronic Arts,0.01,0.1,0,0.02,0.14
9294,Shining Resonance,PS3,2014,Sega,0,0,0.14,0,0.14
9308,Divinity II: The Dragon Knight Saga,X360,2010,Focus Home Interactive,0.11,0.02,0,0.01,0.14
9327,Queen's Gate: Spiral Chaos,PSP,2011,Namco Bandai Games,0,0,0.14,0,0.14
9336,Final Fantasy XI: Rise of the Zilart,PS2,2003,Square Enix,0,0,0.13,0,0.13
9345,Dokapon Kingdom,Wii,2008,Sting,0.12,0,0,0.01,0.13
9354,Suikoden: Tsumugareshi Hyakunen no Toki,PSP,2012,Konami Digital Entertainment,0,0,0.13,0,0.13
9365,Shiren the Wanderer 4 - God's Eye and the Demon's Navel,DS,2010,Spike,0,0,0.13,0,0.13
9375,Ys: The Ark of Napishtim,PS2,2005,Konami Digital Entertainment,0.07,0.05,0,0.02,0.13
9378,Azure Dreams,PS,1997,Konami Digital Entertainment,0.07,0.05,0,0.01,0.13
9383,Phantom Brave: We Meet Again,Wii,2009,Nippon Ichi Software,0.12,0,0.01,0.01,0.13
9384,Monster Rancher DS,DS,2008,Tecmo Koei,0.08,0,0.05,0.01,0.13
9387,Shin Megami Tensei: Devil Summoner 2 - Raidou Kuzunoha vs. King Abaddon,PS2,2008,Atlus,0.07,0.05,0,0.02,0.13
9389,Venetica,X360,2010,DTP Entertainment,0.09,0.03,0,0.01,0.13
9405,Ken to Mahou to Gakuen Mono. 3,PSP,2010,Acquire,0,0,0.13,0,0.13
9416,Tales of the Heroes: Twin Brave,PSP,2012,Namco Bandai Games,0,0,0.13,0,0.13
9429,RPG Maker II,PS2,2002,Enterbrain,0.06,0.05,0,0.02,0.13
9447,Slime MoriMori Dragon Quest 3: Taikaizoku to Shippo Dan,3DS,2011,Square Enix,0,0,0.13,0,0.13
9449,Diablo II,PC,2000,Havas Interactive,0.01,0.09,0,0.02,0.13
9456,Eternal Poison (JP sales),PS2,2008,Banpresto,0,0,0.13,0,0.13
9463,Illusion of Gaia,SNES,1993,Nintendo,0,0,0.13,0,0.13
9476,Drakengard 2,PS2,2005,Ubisoft,0.06,0.05,0,0.02,0.13
9478,Grand Knights History,PSP,2011,Marvelous Interactive,0,0,0.13,0,0.13
9480,Summon Night: Twin Age,DS,2007,Banpresto,0.07,0,0.05,0.01,0.13
9534,Metal Max 3,DS,2010,Enterbrain,0,0,0.13,0,0.13
9541,Monster Hunter Frontier Online,X360,2010,Capcom,0,0,0.13,0,0.13
9543,Shin Megami Tensei: Digital Devil Saga,PS2,2004,Ghostlight,0.06,0.05,0,0.02,0.13
9548,Mystic Ark,SNES,1995,Enix Corporation,0,0,0.13,0,0.13
9551,Venetica,PS3,2010,DTP Entertainment,0.07,0.04,0,0.02,0.13
9566,Shining Wind,PS2,2007,Sega,0,0,0.13,0,0.13
9619,7th Dragon 2020-II,PSP,2013,Sega,0,0,0.13,0,0.13
9620,Doukyuusei 2,SAT,1997,NEC Interchannel,0,0,0.13,0,0.13
9627,Baroque,PS2,2007,Rising Star Games,0.05,0.04,0.02,0.01,0.13
9639,Operation Abyss: New Tokyo Legacy,PSV,2014,Nippon Ichi Software,0.04,0.01,0.06,0.02,0.13
9644,Last Ranker,PSP,2010,Capcom,0,0,0.13,0,0.13
9653,Adventures to Go!,PSP,2008,Zushi Games,0.1,0,0.01,0.01,0.13
9662,Puella Magi Madoka Magica Portable,PSP,2012,Namco Bandai Games,0,0,0.12,0,0.12
9679,Mega Man X: Command Mission,GC,2004,Capcom,0.1,0.02,0,0,0.12
9709,Mugen no Frontier: Super Robot Taisen OG Saga EXCEED,DS,2010,Namco Bandai Games,0,0,0.12,0,0.12
9714,Wild ARMs 5 (jp sales),PS2,2006,505 Games,0,0,0.12,0,0.12
9727,Guardian's Crusade,PS,1998,Activision,0.07,0.05,0,0.01,0.12
9732,Makai Kingdom: Chronicles of the Sacred Tome,PS2,2005,Tecmo Koei,0.06,0.05,0,0.02,0.12
9738,Eyeshield 21: Max Devil Power,DS,2006,Nintendo,0,0,0.12,0,0.12
9739,Summon Night 3,PSP,2012,Namco Bandai Games,0,0,0.12,0,0.12
9745,Lunar: Dragon Song,DS,2005,Rising Star Games,0.11,0,0,0.01,0.12
9758,Daikaijyuu Monogatari II,SNES,1996,Hudson Soft,0,0,0.12,0,0.12
