Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
13707,Shiren the Wanderer 4 - God's Eye and the Demon's Navel,PSP,2012,Spike,0,0,0.04,0,0.04
13724,Metal Max Returns,SNES,1995,Data East,0,0,0.04,0,0.04
13729,Unchained Blades,3DS,2011,FuRyu,0,0,0.04,0,0.04
13750,Harukanaru Toki no Naka de 5,PSP,2011,Tecmo Koei,0,0,0.04,0,0.04
13760,Saru! Get You! Pipo Saru Senki,PSP,2009,Sony Computer Entertainment,0,0,0.04,0,0.04
13771,Atelier Iris 3: Grand Phantasm (JP Sales),PS2,2006,Tecmo Koei,0,0,0.04,0,0.04
13777,The Legend of Heroes: Trails in the Sky First Chapter,PS3,2012,Falcom Corporation,0,0,0.04,0,0.04
13786,Guild Wars Trilogy,PC,2005,NCSoft,0,0.03,0,0.01,0.04
13791,Star Ocean 5: Integrity and Faithlessness,PS3,2016,Square Enix,0,0,0.04,0,0.04
13814,Valhalla Knights 2: Battle Stance,PSP,2009,Marvelous Interactive,0,0,0.04,0,0.04
13833,All Points Bulletin,PC,2010,Electronic Arts,0,0.03,0,0.01,0.04
13855,Klonoa Heroes: Densetsu no Star Medal,GBA,2002,Namco Bandai Games,0,0,0.04,0,0.04
13856,Hyperdimension Neptunia Victory II,PS4,2015,Idea Factory International,0,0,0.04,0,0.04
13865,Harukanaru Toki no Naka de 4: Aizouban,PSP,2010,Tecmo Koei,0,0,0.04,0,0.04
13866,Tsurugi no Machi no Ihoujin: Kuro no Kyuuden,PSV,2015,Experience Inc.,0,0,0.04,0,0.04
13947,APB Reloaded,PC,2011,Iceberg Interactive,0.02,0.01,0,0,0.04
13949,Magical Starsign (JP sales),DS,2006,Nintendo,0,0,0.04,0,0.04
13954,Ar Nosurge: Ode to an Unborn Star,PSV,2014,Tecmo Koei,0,0,0.04,0,0.04
13957,Ragnarok Odyssey,PS3,2014,GungHo,0.03,0.01,0,0.01,0.04
13968,Monster Hunter Frontier Online: Season 9.0,X360,2010,Capcom,0,0,0.04,0,0.04
13975,Steambot Chronicles,PS2,2005,505 Games,0.02,0.01,0,0,0.04
13979,Super Hero Generation,PSV,2014,Namco Bandai Games,0,0,0.04,0,0.04
13990,Legasista,PS3,2012,Nippon Ichi Software,0,0,0.04,0,0.04
13994,Rhapsody: A Musical Adventure,PS,1998,Nippon Ichi Software,0.02,0.01,0,0,0.04
14011,Enchanted Arms (JP sales),PS3,2007,Ubisoft,0,0,0.04,0,0.04
14026,Ray Gigant,PSV,2015,Namco Bandai Games,0,0,0.04,0,0.04
14047,Kiniro no Corda 2 f,PSP,2009,Tecmo Koei,0,0,0.04,0,0.04
14050,Deception III: Dark Delusion,PS,1999,Tecmo Koei,0.02,0.01,0,0,0.04
14051,Gothic Universe,PC,2007,JoWood Productions,0,0.03,0,0.01,0.04
14053,Alpha Protocol,PC,2010,Sega,0,0.03,0,0.01,0.04
14057,Half-Minute Hero 2,PSP,N/A,Rising Star Games,0,0,0.04,0,0.04
14059,Monster Kingdom: Jewel Summoner,PSP,2006,Sony Computer Entertainment,0,0,0.04,0,0.04
14064,Fushigi no Dungeon: Fuurai no Shiren 5 - Fortune Tower to Unmei no Dice,DS,2010,ChunSoft,0,0,0.04,0,0.04
14072,"My World, My Way (US sales)",DS,2008,Global A Entertainment,0.04,0,0,0,0.04
14073,Planescape: Torment,PC,1998,Interplay,0.01,0.02,0,0.01,0.04
14074,Tao Adventure: Curse Demon,DS,2005,Konami Digital Entertainment,0.03,0,0,0,0.04
14081,Black Stone: Magic & Steel,XB,2003,THQ,0.03,0.01,0,0,0.04
14097,Might & Magic X: Legacy,PC,2014,Ubisoft,0,0.03,0,0,0.04
14099,Luminous Arc 3,DS,2009,Marvelous Interactive,0,0,0.04,0,0.04
14119,Katekyoo Hitman Reborn! DS: Fate of Heat II - Unmei no Futari,DS,2009,Marvelous Interactive,0,0,0.03,0,0.03
14143,Yggdra Union: We'll Never Fight Alone,GBA,2006,Sting,0,0,0.03,0,0.03
14147,The Legend of Heroes: Trails in the Sky SC Evolution,PSV,2015,Kadokawa Games,0,0,0.03,0,0.03
14173,Criminal Girls 2,PSV,2015,Nippon Ichi Software,0,0,0.03,0,0.03
14175,Original Story from Fairy Tail: Gekitotsu! Kardia Daiseidou,DS,2011,Hudson Soft,0,0,0.03,0,0.03
14179,Astonishia Story,PSP,2006,Ubisoft,0.03,0,0,0,0.03
14190,Crimson Tears,PS2,2004,Capcom,0.02,0.01,0,0,0.03
14201,Monster Guardians,GBA,2001,Konami Digital Entertainment,0,0,0.03,0,0.03
14206,Magna Carta Portable,PSP,2006,Banpresto,0,0,0.03,0,0.03
14212,Makai Senki Disgaea Portable: Tsuushin Taisen Hajime Mashita,PSP,2007,Nippon Ichi Software,0,0,0.03,0,0.03
14221,First Queen: Ornic Senki,SNES,1994,Culture Brain,0,0,0.03,0,0.03
