Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
7110,Disgaea: Afternoon of Darkness,PSP,2006,Tecmo Koei,0.15,0.01,0.04,0.02,0.23
7127,Digimon World DS (JP sales),DS,2006,Namco Bandai Games,0,0,0.23,0,0.23
7132,3rd Super Robot Wars Z Jigoku Hen,PS3,2014,Namco Bandai Games,0,0,0.23,0,0.23
7138,Justice League Heroes,PSP,2006,Eidos Interactive,0.2,0.01,0,0.02,0.22
7143,Sword Art Online: Infinity Moment,PSP,2013,Namco Bandai Games,0,0,0.22,0,0.22
7153,Ys Seven,PSP,2009,Falcom Corporation,0.14,0,0.08,0.01,0.22
7163,Dark Souls II,XOne,2015,Namco Bandai Games,0.13,0.07,0,0.02,0.22
7167,Skies of Arcadia Legends,GC,2002,Atari,0.17,0.04,0,0.01,0.22
7172,Breath of Fire,GBA,2001,Ubisoft,0.11,0.04,0.06,0,0.22
7173,Ragnarok DS,DS,2008,GungHo,0.1,0,0.11,0.01,0.22
7180,Rune Factory: Tides of Destiny,PS3,2011,Marvelous Interactive,0.14,0,0.07,0.01,0.22
7184,Atelier Escha & Logy: Alchemists of the Dusk Sky,PS3,2013,Tecmo Koei,0.06,0.04,0.1,0.02,0.22
7212,The Legend of Heroes: Trails of Cold Steel,PS3,2013,Nippon Ichi Software,0.05,0.04,0.12,0.02,0.22
7219,The Lord of the Rings: The Third Age,GBA,2004,Electronic Arts,0.16,0.06,0,0,0.22
7222,Dragon Quest Builders: Revive Alefgard,PS4,2016,Square Enix,0,0,0.22,0,0.22
7230,Tales of Graces,Wii,2009,Namco Bandai Games,0,0,0.22,0,0.22
7248,Tales of Berseria,PS4,2016,Namco Bandai Games,0,0,0.22,0,0.22
7250,Magna Carta: Tears of Blood,PS2,2004,505 Games,0.11,0.08,0,0.03,0.22
7254,Infinite Space,DS,2009,Sega,0.07,0.06,0.07,0.01,0.22
7268,Growlanser: Heritage of War,PS2,2006,Rising Star Games,0.11,0.08,0,0.03,0.22
7270,Shin Megami Tensei x Fire Emblem,WiiU,2015,Nintendo,0.1,0.04,0.06,0.01,0.22
7276,Shin Megami Tensei: Persona,PSP,2009,Atlus,0.08,0,0.13,0.01,0.22
7308,EVE Online,PC,2003,CCP,0,0.19,0,0.02,0.22
7312,Blue Dragon Plus,DS,2008,Ignition Entertainment,0.12,0.04,0.05,0.01,0.22
7313,Lords of the Fallen,XOne,2014,Square Enix,0.1,0.1,0,0.02,0.22
7318,The Legend of Heroes: Trails in the Sky First Chapter,PSP,2006,Ghostlight,0.1,0.03,0.06,0.03,0.21
7330,Final Fantasy Fables: Chocobo's Dungeon,Wii,2007,Square Enix,0.09,0,0.11,0.01,0.21
7331,Lunar: Silver Star Story Complete,SAT,1997,Kadokawa Shoten,0,0,0.21,0,0.21
7349,The Bard's Tale,PS2,2004,Ubisoft,0.1,0.08,0,0.03,0.21
7405,Summoner 2,PS2,2002,THQ,0.1,0.08,0,0.03,0.21
7419,Heroes of Ruin,3DS,2012,Nintendo,0.13,0.07,0,0.02,0.21
7421,Bastard!! Utsuro Naru Kamigami no Utsuwa,PS,1996,Seta Corporation,0,0,0.2,0.01,0.21
7426,Angel Blade: Neo Tokyo Guardians,PS,1997,On Demand,0.12,0.08,0,0.01,0.21
7427,Threads of Fate,PS,1999,SquareSoft,0.12,0.08,0,0.01,0.21
7428,PoPoLoCrois Monogatari II,PS,2000,Sony Computer Entertainment,0,0,0.2,0.01,0.21
7436,Disgaea D2: A Brighter Darkness,PS3,2013,Nippon Ichi Software,0.09,0,0.1,0.01,0.21
7441,Solatorobo: Red the Hunter,DS,2010,Nintendo,0.08,0.04,0.07,0.01,0.21
7442,Tales of Phantasia: Narikiri Dungeon X,PSP,2010,Namco Bandai Games,0,0,0.21,0,0.21
7456,Dragon Ball Z: Harukanaru Densetsu,DS,2007,Namco Bandai Games,0.19,0,0,0.02,0.21
7459,Shin Megami Tensei: Persona 3 (jp sales),PS2,2006,Tecmo Koei,0,0,0.21,0,0.21
7476,Rune Factory: Tides of Destiny,Wii,2011,Marvelous Interactive,0.14,0,0.06,0.01,0.21
7504,Enchanted Arms,PS3,2007,Ubisoft,0.17,0.01,0,0.02,0.2
7523,Two Worlds II,PC,2011,Unknown,0.09,0.09,0,0.03,0.2
7528,Phantasy Star Online,DC,2000,Sega,0,0,0.2,0,0.2
7530,Dark Messiah of Might and Magic Elements,X360,2008,Ubisoft,0.16,0.02,0.01,0.02,0.2
7538,Shining Blade,PSP,2012,Sega,0,0,0.2,0,0.2
7539,Fairy Fencer F,PS3,2013,Nippon Ichi Software,0.05,0.05,0.09,0.02,0.2
7540,Atelier Shallie: Alchemists of the Dusk Sea,PS3,2014,Tecmo Koei,0.06,0.05,0.08,0.02,0.2
7558,Spectrobes: Origins,Wii,2009,Disney Interactive Studios,0.16,0.02,0,0.02,0.2
7561,Marvel: Ultimate Alliance 2,DS,2009,Activision,0.16,0.03,0,0.02,0.2
