Rank,Name,Platform,Year,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
4867,Harvest Moon: Save the Homeland,PS2,N/A,0.19,0.15,0,0.05,0.4
5915,Harvest Moon: The Tale of Two Towns,3DS,N/A,0.28,0,0,0.02,0.3
8046,Trauma Team,Wii,N/A,0.15,0,0.02,0.01,0.18
9083,Our House Party!,Wii,N/A,0.13,0,0,0.01,0.14
9669,Charm Girls Club: My Fashion Mall,DS,N/A,0.12,0,0,0.01,0.12
10561,My Healthy Cooking Coach,DS,N/A,0.09,0,0,0.01,0.1
11325,Charm Girls Club: My Fashion Show,DS,N/A,0.08,0,0,0.01,0.08
13932,Train Simulator 2016,PC,2015,0,0.04,0,0,0.04
14032,Jane's Hotel,DS,2010,0.03,0,0,0,0.04
14315,Majesty 2: The Fantasy Kingdom Sim,X360,N/A,0.03,0,0,0,0.03
14407,Take On Helicopters,PC,2011,0,0.02,0,0.01,0.03
15166,Cities in Motion Collection,PC,2011,0,0.02,0,0,0.02
15347,Airport Simulator,PC,2011,0,0.02,0,0,0.02
