Rank,Name,Platform,Year,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
451,Dragon Ball Z: Budokai,PS2,2002,2.17,0.28,0.55,0.08,3.09
470,Dragon Ball Z: Budokai Tenkaichi 3,PS2,2007,1.15,0,0.76,1.09,3
641,Dragon Ball Z: Budokai 2,PS2,2003,1.63,0.22,0.51,0.06,2.41
883,Dragon Ball Z: Budokai 3,PS2,2004,1.09,0.15,0.65,0.04,1.94
1107,Dragon Ball Z: Budokai Tenkaichi,PS2,2005,0.96,0.12,0.54,0.04,1.66
1914,Dragon Ball Z: Taiketsu,GBA,2003,0.77,0.29,0,0.02,1.08
1993,Dragon Ball Z: Budokai Tenkaichi 3,Wii,2007,0.33,0.37,0.26,0.09,1.04
2423,Dragon Ball Z: Burst Limit,PS3,2008,0.22,0.34,0.18,0.12,0.86
2599,Dragon Ball Z: Budokai Tenkaichi 2,PS2,2006,0.66,0.02,0,0.11,0.79
2872,Godzilla: Destroy All Monsters Melee,GC,2002,0.55,0.14,0,0.02,0.71
2959,Dragon Ball Z: Budokai,GC,2003,0.53,0.14,0,0.02,0.69
3059,Naruto Shippuden: Ultimate Ninja 4,PS2,2007,0.26,0.01,0.13,0.26,0.66
3332,Naruto: Ultimate Ninja,PS2,2003,0.5,0.02,0,0.08,0.61
3688,Dragon Ball Z: Shin Budokai,PSP,2006,0.26,0.08,0.13,0.07,0.55
3937,Dragon Ball Z: Supersonic Warriors,GBA,2004,0.36,0.13,0,0.01,0.51
3962,Dragon Ball Z: Supersonic Warriors 2,DS,2005,0.14,0.02,0.32,0.02,0.5
4048,Dragon Ball Z: Burst Limit,X360,2008,0.24,0.18,0.03,0.05,0.49
4061,One Piece: Grand Battle!,PS,2001,0,0,0.46,0.03,0.49
4222,Godzilla: Save the Earth,PS2,2004,0.23,0.18,0,0.06,0.47
4257,Dragon Ball Z: Sagas,PS2,2005,0.38,0.01,0,0.06,0.46
4481,Naruto: Ultimate Ninja 3,PS2,2005,0.36,0.01,0,0.06,0.44
4490,Dragon Ball Z: Shin Budokai - Another Road,PSP,2007,0.19,0.09,0.08,0.07,0.44
5086,Super Dragon Ball Z,PS2,2006,0.09,0.07,0.19,0.02,0.37
5227,Naruto: Ultimate Ninja 3 (JP sales),PS2,2005,0,0,0.36,0,0.36
5619,Naruto: Ultimate Ninja (JP sales),PS2,2003,0,0,0.32,0,0.32
5953,Dragon Ball Z: Budokai Tenkaichi 2,Wii,2006,0.24,0.03,0,0.02,0.3
6160,Godzilla: Domination!,GBA,2002,0.2,0.07,0,0.01,0.28
6273,Dragon Ball Z: Budokai 2,GC,2004,0.21,0.06,0,0.01,0.27
6853,Dragon Ball Z: Sagas,XB,2005,0.18,0.05,0,0.01,0.24
7491,Dragon Ball Z: Sagas,GC,2005,0.16,0.04,0,0.01,0.21
8511,Godzilla Unleashed,Wii,2007,0.15,0,0,0.01,0.16
8626,Naruto: Ultimate Ninja Heroes 2 - The Phantom Fortress,PSP,2006,0.14,0,0,0.01,0.16
9177,Godzilla: Save the Earth,XB,2004,0.1,0.03,0,0,0.14
9356,Shonen Jump's One Piece: Grand Battle,PS2,2005,0.07,0.05,0,0.02,0.13
10900,Digimon Rumble Arena 2,PS2,2004,0.05,0.04,0,0.01,0.09
13653,Digimon Rumble Arena 2,GC,2004,0.03,0.01,0,0,0.04
15459,Digimon Rumble Arena 2,XB,2004,0.01,0,0,0,0.02
