Rank,Name,Platform,Year,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
259,Asteroids,2600,1980,4,0.26,0,0.05,4.31
545,Missile Command,2600,1980,2.56,0.17,0,0.03,2.76
608,Space Invaders,2600,N/A,2.36,0.14,0,0.03,2.53
1431,Centipede,2600,1981,1.26,0.08,0,0.01,1.36
1535,Transformers,PS2,2004,0.63,0.49,0,0.16,1.29
1819,Moon Patrol,2600,1982,1.05,0.06,0,0.01,1.12
2115,Air-Sea Battle,2600,N/A,0.91,0.06,0,0.01,0.98
2631,Yars' Revenge,2600,1982,0.73,0.04,0,0.01,0.78
2662,Galaxian,2600,1982,0.72,0.05,0,0.01,0.77
2787,Unreal Championship,XB,2002,0.59,0.12,0,0.03,0.74
2808,Berzerk,2600,1981,0.68,0.04,0,0.01,0.73
3117,Centipede,PS,1998,0.36,0.25,0,0.04,0.65
3250,Battlezone,2600,1982,0.58,0.03,0,0.01,0.62
4098,Millipede,2600,1983,0.45,0.03,0,0.01,0.48
4315,Missile Command,PS,1999,0.25,0.17,0,0.03,0.45
4395,Defender II,2600,1987,0.42,0.02,0,0,0.45
5084,Solaris,2600,1986,0.35,0.02,0,0,0.37
5969,The Chronicles of Riddick: Assault on Dark Athena,X360,2009,0.16,0.1,0,0.03,0.29
6569,Legendary,X360,2008,0.08,0.15,0,0.03,0.26
6585,Desert Falcon,2600,1987,0.24,0.01,0,0,0.26
7433,Unreal II: The Awakening,XB,2004,0.17,0.04,0,0.01,0.21
8374,Terminator 3: The Redemption,PS2,2004,0.08,0.06,0,0.02,0.17
8833,Shadow Ops: Red Mercury,XB,2004,0.11,0.03,0,0.01,0.15
9332,Legendary,PS3,2008,0.08,0.03,0,0.02,0.13
10010,Dead Man's Hand,XB,2004,0.09,0.02,0,0,0.11
10614,Bullet Witch,X360,2006,0.07,0.01,0.02,0.01,0.1
11133,Ikaruga,GC,2003,0.07,0.02,0,0,0.09
11671,Duke Nukem: Land of the Babes,PS,2000,0.04,0.03,0,0,0.08
12012,Point Blank DS (JP sales),DS,2006,0,0,0.07,0,0.07
12492,Terminator 3: The Redemption,XB,2004,0.05,0.01,0,0,0.06
12584,Centipede: Infestation,Wii,2011,0.06,0,0,0,0.06
12739,Point Blank DS (US sales),DS,2006,0.05,0,0,0,0.06
13407,Centipede: Infestation,3DS,2011,0.04,0,0,0,0.05
14178,Battle Engine Aquila,PS2,2003,0.02,0.01,0,0,0.03
14803,Battlezone,PSP,2006,0.02,0,0,0,0.03
15253,Terminator 3: The Redemption,GC,2004,0.02,0,0,0,0.02
15544,Legendary,PC,2008,0,0.01,0,0,0.02
15674,Unreal Tournament 2004,PC,2004,0,0.01,0,0,0.02
15758,Battle Engine Aquila,XB,2003,0.01,0,0,0,0.02
16020,Unreal Tournament 2003,PC,2002,0,0.01,0,0,0.01
