Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
768,Demon Attack,2600,Imagic,1.99,0.12,0,0.02,2.13
1155,River Raid,2600,Activision,1.49,0.09,0,0.02,1.6
1431,Centipede,2600,Atari,1.26,0.08,0,0.01,1.36
1558,Atlantis,2600,Imagic,1.18,0.08,0,0.01,1.27
1850,Megamania,2600,Activision,1.03,0.06,0,0.01,1.1
1967,Cosmic Ark,2600,Imagic,0.99,0.05,0,0.01,1.05
2808,Berzerk,2600,Atari,0.68,0.04,0,0.01,0.73
5402,Carnival,2600,Coleco,0.32,0.02,0,0,0.34
6942,Dark Cavern,2600,Mattel Interactive,0.22,0.01,0,0,0.24
7150,Deadly Duck,2600,20th Century Fox Video Games,0.21,0.01,0,0,0.22
