Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
26,Pokemon Ruby/Pokemon Sapphire,GBA,Nintendo,6.06,3.9,5.38,0.5,15.85
132,Kingdom Hearts,PS2,Sony Computer Entertainment,3.64,1.2,1.49,0.07,6.4
508,The Elder Scrolls III: Morrowind,XB,Ubisoft,2.09,0.63,0.03,0.11,2.86
1017,Xenosaga Episode I: Der Wille zur Macht,PS2,Namco Bandai Games,0.63,0.49,0.45,0.17,1.74
1070,Dragon Ball Z: The Legacy of Goku,GBA,Infogrames,1.52,0.12,0,0.05,1.69
1516,Yu-Gi-Oh! The Sacred Cards,GBA,Konami Digital Entertainment,0.94,0.35,0,0.02,1.3
1529,Mega Man Battle Network 3 Blue / White Version,GBA,Capcom,0.39,0.02,0.85,0.03,1.29
1565,.hack//Infection Part 1,PS2,Atari,0.49,0.38,0.26,0.13,1.27
1646,Golden Sun: The Lost Age,GBA,Nintendo,0.61,0.27,0.27,0.07,1.22
1754,Yu-Gi-Oh! The Sacred Cards (American and Others sales),GBA,Konami Digital Entertainment,0.84,0.27,0,0.05,1.16
2151,Dark Cloud 2,PS2,Sony Computer Entertainment,0.38,0.25,0.26,0.07,0.96
2593,Tales of Destiny 2,PS2,Namco Bandai Games,0,0,0.8,0,0.8
2686,Unlimited Saga,PS2,Atari,0.1,0.08,0.56,0.03,0.77
3004,.hack//Mutation Part 2,PS2,Atari,0.23,0.18,0.2,0.06,0.68
3245,Wild ARMs 3,PS2,Ubisoft,0.16,0.13,0.29,0.04,0.62
3726,Dragon Quest Characters: Torneko no Daibouken 3: Fushigi no Dungeon,PS2,Enix Corporation,0,0,0.54,0,0.54
4296,.hack//Outbreak Part 3,PS2,Atari,0.14,0.11,0.17,0.04,0.46
4326,Phantasy Star Online Episode I & II,GC,Infogrames,0.23,0.06,0.16,0.01,0.45
4904,Fire Emblem: Fuuin no Tsurugi,GBA,Nintendo,0,0,0.39,0,0.39
5033,Grandia Xtreme,PS2,Enix Corporation,0.07,0.05,0.25,0.02,0.38
5604,Dragon Quest Monsters 1·2,PS,Enix Corporation,0,0,0.3,0.02,0.32
5960,Grandia II,PS2,Ubisoft,0.14,0.11,0,0.04,0.29
6332,Yu-Gi-Oh! The Sacred Cards (JP weekly sales),GBA,Konami Digital Entertainment,0,0,0.26,0.01,0.27
6446,Dungeons & Dragons: Eye of the Beholder,GBA,Atari,0.19,0.07,0,0,0.26
6718,Medabots AX: Metabee,GBA,Natsume,0.18,0.07,0,0,0.25
7167,Skies of Arcadia Legends,GC,Atari,0.17,0.04,0,0.01,0.22
7405,Summoner 2,PS2,THQ,0.1,0.08,0,0.03,0.21
7716,Baldur's Gate: Dark Alliance,XB,Virgin Interactive,0.15,0.04,0,0.01,0.2
7791,Breath of Fire: Dragon Quarter,PS2,Capcom,0.09,0.07,0,0.02,0.19
7818,Tales of the World: Narikiri Dungeon 2,GBA,Namco Bandai Games,0,0,0.19,0,0.19
7886,Lunar Legend,GBA,Media Rings,0.14,0.05,0,0,0.19
7983,La Pucelle: Tactics,PS2,Tecmo Koei,0.09,0.07,0,0.02,0.19
8418,Lost Kingdoms,GC,Activision,0.1,0.02,0.04,0,0.17
8471,PoPoLoCrois: Hajimari no Bouken,PS2,Sony Computer Entertainment,0,0,0.16,0,0.16
9156,Baldur's Gate: Dark Alliance,GC,Virgin Interactive,0.11,0.03,0,0,0.14
9248,Shining Soul,GBA,Atari,0.03,0.01,0.09,0,0.14
9429,RPG Maker II,PS2,Enterbrain,0.06,0.05,0,0.02,0.13
10022,Phantasy Star Collection,GBA,Atari,0.08,0.03,0,0,0.11
11574,Evolution Worlds,GC,Ubisoft,0.06,0.02,0,0,0.08
11750,Magic Pengel: The Quest for Color,PS2,Taito,0.04,0.03,0,0.01,0.07
12091,Judie no Atelier: Guramnat no Renkinjutsushi,PS2,Gust,0,0,0.07,0,0.07
12830,Medabots: Metabee,GBA,Natsume,0.04,0.01,0,0,0.05
12856,Dual Hearts,PS2,Sony Computer Entertainment,0.03,0.02,0,0.01,0.05
12896,Lufia: The Ruins of Lore,GBA,Taito,0.04,0.01,0,0,0.05
13240,Next Generation of Chaos,PS2,Idea Factory,0,0,0.05,0,0.05
13332,Shin Megami Tensei NINE,XB,Atlus,0,0,0.05,0,0.05
13855,Klonoa Heroes: Densetsu no Star Medal,GBA,Namco Bandai Games,0,0,0.04,0,0.04
14330,Neverwinter Nights,PC,Atari,0,0.03,0,0.01,0.03
14597,Metal Dungeon,XB,Xicat Interactive,0.02,0.01,0,0,0.03
15063,DemiKids: Dark Version,GBA,Atlus,0.02,0.01,0,0,0.02
15069,DemiKids: Light Version,GBA,Atlus,0.02,0.01,0,0,0.02
15078,Shaman King: Chou Senjiryokketsu 3,GBA,King Records,0,0,0.02,0,0.02
15128,Tokyo Mew Mew,PS,Takara,0,0,0.02,0,0.02
16358,Icewind Dale II,PC,Interplay,0,0.01,0,0,0.01
16559,Super Robot Taisen: Original Generation,GBA,Banpresto,0.01,0,0,0,0.01
