Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
1372,Injustice: Gods Among Us,X360,Warner Bros. Interactive Entertainment,0.97,0.34,0,0.11,1.41
1592,Injustice: Gods Among Us,PS3,Warner Bros. Interactive Entertainment,0.48,0.53,0.01,0.23,1.25
2172,Naruto Shippuden: Ultimate Ninja Storm 3,PS3,Namco Bandai Games,0.32,0.33,0.15,0.15,0.96
2395,Injustice: Gods Among Us,PS4,Warner Bros. Interactive Entertainment,0.46,0.29,0,0.12,0.87
3479,JoJo's Bizarre Adventure: All Star Battle,PS3,Namco Bandai Games,0.05,0.02,0.5,0.01,0.58
3881,Naruto Shippuden: Ultimate Ninja Storm 3,X360,Namco Bandai Games,0.29,0.17,0.01,0.04,0.51
5210,Senran Kagura Shinovi Versus: Sh?jo-tachi no Sh?mei,PSV,Marvelous Entertainment,0.13,0.02,0.16,0.05,0.36
6075,BlazBlue: Chrono Phantasma,PS3,Arc System Works,0.13,0,0.14,0.02,0.29
7610,Injustice: Gods Among Us,WiiU,Warner Bros. Interactive Entertainment,0.1,0.08,0,0.02,0.2
7875,Fighter Within,XOne,Ubisoft,0.11,0.07,0,0.02,0.19
9159,Injustice: Gods Among Us,PSV,Warner Bros. Interactive Entertainment,0.11,0.01,0,0.02,0.14
10774,Dead or Alive 5,PSV,Tecmo Koei,0,0.05,0.03,0.02,0.1
11407,One Piece: Romance Dawn - Bouken no Yoake,3DS,Namco Bandai Games,0,0,0.08,0,0.08
11793,Saint Seiya: Brave Soldiers,PS3,Namco Bandai Games,0,0.01,0.06,0,0.07
12335,Killer Instinct (2013),XOne,Microsoft Game Studios,0.03,0.03,0,0.01,0.06
13609,Super Robot Taisen OG Infinite Battle,PS3,Namco Bandai Games,0,0,0.04,0,0.04
14406,Darkstalkers Resurrection,PS3,Capcom,0,0,0.03,0,0.03
14769,Nekketsu Kouha Kunio-Kun SP: Rantou Kyousoukyoku,3DS,Arc System Works,0,0,0.03,0,0.03
15409,Fist of the North Star: Ken's Rage 2,WiiU,Tecmo Koei,0,0,0.02,0,0.02
15480,Heroes VS,PSP,Namco Bandai Games,0,0,0.02,0,0.02
