Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
30,Call of Duty: Modern Warfare 3,X360,Activision,9.03,4.28,0.13,1.32,14.76
38,Call of Duty: Modern Warfare 3,PS3,Activision,5.54,5.82,0.49,1.62,13.46
100,Battlefield 3,X360,Electronic Arts,4.46,2.13,0.06,0.69,7.34
104,Battlefield 3,PS3,Electronic Arts,2.85,2.93,0.35,1.1,7.23
141,Gears of War 3,X360,Microsoft Game Studios,4.05,1.62,0.07,0.49,6.24
529,Killzone 3,PS3,Sony Computer Entertainment,1.45,0.88,0.09,0.38,2.79
534,Battlefield 3,PC,Electronic Arts,0.89,1.43,0,0.48,2.79
633,Halo: Combat Evolved Anniversary,X360,Microsoft Game Studios,1.44,0.73,0.04,0.22,2.44
791,Portal 2,X360,Valve Software,1.41,0.51,0.01,0.17,2.1
1018,Portal 2,PS3,Valve,0.83,0.63,0.02,0.25,1.74
1025,Uncharted: Golden Abyss,PSV,Sony Computer Entertainment,0.59,0.75,0.13,0.27,1.74
1039,Call of Duty: Modern Warfare 3,PC,Activision,0.41,0.98,0,0.33,1.72
1137,Rage,X360,Bethesda Softworks,0.82,0.61,0.03,0.15,1.62
1230,Dead Space 2,X360,Electronic Arts,0.94,0.45,0,0.13,1.52
1254,Resistance 3,PS3,Sony Computer Entertainment,0.64,0.58,0.05,0.23,1.5
1306,Homefront,X360,THQ,0.83,0.48,0.02,0.12,1.46
1345,Dead Space 2,PS3,Electronic Arts,0.73,0.5,0,0.21,1.44
1394,Deus Ex: Human Revolution,PS3,Square Enix,0.5,0.6,0.07,0.23,1.39
1400,Deus Ex: Human Revolution,X360,Square Enix,0.76,0.48,0.02,0.12,1.39
1470,Rage,PS3,Bethesda Softworks,0.47,0.59,0.06,0.21,1.33
2001,Brink,X360,Bethesda Softworks,0.59,0.35,0.01,0.09,1.04
2027,Bulletstorm,X360,Electronic Arts,0.61,0.32,0.01,0.08,1.02
2199,Star Fox 64 3D,3DS,Nintendo,0.48,0.27,0.13,0.07,0.94
2275,Homefront,PS3,THQ,0.32,0.4,0.04,0.15,0.91
2300,SOCOM 4: U.S. Navy SEALs,PS3,Sony Computer Entertainment,0.66,0.12,0.04,0.08,0.9
2352,Call of Duty: Modern Warfare 3,Wii,Activision,0.6,0.21,0,0.08,0.89
2471,Duke Nukem Forever,X360,Take-Two Interactive,0.52,0.25,0,0.07,0.84
2578,Goldeneye 007: Reloaded,PS3,Activision,0.33,0.35,0,0.13,0.8
2595,Sniper: Ghost Warrior,PS3,City Interactive,0.26,0.36,0.04,0.14,0.8
2668,Duke Nukem Forever,PS3,Take-Two Interactive,0.33,0.31,0,0.12,0.77
2701,Portal 2,PC,Valve Software,0.33,0.32,0,0.11,0.76
2775,Brink,PS3,Bethesda Softworks,0.29,0.32,0.01,0.12,0.74
3308,Yakuza: Dead Souls,PS3,Sega,0.09,0.07,0.42,0.03,0.61
3432,Deus Ex: Human Revolution,PC,Square Enix,0.25,0.25,0,0.09,0.59
3525,"Warhammer 40,000: Space Marine",X360,THQ,0.25,0.27,0,0.06,0.57
3803,Bulletstorm,PS3,Electronic Arts,0.23,0.2,0.01,0.08,0.53
3896,Goldeneye 007: Reloaded,X360,Activision,0.25,0.21,0,0.05,0.51
4238,F.E.A.R. 3,PS3,Warner Bros. Interactive Entertainment,0.21,0.17,0.01,0.07,0.46
4247,"Warhammer 40,000: Space Marine",PS3,THQ,0.13,0.25,0,0.09,0.46
4307,Red Faction: Armageddon,PS3,THQ,0.2,0.16,0.03,0.07,0.46
4350,F.E.A.R. 3,X360,Warner Bros. Interactive Entertainment,0.3,0.11,0.01,0.04,0.45
4444,Child of Eden,X360,Ubisoft,0.28,0.12,0,0.04,0.44
4764,Duke Nukem Forever,PC,Take-Two Interactive,0.18,0.17,0,0.06,0.41
4772,The Gunstringer,X360,Microsoft Game Studios,0.26,0.11,0,0.04,0.41
4920,Red Faction: Armageddon,X360,THQ,0.18,0.17,0.01,0.04,0.39
5079,The House of the Dead: Overkill - Extended Cut,PS3,Sega,0.15,0.17,0,0.06,0.38
5120,Rage,PC,Bethesda Softworks,0.14,0.18,0,0.06,0.37
5442,Operation Flashpoint: Red River,PS3,Codemasters,0.06,0.15,0.07,0.05,0.33
5575,Dead Space 2,PC,Electronic Arts,0.13,0.15,0,0.05,0.33
5920,Call of Duty: Modern Warfare 3: Defiance,DS,Activision,0.21,0.07,0,0.02,0.3
5925,Call of Juarez: The Cartel,PS3,Ubisoft,0.12,0.13,0,0.05,0.3
6034,World of Tanks,PC,Wargaming.net,0,0.23,0,0.06,0.29
6050,Operation Flashpoint: Red River,X360,Codemasters,0.1,0.15,0.01,0.03,0.29
6349,Call of Juarez: The Cartel,X360,Ubisoft,0.14,0.11,0,0.03,0.27
6796,Homefront,PC,THQ,0.11,0.1,0,0.03,0.24
7119,Child of Eden,PS3,Ubisoft,0.09,0.1,0,0.04,0.23
7534,"Warhammer 40,000: Space Marine",PC,THQ,0.09,0.09,0,0.03,0.2
7559,Earth Defense Force: Insect Armageddon,PS3,D3Publisher,0.06,0.04,0.08,0.02,0.2
7946,Earth Defense Force: Insect Armageddon,X360,D3Publisher,0.1,0.05,0.03,0.01,0.19
8118,MindJack,PS3,Square Enix,0.07,0.08,0,0.03,0.18
8132,Brink,PC,Bethesda Softworks,0.06,0.09,0,0.03,0.18
8138,Heavy Fire: Afghanistan,PS3,Unknown,0.17,0,0,0.01,0.18
8618,Bulletstorm,PC,Electronic Arts,0.07,0.07,0,0.02,0.16
8727,F.E.A.R. 3,PC,Warner Bros. Interactive Entertainment,0.04,0.08,0,0.03,0.15
9313,Top Shot Arcade,Wii,Activision,0.13,0,0,0.01,0.14
9316,Red Orchestra 2: Heroes of Stalingrad,PC,Tripwire Interactive,0.04,0.07,0,0.02,0.14
9654,Conduit 2,Wii,Sega,0.07,0.04,0,0.01,0.13
9696,Blackwater,X360,505 Games,0.09,0.02,0,0.01,0.12
9761,Bodycount,PS3,Codemasters,0.05,0.06,0,0.02,0.12
10085,Bodycount,X360,Codemasters,0.07,0.03,0,0.01,0.11
10113,Heavy Fire: Afghanistan,Wii,Mastiff,0.11,0,0,0.01,0.11
10248,Call of Juarez: The Cartel,PC,Ubisoft,0.05,0.05,0,0.01,0.11
10815,MindJack,X360,Square Enix,0.07,0.02,0,0.01,0.1
11181,Red Faction: Armageddon,PC,THQ,0.05,0.02,0,0.01,0.09
11340,Nano Assault,3DS,Majesco Entertainment,0.08,0,0,0.01,0.08
11521,Serious Sam 3: BFE,PC,Mastertronic,0.01,0.05,0,0.01,0.08
11918,Operation Flashpoint: Red River,PC,Codemasters,0.01,0.04,0,0.01,0.07
12440,Akai Katana Shin,X360,Cave,0.04,0,0.01,0,0.06
12584,Centipede: Infestation,Wii,Atari,0.06,0,0,0,0.06
13214,Wicked Monster Blast!,Wii,PQube,0.04,0,0,0,0.05
13407,Centipede: Infestation,3DS,Atari,0.04,0,0,0,0.05
13627,Duke Nukem Trilogy: Critical Mass,DS,Deep Silver,0.04,0,0,0,0.04
13731,Gal*Gun,X360,Alchemist,0,0,0.04,0,0.04
14812,Alien Breed Trilogy,X360,Mastertronic,0,0.02,0,0,0.03
15013,Serious Sam HD: Gold Edition,X360,Mastertronic,0,0.02,0,0,0.02
15158,Veggy World,DS,Jack of All Games,0.02,0,0,0,0.02
15282,Heavy Fire: The Chosen Few 3D,3DS,Mastiff,0.02,0,0,0,0.02
15507,Muchi Muchi Pork & Pink Sweets,X360,Cave,0,0,0.02,0,0.02
15612,Heavy Fire: Afghanistan,PC,Mastiff,0.02,0,0,0,0.02
15831,The Haunted: Hell's Reach,PC,Visco,0.02,0,0,0,0.02
16184,Resistance Dual Pack,PS3,Sony Computer Entertainment,0,0.01,0,0,0.01
16443,Bullet Soul: Tama Tamashii,X360,5pb,0,0,0.01,0,0.01
16479,DoDonPachi Daifukkatsu: Black Label,X360,Cave,0,0,0.01,0,0.01
16588,Breach,PC,Destineer,0.01,0,0,0,0.01
