Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
82,Pokemon Black 2/Pokemon White 2,DS,Nintendo,2.91,1.86,3.14,0.43,8.33
182,Diablo III,PC,Activision,2.43,2.15,0,0.62,5.2
458,Mass Effect 3,X360,Electronic Arts,1.94,0.86,0.03,0.24,3.07
707,Paper Mario: Sticker Star,3DS,Nintendo,1.12,0.39,0.64,0.12,2.27
849,Fire Emblem: Awakening,3DS,Nintendo,0.89,0.45,0.53,0.13,2
947,World of Warcraft: Mists of Pandaria,PC,Activision,0.84,0.76,0,0.23,1.83
979,Dragon's Dogma,PS3,Capcom,0.41,0.46,0.72,0.19,1.78
1311,Mass Effect 3,PS3,Electronic Arts,0.63,0.59,0.03,0.21,1.46
1404,Bravely Default: Flying Fairy,3DS,Nintendo,0.5,0.32,0.49,0.07,1.38
1407,Persona 4: Golden,PSV,Atlus,0.46,0.34,0.38,0.21,1.38
1557,Pokemon Mystery Dungeon: Gates to Infinity,3DS,Nintendo,0.44,0.3,0.47,0.06,1.27
1808,Fantasy Life,3DS,Nintendo,0.33,0.37,0.37,0.06,1.13
1988,Pokemon Conquest,DS,Nintendo,0.58,0.06,0.37,0.04,1.05
2133,Mass Effect 3,PC,Electronic Arts,0.4,0.44,0,0.13,0.97
2156,Dragon Quest X,Wii,Square Enix,0,0,0.96,0,0.96
2164,Dragon Quest Monsters: Terry's Wonderland 3D,3DS,Square Enix,0,0,0.96,0,0.96
2351,Kingdoms of Amalur: Reckoning,X360,Electronic Arts,0.55,0.25,0.01,0.07,0.89
2390,Kingdoms of Amalur: Reckoning,PS3,Electronic Arts,0.37,0.3,0.09,0.11,0.87
2409,Tales of Xillia 2,PS3,Namco Bandai Games,0.2,0.15,0.45,0.07,0.87
2583,Dragon's Dogma,X360,Capcom,0.42,0.24,0.07,0.06,0.8
2852,Monster Hunter Tri,WiiU,Nintendo,0.26,0.19,0.22,0.04,0.72
3676,Rune Factory 4,3DS,Xseed Games,0.31,0,0.21,0.03,0.55
4215,Inazuma Eleven Go 2: Chrono Stone,3DS,Level 5,0,0.01,0.46,0,0.47
4597,Ragnarok Odyssey,PSV,GungHo,0.22,0.01,0.16,0.03,0.42
4919,Project X Zone,3DS,Namco Bandai Games,0.18,0.04,0.15,0.02,0.39
5054,Etrian Odyssey IV: Legends of the Titans,3DS,Atlus,0.12,0.05,0.2,0.01,0.38
5788,Kingdoms of Amalur: Reckoning,PC,Electronic Arts,0.14,0.13,0,0.04,0.31
5909,Shin Megami Tensei: Devil Summoner - Soul Hackers,3DS,Atlus,0.13,0.02,0.14,0.01,0.3
6043,Fable: The Journey,X360,Microsoft Game Studios,0.18,0.09,0,0.02,0.29
6229,Mass Effect 3,WiiU,Electronic Arts,0.14,0.11,0,0.02,0.28
6436,Atelier Ayesha: The Alchemist of Dusk,PS3,Tecmo Koei,0.06,0.04,0.14,0.02,0.27
6546,Game of Thrones,X360,Focus Home Interactive,0.15,0.08,0,0.02,0.26
6635,Game of Thrones,PS3,Focus Home Interactive,0.1,0.11,0,0.04,0.25
6920,Risen 2: Dark Waters,PS3,Deep Silver,0.04,0.14,0.01,0.05,0.24
7061,Risen 2: Dark Waters,PC,Deep Silver,0,0.19,0,0.04,0.23
7419,Heroes of Ruin,3DS,Nintendo,0.13,0.07,0,0.02,0.21
7538,Shining Blade,PSP,Sega,0,0,0.2,0,0.2
7720,Aikatsu! Cinderella Lesson,3DS,Namco Bandai Games,0,0,0.2,0,0.2
7978,Little Battlers eXperience W,PSP,Level 5,0,0,0.19,0,0.19
8263,The Secret World,PC,Funcom,0.07,0.08,0,0.02,0.17
8346,Time and Eternity,PS3,Nippon Ichi Software,0.06,0.03,0.06,0.02,0.17
8464,Hyperdimension Neptunia Victory,PS3,Compile Heart,0.05,0.03,0.06,0.02,0.16
8658,Mugen Souls,PS3,Nippon Ichi Software,0.04,0.03,0.08,0.01,0.16
8698,Toriko: Gourmet Monsters!,3DS,Namco Bandai Games,0,0,0.16,0,0.16
8956,Risen 2: Dark Waters,X360,Deep Silver,0.05,0.08,0,0.01,0.15
9354,Suikoden: Tsumugareshi Hyakunen no Toki,PSP,Konami Digital Entertainment,0,0,0.13,0,0.13
9416,Tales of the Heroes: Twin Brave,PSP,Namco Bandai Games,0,0,0.13,0,0.13
9662,Puella Magi Madoka Magica Portable,PSP,Namco Bandai Games,0,0,0.12,0,0.12
9739,Summon Night 3,PSP,Namco Bandai Games,0,0,0.12,0,0.12
10025,Final Fantasy III,PSP,Square Enix,0,0,0.11,0,0.11
10545,Inazuma Eleven GO Strikers 2013,Wii,Level 5,0,0,0.1,0,0.1
