Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
154,Cooking Mama,DS,505 Games,3.13,1.94,0.07,0.58,5.72
798,The Sims 2: Pets,DS,Electronic Arts,0.92,0.94,0,0.22,2.09
1126,Viva Pinata,X360,Microsoft Game Studios,0.45,0.96,0.02,0.2,1.63
2000,Dance Dance Revolution SuperNOVA,PS2,Konami Digital Entertainment,0.87,0.03,0,0.14,1.04
2090,Ace Combat X: Skies of Deception,PSP,Namco Bandai Games,0.37,0.31,0.12,0.19,0.99
2128,Tamagotchi Connection: Corner Shop 2,DS,Namco Bandai Games,0.09,0.02,0.86,0.01,0.98
2572,The Sims 2: Pets,PSP,Electronic Arts,0.19,0.39,0,0.22,0.8
3018,Blazing Angels: Squadrons of WWII,PS3,Ubisoft,0.35,0.22,0,0.1,0.67
3532,Dogz,DS,Ubisoft,0.51,0.02,0,0.04,0.57
3612,Catz,DS,Ubisoft,0.49,0.02,0,0.04,0.56
3873,The Sims 2: Open for Business,PC,Electronic Arts,0.46,0.05,0,0,0.52
3920,Ace Combat Zero: The Belkan War,PS2,Namco Bandai Games,0.15,0.12,0.2,0.04,0.51
4550,Microsoft Flight Simulator X,PC,Microsoft Game Studios,0.02,0.34,0,0.07,0.43
4599,Horsez,DS,Ubisoft,0.38,0.01,0,0.03,0.42
4635,Blazing Angels: Squadrons of WWII,X360,Ubisoft,0.36,0.03,0,0.03,0.42
5104,Petz: Catz 2,PS2,Ubisoft,0.18,0.14,0,0.05,0.37
5268,Trauma Center: Second Opinion,Wii,Nintendo,0.28,0.02,0.03,0.03,0.35
5843,1701 A.D.,PC,Deep Silver,0,0.25,0,0.05,0.3
5930,The Sims 2: Pets,PS2,Electronic Arts,0.02,0.01,0,0.27,0.3
6139,Chromehounds,X360,Sega,0.24,0,0.01,0.02,0.28
6393,The Sims 2: Pets,GC,Electronic Arts,0.21,0.05,0,0.01,0.27
7302,Over G Fighters,X360,Ubisoft,0.19,0.01,0,0.02,0.22
7527,Mobile Suit Gundam: Crossfire,PS3,Namco Bandai Games,0.06,0,0.14,0.01,0.2
7687,Armored Core 4,PS3,505 Games,0.09,0,0.09,0.01,0.2
8008,Happy Cooking,DS,Ubisoft,0.17,0,0,0.01,0.18
8105,A.C.E.: Another Century's Episode 2,PS2,Banpresto,0,0,0.18,0,0.18
8499,Paws & Claws: Pet Resort,GBA,THQ,0.12,0.04,0,0,0.16
8599,Innocent Life: A Futuristic Harvest Moon,PSP,Rising Star Games,0.08,0.03,0.03,0.02,0.16
9688,"Kilari: Na-san, Mon Meilleur Ami",DS,Konami Digital Entertainment,0,0,0.12,0,0.12
9690,Ochaken no Heya DS,DS,MTO,0,0,0.12,0,0.12
10332,Kirarin * Revolution: Kira Kira Idol Audition,DS,Konami Digital Entertainment,0,0,0.11,0,0.11
10607,Kabushiki Baibai Trainer: Kabutore!,DS,Konami Digital Entertainment,0,0,0.1,0,0.1
11355,Blazing Angels: Squadrons of WWII,XB,Ubisoft,0.06,0.02,0,0,0.08
12041,BeatMania,PS2,Konami Digital Entertainment,0.03,0.03,0,0.01,0.07
13337,Wing Island,Wii,Konami Digital Entertainment,0.03,0.01,0.01,0,0.05
13506,IL-2 Sturmovik: 1946,PC,Ubisoft,0,0.04,0,0.01,0.04
13537,Top Gun,DS,505 Games,0.04,0,0,0,0.04
13618,The Sims 2: Pets,PC,Electronic Arts,0.01,0.02,0,0.01,0.04
13858,Sid Meier's Railroads!,PC,Take-Two Interactive,0.01,0.03,0,0.01,0.04
14056,DarkStar One,PC,Ubisoft,0,0.03,0,0.01,0.04
14102,Rebel Raiders: Operation Nighthawk,PS2,Kando Games,0.02,0.01,0,0,0.03
14238,The Sims 2: Glamour Life Stuff,PC,Electronic Arts,0,0.03,0,0.01,0.03
14599,Guitar Freaks V & DrumMania V,PS2,Konami Digital Entertainment,0,0,0.03,0,0.03
14703,MechAssault: Phantom War,DS,Majesco Entertainment,0.03,0,0,0,0.03
14752,Warship Gunner 2,PS2,Tecmo Koei,0.01,0.01,0,0,0.03
14846,Pop'n Music 13 Carnival,PS2,Konami Digital Entertainment,0,0,0.03,0,0.03
14946,Pop'n Music 12 Iroha,PS2,Konami Digital Entertainment,0,0,0.02,0,0.02
14947,BeatMania IIDX 11: IIDX Red,PS2,Konami Digital Entertainment,0,0,0.02,0,0.02
15170,Freedom Wings,DS,Natsume,0.02,0,0,0,0.02
15380,The Sims 2: Happy Holiday Stuff,PC,Electronic Arts,0.01,0.01,0,0,0.02
15413,Guitar Freaks V2 & DrumMania V2,PS2,Konami Digital Entertainment,0,0,0.02,0,0.02
15430,The Sims 2: Family Fun Stuff,PC,Electronic Arts,0,0.01,0,0,0.02
15522,The Conveni 4,PS2,Hamster Corporation,0,0,0.02,0,0.02
15753,Blazing Angels: Squadrons of WWII,PC,Ubisoft,0.01,0,0,0,0.02
15798,Star Trek: Legacy,PC,Ubisoft,0,0.01,0,0,0.02
15906,Portable Island: Tenohira Resort,PSP,Namco Bandai Games,0,0,0.02,0,0.02
16386,Pilot Academy,PSP,Rising Star Games,0,0.01,0,0,0.01
16425,Railfan,PS3,Ongakukan,0,0,0.01,0,0.01
