Rank,Name,Platform,Year,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
195,Microsoft Flight Simulator,PC,1996,3.22,1.69,0,0.2,5.12
1123,Kinectimals,X360,2010,1.02,0.48,0,0.14,1.64
1126,Viva Pinata,X360,2006,0.45,0.96,0.02,0.2,1.63
1803,MechAssault,XB,2002,1.01,0.1,0,0.03,1.13
2376,Crimson Skies: High Road to Revenge,XB,2003,0.65,0.19,0,0.03,0.87
4128,Viva Pinata: Trouble in Paradise,X360,2008,0.16,0.25,0.01,0.05,0.48
4550,Microsoft Flight Simulator X,PC,2006,0.02,0.34,0,0.07,0.43
5216,MechAssault 2: Lone Wolf,XB,2004,0.27,0.08,0,0.01,0.36
5421,Zoo Tycoon (2013),XOne,2013,0.18,0.13,0,0.03,0.34
10743,Zoo Tycoon (2013),X360,2013,0.02,0.07,0,0.01,0.1
10793,Steel Battalion,XB,2002,0.05,0.02,0.02,0,0.1
11974,Microsoft Flight Simulator 2004: A Century of Flight,PC,2003,0,0.06,0,0.01,0.07
13023,Microsoft Flight Simulator X Acceleration Expansion Pack,PC,2007,0,0.04,0,0.01,0.05
13181,Freelancer,PC,2003,0.02,0.02,0,0.01,0.05
13331,Microsoft Train Simulator,PC,2001,0,0.04,0,0.01,0.05
14305,GunGriffon: Allied Strike,XB,2004,0.02,0.01,0,0,0.03
14965,Viva Pinata,PC,2007,0,0.02,0,0,0.02
15636,Combat Flight Simulator 3: Battle for Europe,PC,2002,0.01,0.01,0,0,0.02
