Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
5151,Build-A-Bear Workshop: A Friend Fur All Seasons,Wii,2008,Game Factory,0.34,0,0,0.03,0.37
5161,The Sims 2: Castaway,PS2,2007,Electronic Arts,0.3,0.01,0,0.05,0.37
5187,Monster Rancher 3,PS2,2001,Tecmo Koei,0.11,0.09,0.14,0.03,0.36
5191,MechWarrior 2: 31st Century Combat,PS,1997,Activision,0.2,0.14,0,0.02,0.36
5216,MechAssault 2: Lone Wolf,XB,2004,Microsoft Game Studios,0.27,0.08,0,0.01,0.36
5218,Hamster Club 3,GBA,2002,Jorudan,0,0,0.35,0.01,0.36
5238,Dance Dance Revolution 3rdMix,PS,2000,Konami Digital Entertainment,0,0,0.33,0.02,0.36
5249,DanceDanceRevolution,Wii,2010,Konami Digital Entertainment,0.29,0.04,0,0.02,0.36
5268,Trauma Center: Second Opinion,Wii,2006,Nintendo,0.28,0.02,0.03,0.03,0.35
5301,SimCity Creator,DS,2008,Electronic Arts,0.3,0.03,0,0.03,0.35
5334,Farming Simulator 2015,PS4,2015,Koch Media,0.1,0.2,0,0.05,0.35
5352,Style Lab: Jewelry Design,DS,2009,Ubisoft,0.32,0,0,0.02,0.34
5370,Monster Rancher 4,PS2,2003,Tecmo Koei,0.08,0.06,0.19,0.02,0.34
5382,Thunderstrike: Operation Phoenix,PS2,2001,Eidos Interactive,0.17,0.13,0,0.04,0.34
5390,The Urbz: Sims in the City,XB,2004,Electronic Arts,0.22,0.11,0,0.01,0.34
5414,My Baby Boy,DS,2008,Nobilis,0.3,0.02,0,0.03,0.34
5419,Imagine: Movie Star,DS,2008,Ubisoft,0.31,0,0,0.02,0.34
5421,Zoo Tycoon (2013),XOne,2013,Microsoft Game Studios,0.18,0.13,0,0.03,0.34
5423,The Sims 3: Town Life Stuff,PC,2011,Electronic Arts,0.11,0.17,0,0.05,0.34
5425,Pony Friends 2,DS,2009,Eidos Interactive,0.21,0.1,0,0.03,0.34
5470,The Sims 2,GC,2005,Electronic Arts,0.26,0.07,0,0.01,0.33
5478,Hell's Kitchen: The Game,Wii,2008,Ubisoft,0.3,0,0,0.03,0.33
5483,BeatMania Append GottaMix,PS,1999,Konami Digital Entertainment,0,0,0.31,0.02,0.33
5532,My Baby: First Steps,DS,2009,SouthPeak Games,0.28,0.03,0,0.02,0.33
5568,Discovery Kids: Puppy Playtime,DS,2009,505 Games,0.3,0,0,0.02,0.33
5617,Harvest Moon: Back to Nature,PS,1999,Ubisoft,0.11,0.07,0.12,0.02,0.32
5628,Dance Dance Revolution Universe,X360,2007,Konami Digital Entertainment,0.3,0,0,0.02,0.32
5629,SimAnimals,Wii,2009,Electronic Arts,0.15,0.14,0,0.03,0.32
5631,Sky Odyssey,PS2,2000,Sony Computer Entertainment,0.16,0.12,0,0.04,0.32
5646,Seaman: Kindan no Pet - Gaze Hakushi no Jikken Shima,PS2,2001,ASCII Entertainment,0,0,0.32,0,0.32
5672,The Conveni: Ano Machi wo Dokusen Seyo,PS,1997,Human Entertainment,0,0,0.3,0.02,0.32
5679,Littlest Pet Shop: City Friends,DS,2009,Electronic Arts,0.29,0,0,0.02,0.32
5744,Armored Core: Silent Line,PS2,2003,Agetec,0.07,0.06,0.16,0.02,0.31
5760,Doubutsu no Mori,N64,2001,Nintendo,0,0,0.26,0.05,0.31
5761,Football Manager 2016,PC,2015,Sega,0,0.29,0,0.02,0.31
5770,Harvest Moon: Magical Melody,Wii,2008,Rising Star Games,0.25,0.04,0,0.03,0.31
5786,Final Fantasy IV,PS,1997,SquareSoft,0,0,0.29,0.02,0.31
5822,Imagine: Family Doctor,DS,2009,Ubisoft,0.28,0.01,0,0.02,0.3
5839,Trauma Center: New Blood,Wii,2007,Nintendo,0.22,0.04,0.01,0.03,0.3
5843,1701 A.D.,PC,2006,Deep Silver,0,0.25,0,0.05,0.3
5871,The Sims 2,PC,2004,Electronic Arts,0.02,0.24,0,0.05,0.3
5884,Tropico 5,PS4,2015,Kalypso Media,0.05,0.16,0.05,0.04,0.3
5891,MySims Party,DS,2009,Electronic Arts,0.15,0.12,0,0.03,0.3
5894,Macross Digital Mission VF-X,PS,1997,Namco Bandai Games,0,0,0.28,0.02,0.3
5907,John Deere: Harvest in the Heartland,DS,2007,Ubisoft,0.23,0.04,0,0.02,0.3
5914,Dance Dance Revolution Universe 3,X360,2008,Konami Digital Entertainment,0.28,0,0,0.02,0.3
5915,Harvest Moon: The Tale of Two Towns,3DS,N/A,Unknown,0.28,0,0,0.02,0.3
5921,SimCity 4,PC,2003,Electronic Arts,0.01,0.24,0,0.05,0.3
5930,The Sims 2: Pets,PS2,2006,Electronic Arts,0.02,0.01,0,0.27,0.3
5935,Harvest Moon DS Cute (US sales),DS,2005,Marvelous Interactive,0.3,0,0,0,0.3
