Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
4371,Petz: Catz 2,Wii,2007,Ubisoft,0.41,0.01,0,0.03,0.45
4409,Discovery Kids: Kitten Corner,DS,2009,505 Games,0.42,0,0,0.03,0.45
4428,The Urbz: Sims in the City (all regions sales),DS,2004,Electronic Arts,0.4,0.01,0.02,0,0.44
4461,Petz: Horsez 2,DS,2007,Ubisoft,0.41,0,0,0.03,0.44
4462,Puppy Luv: Spa and Resort,DS,2007,Activision,0.4,0,0,0.03,0.44
4486,Tongari Boushi to Mahou no Otana,DS,2010,Konami Digital Entertainment,0,0,0.44,0,0.44
4492,Star Wars: Jedi Starfighter,XB,2002,Activision,0.35,0.07,0,0.02,0.44
4504,Flight Control Rocket,GBA,2005,THQ,0.31,0.12,0,0.01,0.43
4524,Wonder Project J: Kikai no Shonen Pino,SNES,1994,Enix Corporation,0,0,0.43,0,0.43
4536,Petz Bunnyz,DS,2008,Ubisoft,0.39,0.01,0,0.03,0.43
4544,Mobile Suit Gundam: Zeonic Front,PS2,2001,Namco Bandai Games,0.09,0.07,0.25,0.02,0.43
4545,Zone of the Enders HD Collection,PS3,2012,Konami Digital Entertainment,0.21,0.08,0.09,0.05,0.43
4550,Microsoft Flight Simulator X,PC,2006,Microsoft Game Studios,0.02,0.34,0,0.07,0.43
4560,Petz: Horsez 2,Wii,2007,Ubisoft,0.39,0,0,0.03,0.43
4581,The Sims,XB,2003,Electronic Arts,0.31,0.1,0,0.01,0.42
4594,Colony Wars,PS,1997,Psygnosis,0.24,0.16,0,0.03,0.42
4599,Horsez,DS,2006,Ubisoft,0.38,0.01,0,0.03,0.42
4633,Dance Dance Revolution Ultramix 2,XB,2004,Konami Digital Entertainment,0.32,0.09,0,0.02,0.42
4635,Blazing Angels: Squadrons of WWII,X360,2006,Ubisoft,0.36,0.03,0,0.03,0.42
4643,Style Lab: Makeover,DS,2009,Ubisoft,0.35,0.03,0,0.03,0.42
4651,Harvest Moon: Grand Bazaar,DS,2008,Rising Star Games,0.22,0.05,0.13,0.02,0.42
4674,Star Wars Starfighter: Special Edition,XB,2001,LucasArts,0.3,0.1,0,0.02,0.42
4677,Zone of the Enders: The 2nd Runner,PS2,2003,Konami Digital Entertainment,0.15,0.12,0.11,0.04,0.41
4706,Farming Simulator 2015,X360,2015,Koch Media,0.21,0.16,0,0.04,0.41
4716,Spore Hero,Wii,2009,Electronic Arts,0.36,0.03,0,0.03,0.41
4726,Fantastic Pets,X360,2011,THQ,0.3,0.08,0,0.03,0.41
4736,Armored Core,PS,1997,Sony Computer Entertainment,0.13,0.09,0.16,0.03,0.41
4740,Densha De Go! 2,PS,1999,Taito,0,0,0.38,0.03,0.41
4749,Armored Core 2: Another Age,PS2,2001,Metro 3D,0.11,0.08,0.19,0.03,0.41
4761,Littlest Pet Shop,Wii,2008,Electronic Arts,0.34,0.04,0,0.03,0.41
4784,Story of Seasons,3DS,2014,Nintendo,0,0.13,0.26,0.01,0.4
4847,The Urbz: Sims in the City,GC,2004,Electronic Arts,0.24,0.14,0,0.02,0.4
4864,Armored Core V,PS3,2012,Namco Bandai Games,0.09,0.04,0.24,0.02,0.4
4867,Harvest Moon: Save the Homeland,PS2,N/A,Unknown,0.19,0.15,0,0.05,0.4
4938,Dawn of Discovery,PC,2009,Ubisoft,0,0.32,0,0.07,0.39
4951,Imagine: Party Babyz,Wii,2008,Ubisoft,0.34,0.02,0,0.03,0.39
4955,Farming Simulator 2013,X360,2013,Focus Home Interactive,0.22,0.13,0,0.03,0.39
4959,The Sims 2,GBA,2005,Electronic Arts,0.28,0.1,0,0.01,0.39
4970,Tokimeki Memorial 2,PS,1999,Konami Digital Entertainment,0,0,0.36,0.03,0.39
4989,Imagine: Salon Stylist,DS,2009,Ubisoft,0.24,0.11,0,0.04,0.38
5005,Tamagotchi Connection: Corner Shop 3,DS,2007,Atari,0.07,0,0.31,0.01,0.38
5044,Tokimeki Memorial: Forever with You,SAT,1996,Konami Digital Entertainment,0,0,0.38,0,0.38
5062,ZhuZhu Pets: Featuring The Wild Bunch,Wii,2010,Activision,0.32,0.03,0,0.03,0.38
5064,Petz Rescue: Wildlife Vet,DS,2008,Ubisoft,0.35,0,0,0.03,0.38
5070,Dance Dance Revolution Ultramix 3,XB,2005,Konami Digital Entertainment,0.28,0.08,0,0.01,0.38
5085,Puppy Palace,DS,2008,Ubisoft,0.35,0,0,0.03,0.37
5087,Paws & Claws: Pampered Pets,DS,2009,THQ,0.35,0,0,0.03,0.37
5104,Petz: Catz 2,PS2,2006,Ubisoft,0.18,0.14,0,0.05,0.37
5108,Hell's Kitchen: The Game,DS,2008,Ubisoft,0.34,0.01,0,0.03,0.37
5148,Trauma Center: Under the Knife,DS,2005,Nintendo,0.3,0.01,0.02,0.03,0.37
