Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
12030,Port Royale 3,PS3,N/A,Kalypso Media,0.06,0,0,0.01,0.07
12041,BeatMania,PS2,2006,Konami Digital Entertainment,0.03,0.03,0,0.01,0.07
12062,Strike Point,PS,1996,Elite,0.04,0.03,0,0,0.07
12116,TigerShark,PS,1997,GT Interactive,0.04,0.03,0,0,0.07
12146,Jurassic Park: Operation Genesis,XB,2003,Konami Digital Entertainment,0.05,0.01,0,0,0.07
12153,Imagine: Gymnast,DS,2008,Ubisoft,0.05,0.01,0,0,0.07
12188,Petz: Hamsterz Bunch,PSP,2009,Ubisoft,0.06,0,0,0.01,0.07
12196,Armored Core: Nine Breaker,PS2,2004,505 Games,0.03,0.03,0,0.01,0.07
12202,Fantasy Aquarium World,Wii,2009,Destineer,0.06,0,0,0,0.07
12221,Top Gun,PS3,2011,505 Games,0.06,0,0,0.01,0.07
12228,Dream C Club,X360,2009,D3Publisher,0,0,0.07,0,0.07
12240,Port Royale 3,X360,N/A,Kalypso Media,0.06,0,0,0,0.07
12252,Wings of War,XB,2004,Take-Two Interactive,0.05,0.01,0,0,0.06
12260,Desert Strike Advance,GBA,2002,Electronic Arts,0.05,0.02,0,0,0.06
12264,IL-2 Sturmovik: Birds of Prey,DS,2009,505 Games,0.06,0,0,0,0.06
12277,My Pet Shop,DS,2008,Square Enix,0.06,0,0,0,0.06
12278,Guitar Freaks 3rdMIX & DrumMania 2ndMIX,PS2,2000,Konami Digital Entertainment,0,0,0.06,0,0.06
12285,Western Riding Academy,DS,2010,Destineer,0.06,0,0,0,0.06
12286,My Pet Chimp,DS,2010,505 Games,0.06,0,0,0,0.06
12290,Paws & Claws: Marine Rescue,DS,2011,THQ,0.06,0,0,0,0.06
12311,Fast Food Panic,Wii,2009,Nobilis,0.06,0,0,0,0.06
12326,GunGriffon II,SAT,1998,ESP,0,0,0.06,0,0.06
12338,Seaman 2: Peking Genjin Ikusei Kit,PS2,2007,Sega,0,0,0.06,0,0.06
12374,Jurassic Park III: Park Builder,GBA,2001,Konami Digital Entertainment,0.04,0.02,0,0,0.06
12387,A llI S.V.: A Ressha de Gyoukou 3 Super Version,SNES,1995,Pack-In-Video,0,0,0.06,0,0.06
12393,There,PS,2002,Infogrames,0.03,0.02,0,0,0.06
12407,A-Train: City Simulator,3DS,2014,ArtDink,0,0,0.06,0,0.06
12408,Densha De Go! 3 Tsuukinhen,PS2,2001,Taito,0,0,0.06,0,0.06
12411,Paws & Claws: Pampered Pets 2,DS,2011,THQ,0.06,0,0,0,0.06
12448,Imagine: Cheerleader,DS,2009,Ubisoft,0.06,0,0,0,0.06
12451,Busy Scissors,DS,2010,Little Orbit,0.06,0,0,0,0.06
12469,Kirarin * Revolution: Minna de Odorou Furi Furi Debut!,DS,2008,Konami Digital Entertainment,0,0,0.06,0,0.06
12472,Dreamer Series: Zoo Keeper,DS,2010,DreamCatcher Interactive,0.06,0,0,0,0.06
12489,Chou Soujuu Mecha MG,DS,N/A,N/A,0,0,0.06,0,0.06
12557,Pop Cutie! Street Fashion Simulation,DS,2008,Tecmo Koei,0.06,0,0,0,0.06
12598,I Am In The Movie,PSP,2012,Namco Bandai Games,0,0,0.06,0,0.06
12623,Petz Bunnyz Bunch,DS,2011,Ubisoft,0.05,0,0,0,0.06
12648,NTRA Breeders' Cup World Thoroughbred Championships,XB,2005,Bethesda Softworks,0.04,0.01,0,0,0.06
12651,Tanjou S Debut,SAT,1996,NEC Interchannel,0,0,0.06,0,0.06
12674,The Sims 2: University,PC,2005,Electronic Arts,0.01,0.04,0,0.01,0.06
12693,Aquarium by DS,DS,2008,Mercury Games,0.05,0,0,0,0.06
12711,Mobile Ops: The One Year War,X360,N/A,Namco Bandai Games,0,0,0.06,0,0.06
12755,Dino Pets,DS,2009,Avanquest,0.05,0,0,0,0.06
12768,Ski Region Simulator,PC,2011,Excalibur Publishing,0,0.05,0,0.01,0.06
12770,Dreamer Series: Babysitter,DS,2009,Deep Silver,0.05,0,0,0,0.06
12772,Dance Dance Revolution: Mario Mix (JP sales),GC,2005,Nintendo,0,0,0.05,0,0.06
12791,Mame Goma 2: Uchi no Ko ga Ichiban!,DS,2008,Creative Core,0,0,0.06,0,0.06
12795,Imagine: Party Planner,DS,2009,Ubisoft,0.05,0,0,0,0.06
12796,Dream C Club Portable,PSP,2010,D3Publisher,0,0,0.06,0,0.06
12828,Airline Tycoon 2,PC,2011,Kalypso Media,0,0.04,0,0.01,0.05
