Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
6734,Armored Core 4,X360,2007,505 Games,0.19,0.01,0.03,0.02,0.25
6736,Littlest Pet Shop: Country Friends,DS,2009,Electronic Arts,0.23,0,0,0.02,0.25
6771,Disney's Planes,DS,2013,Disney Interactive Studios,0.13,0.1,0,0.02,0.25
6776,Catz,GBA,2005,Ubisoft,0.18,0.06,0,0,0.24
6800,Guitar Freaks,PS,1999,Konami Digital Entertainment,0,0,0.23,0.02,0.24
6802,Ace Combat: Assault Horizon Legacy,3DS,2011,Namco Bandai Games,0.1,0.06,0.08,0.01,0.24
6814,Harvest Moon: Magical Melody,GC,2005,Ubisoft,0.19,0.05,0,0.01,0.24
6854,Paws & Claws: Pet Resort,DS,2008,THQ,0.22,0,0,0.02,0.24
6895,Dance Dance Revolution: Disney Channel Edition,PS2,2008,Konami Digital Entertainment,0.12,0.09,0,0.03,0.24
6962,Love Plus +,DS,2010,Konami Digital Entertainment,0,0,0.23,0,0.23
6984,Hotel for Dogs,DS,2008,505 Games,0.22,0,0,0.02,0.23
7016,Harvest Moon GB,GB,1997,Victor Interactive,0,0,0.23,0,0.23
7017,Imagine: Detective,DS,2009,Ubisoft,0.16,0.01,0,0.06,0.23
7031,What's Cooking? Jamie Oliver,DS,2008,Atari,0.2,0.01,0,0.02,0.23
7038,Colony Wars: Vengeance,PS,1998,Psygnosis,0.13,0.09,0,0.02,0.23
7043,I Love Horses,DS,2008,GSP,0.21,0,0,0.01,0.23
7079,Petz Rescue: Wildlife Vet,Wii,2008,Ubisoft,0.21,0,0,0.02,0.23
7102,MySims Party,Wii,2009,Electronic Arts,0.18,0.03,0,0.02,0.23
7134,Petz Monkeyz House,DS,2008,Ubisoft,0.2,0,0,0.02,0.23
7164,Discovery Kids: Dolphin Discovery,DS,2008,505 Games,0.21,0,0,0.01,0.22
7217,Imagine: Boutique Owner,DS,2009,Ubisoft,0.2,0,0,0.02,0.22
7251,Lethal Skies Elite Pilot: Team SW,PS2,2001,Sammy Corporation,0.11,0.08,0,0.03,0.22
7302,Over G Fighters,X360,2006,Ubisoft,0.19,0.01,0,0.02,0.22
7304,Apache: Air Assault,PS3,2010,Activision,0.11,0.07,0,0.03,0.22
7307,Armored Core V,X360,2012,Namco Bandai Games,0.13,0.03,0.04,0.01,0.22
7348,Magician's Quest: Town of Magic,3DS,2012,Konami Digital Entertainment,0,0,0.21,0,0.21
7410,Disney's Planes,WiiU,2013,Disney Interactive Studios,0.15,0.04,0,0.02,0.21
7480,Dawn of Discovery,Wii,2009,Ubisoft,0.13,0.06,0,0.02,0.21
7501,Discovery Kids: Pony Paradise,DS,2009,505 Games,0.19,0,0,0.01,0.2
7519,DarkStar One: Broken Alliance,X360,2010,Kalypso Media,0.11,0.08,0,0.02,0.2
7527,Mobile Suit Gundam: Crossfire,PS3,2006,Namco Bandai Games,0.06,0,0.14,0.01,0.2
7573,Harvest Moon: More Friends of Mineral Town,GBA,2003,Ubisoft,0.14,0.05,0,0,0.2
7579,Camping Mama: Outdoor Adventures,DS,2011,505 Games,0.13,0.06,0,0.02,0.2
7586,Imagine: Babyz Fashion,DS,2009,Ubisoft,0.19,0,0,0.01,0.2
7596,Treasure World,DS,2009,Aspyr,0.19,0,0,0.01,0.2
7603,Zone of the Enders HD Collection,X360,2012,Konami Digital Entertainment,0.14,0.04,0.01,0.02,0.2
7630,Magical ZhuZhu Princess: Carriages & Castles,DS,2011,Activision,0.14,0.04,0,0.02,0.2
7654,DanceDanceRevolution,PS3,2010,Konami Digital Entertainment,0.12,0.05,0,0.02,0.2
7672,Spore Hero Arena,DS,2009,Electronic Arts,0.18,0,0,0.01,0.2
7687,Armored Core 4,PS3,2006,505 Games,0.09,0,0.09,0.01,0.2
7693,Go Play: Lumberjacks,Wii,2009,Majesco Entertainment,0.18,0,0,0.01,0.2
7698,Playboy: The Mansion,PS2,2005,Ubisoft,0.1,0.08,0,0.03,0.2
7738,Iron Chef America: Supreme Cuisine,DS,2008,Destineer,0.18,0,0,0.01,0.19
7758,Petz Pony: Beauty Pageant,DS,2009,Ubisoft,0.18,0,0,0.01,0.19
7770,The Sims 4: Get Together,PC,2015,Electronic Arts,0.05,0.13,0,0.01,0.19
7776,Air Conflicts: Secret Wars,PS3,2011,bitComposer Games,0.1,0.06,0,0.03,0.19
7789,New Love Plus,3DS,2012,Konami Digital Entertainment,0,0,0.19,0,0.19
7814,Story of Seasons: Good Friends of the Three Villages,3DS,2016,Marvelous Interactive,0,0,0.19,0,0.19
7833,IL-2 Sturmovik: Birds of Prey,PSP,2009,505 Games,0.08,0.07,0,0.04,0.19
7834,Farming Simulator 2015,XOne,2015,Koch Media,0.1,0.07,0,0.02,0.19
