Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
1126,Viva Pinata,X360,2006,Microsoft Game Studios,0.45,0.96,0.02,0.2,1.63
1150,Dance Dance Revolution: Hottest Party 2,Wii,2008,Konami Digital Entertainment,0.95,0.48,0.01,0.15,1.6
1173,MySims Kingdom,DS,2008,Electronic Arts,0.81,0.6,0.01,0.17,1.58
1221,MySims Kingdom,Wii,2008,Electronic Arts,0.71,0.65,0.01,0.17,1.53
1276,The Sims 3,Wii,2010,Electronic Arts,0.61,0.73,0,0.15,1.49
1287,Imagine: Master Chef,DS,2007,Ubisoft,0.39,0.92,0,0.17,1.47
1325,Tamagotchi,GB,1996,Namco Bandai Games,0,0,1.44,0.01,1.45
1328,Game de Hakken!! Tamagotchi 2,GB,1997,Namco Bandai Games,0,0,1.44,0.01,1.45
1337,SimCity (2013),PC,2013,Electronic Arts,0.48,0.77,0,0.19,1.44
1402,The Sims 2,PSP,2005,Electronic Arts,0.49,0.56,0,0.33,1.38
1437,Dance Dance Revolution (Japan),PS,1999,Konami Digital Entertainment,0,0,1.26,0.09,1.35
1476,The Sims: Bustin' Out,GBA,2003,Electronic Arts,0.93,0.35,0,0.06,1.33
1482,Petz Wild Animals: Dolphinz,DS,2007,Ubisoft,0.71,0.48,0,0.13,1.33
1542,Imagine: Wedding Designer,DS,2008,Ubisoft,0.55,0.59,0,0.14,1.28
1554,The Sims 2: Nightlife,PC,2005,Electronic Arts,1.22,0.05,0,0,1.27
1572,Tamagotchi Connection: Corner Shop,DS,2005,Atari,0.1,0.02,1.12,0.01,1.26
1575,Final Fantasy IV,DS,2007,Square Enix,0.54,0.05,0.62,0.05,1.26
1619,Farming Simulator 2015,PC,2014,Focus Home Interactive,0.08,1.02,0,0.13,1.23
1633,The Sims 2: Castaway,Wii,2007,Electronic Arts,0.45,0.64,0,0.14,1.23
1647,SimCity 2000,PS,1996,Maxis,0.68,0.46,0,0.08,1.22
1688,Nuclear Strike,PS,1997,Electronic Arts,0.66,0.45,0,0.08,1.19
1720,Soviet Strike,PS,1996,Electronic Arts,0.65,0.44,0,0.08,1.17
1763,Worldwide Soccer Manager 2009,PC,2008,Sega,0,1.14,0,0.01,1.15
1764,Omerta: City of Gangsters,PS3,2011,Konami Digital Entertainment,0.52,0.46,0,0.17,1.15
1789,Dance Dance Revolution Extreme 2,PS2,2005,Konami Digital Entertainment,0.95,0.04,0,0.16,1.14
1794,Pilotwings,SNES,1990,Nintendo,0.46,0.17,0.48,0.02,1.14
1801,Mobile Suit Gundam: Federation vs. Zeon,PS2,2001,Atari,0.12,0.1,0.88,0.03,1.14
1803,MechAssault,XB,2002,Microsoft Game Studios,1.01,0.1,0,0.03,1.13
1821,Pilotwings 64,N64,1996,Nintendo,0.56,0.24,0.3,0.02,1.12
1856,Petz Dogz 2,DS,2007,Ubisoft,0.47,0.52,0,0.12,1.1
1873,Imagine: Babysitters,DS,2008,Ubisoft,0.63,0.36,0,0.1,1.09
1880,BeatMania,PS,1998,Konami Digital Entertainment,0,0,1.07,0.02,1.09
1888,Densha De Go!,PS,1997,Taito,0,0,1.02,0.07,1.09
1912,Spore Creatures,DS,2008,Electronic Arts,0.67,0.3,0,0.11,1.08
1922,Imagine: Fashion Designer New York,DS,2008,Ubisoft,0.65,0.32,0,0.1,1.07
1964,Warhawk,PS3,2007,Sony Computer Entertainment,0.49,0.39,0,0.17,1.06
1982,Imagine: Animal Doctor,DS,2007,Ubisoft,0.45,0.49,0,0.11,1.05
1987,Monster Rancher 2,PS,1998,Sony Computer Entertainment,0.19,0.13,0.66,0.07,1.05
2000,Dance Dance Revolution SuperNOVA,PS2,2006,Konami Digital Entertainment,0.87,0.03,0,0.14,1.04
2010,ZhuZhu Pets,DS,2010,Activision,0.68,0.27,0,0.09,1.04
2033,Petz: Catz 2,DS,2007,Ubisoft,0.51,0.4,0,0.11,1.02
2038,Ace Combat 6: Fires of Liberation,X360,2007,Atari,0.69,0.04,0.22,0.06,1.02
2052,Monster Rancher,PS,1997,Tecmo Koei,0.12,0.08,0.74,0.07,1.01
2087,Littlest Pet Shop: Winter,DS,2008,Electronic Arts,0.59,0.31,0,0.1,0.99
2090,Ace Combat X: Skies of Deception,PSP,2006,Namco Bandai Games,0.37,0.31,0.12,0.19,0.99
2096,EyePet,PS3,2009,Sony Computer Entertainment,0.35,0.52,0.04,0.09,0.99
2104,Farming Simulator 2013,PC,2012,Focus Home Interactive,0,0.8,0,0.18,0.99
2128,Tamagotchi Connection: Corner Shop 2,DS,2006,Namco Bandai Games,0.09,0.02,0.86,0.01,0.98
2150,The Sims 2,DS,2005,Electronic Arts,0.82,0.07,0,0.07,0.96
2154,Dance Dance Revolution 2nd ReMIX,PS,1999,Konami Digital Entertainment,0,0,0.9,0.06,0.96
