Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
39,Grand Theft Auto III,PS2,Take-Two Interactive,6.99,4.51,0.3,1.3,13.1
143,Metal Gear Solid 2: Sons of Liberty,PS2,Konami Digital Entertainment,2.45,2.01,0.87,0.72,6.05
331,Harry Potter and the Sorcerer's Stone,PS,Electronic Arts,1.37,2,0.14,0.22,3.73
357,Luigi's Mansion,GC,Nintendo,2.38,0.67,0.46,0.1,3.6
476,Devil May Cry,PS2,Capcom,1.36,0.86,0.64,0.13,2.99
553,Onimusha: Warlords,PS2,Virgin Interactive,0.99,0.48,1.09,0.14,2.7
680,Resident Evil - Code: Veronica X,PS2,Capcom,1.08,0.7,0.34,0.21,2.34
896,The Legend of Zelda: Oracle of Ages,GB,Nintendo,0.92,0.53,0.41,0.06,1.92
923,Dynasty Warriors 3,PS2,THQ,0.53,0.16,1.07,0.1,1.87
975,SpongeBob SquarePants: SuperSponge,PS,THQ,1.12,0.58,0,0.08,1.78
1030,Harry Potter and the Sorcerer's Stone,GB,Electronic Arts,0.94,0.62,0.1,0.07,1.73
1068,Harry Potter and the Sorcerer's Stone,GBA,Electronic Arts,0.87,0.66,0.08,0.08,1.69
1203,Spider-Man 2: Enter: Electro,PS,Activision,0.57,0.87,0.02,0.09,1.55
1551,Silent Hill 2,PS2,Konami Digital Entertainment,0.62,0.49,0,0.16,1.28
1765,Gauntlet: Dark Legacy,PS2,Midway Games,0.56,0.44,0,0.15,1.15
2911,Star Wars: Obi-Wan,XB,Activision,0.52,0.16,0,0.02,0.7
2916,F-14 Tomcat,GBA,Majesco Entertainment,0.5,0.19,0,0.01,0.7
3327,Spider-Man: Mysterio's Menace,GBA,Activision,0.43,0.16,0,0.01,0.61
3634,Soul Reaver 2,PS2,Eidos Interactive,0.27,0.21,0,0.07,0.55
3651,Extermination,PS2,Sony Computer Entertainment,0.21,0.16,0.12,0.05,0.55
3673,SpongeBob SquarePants: SuperSponge,GBA,THQ,0.39,0.15,0,0.01,0.55
3809,Oni,PS2,Take-Two Interactive,0.26,0.2,0,0.07,0.53
3965,The Mummy Returns,PS2,Universal Interactive,0.25,0.19,0,0.06,0.5
4168,ICO,PS2,Sony Computer Entertainment,0.23,0.18,0,0.06,0.47
4272,Rugrats: Castle Capers,GBA,THQ,0.33,0.12,0,0.01,0.46
4460,Army Men World War: Final Front,PS,3DO,0.24,0.17,0,0.03,0.44
4645,Mega Man X6,PS,Capcom,0.14,0.1,0.16,0.03,0.42
4842,Rocket Power: Dream Scheme,GBA,THQ,0.29,0.11,0,0.01,0.4
5636,Fortress,GBA,Majesco Entertainment,0.23,0.08,0,0.01,0.32
5684,Power Rangers: Time Force,PS,THQ,0.18,0.12,0,0.02,0.32
5748,KISS Pinball,PS,Take-Two Interactive,0.17,0.12,0,0.02,0.31
6130,X-Men: Reign of Apocalypse,GBA,Activision,0.2,0.08,0,0.01,0.28
6203,Silent Hill 2: Restless Dreams,XB,Konami Digital Entertainment,0.21,0.06,0,0.01,0.28
6282,Tiny Toon Adventures: Plucky's Big Adventure,PS,Conspiracy Entertainment,0.15,0.1,0,0.02,0.27
6456,Rune: Viking Warlord,PS2,Take-Two Interactive,0.13,0.1,0,0.03,0.26
6659,The Powerpuff Girls: Chemical X-Traction,PS,BAM! Entertainment,0.14,0.1,0,0.02,0.25
6849,Azurik: Rise of Perathia,XB,Microsoft Game Studios,0.18,0.05,0,0.01,0.24
7711,Power Rangers: Time Force,GBA,THQ,0.14,0.05,0,0,0.2
7966,Jackie Chan Adventures: Legend of the Dark Hand,GBA,Activision,0.13,0.05,0,0,0.19
8048,Fear Effect 2: Retro Helix,PS,Eidos Interactive,0.1,0.07,0,0.01,0.18
8581,The Wild Thornberrys: Chimp Chase,GBA,THQ,0.11,0.04,0,0,0.16
8585,The Powerpuff Girls: Chemical X-Traction,N64,BAM! Entertainment,0.13,0.03,0,0,0.16
9018,Fatal Frame,PS2,Wanadoo,0.07,0.06,0,0.02,0.14
9090,Mary-Kate and Ashley: Winners Circle,PS,Acclaim Entertainment,0.08,0.05,0,0.01,0.14
9107,Fur Fighters: Viggo's Revenge,PS2,Acclaim Entertainment,0.07,0.05,0,0.02,0.14
9310,Mary-Kate and Ashley: Crush Course,PS,Acclaim Entertainment,0.08,0.05,0,0.01,0.14
9399,Army Men: Green Rogue,PS2,3DO,0.06,0.05,0,0.02,0.13
10651,Army Men World War: Team Assault,PS,3DO,0.06,0.04,0,0.01,0.1
11011,Project Eden,PS2,Eidos Interactive,0.04,0.03,0,0.01,0.09
11776,Sky Gunner,PS2,Sony Computer Entertainment,0.04,0.03,0,0.01,0.07
12191,Army Men: Green Rogue,PS,3DO,0.04,0.02,0,0,0.07
12261,Kabuki Warriors,XB,Genki,0.05,0.01,0,0,0.06
12431,Kikou Heidan J-Phoenix,PS2,Takara,0,0,0.06,0,0.06
12686,Harry Potter and the Sorcerer's Stone,PC,Electronic Arts,0.01,0.04,0,0.01,0.06
13390,Rimo-Cocoron,PS2,Sony Computer Entertainment,0,0,0.05,0,0.05
13490,"Roswell Conspiracies: Aliens, Myths & Legends",PS,Red Storm Entertainment,0.02,0.02,0,0,0.04
13593,No Rules: Get Phat,GBA,TDK Mediactive,0.03,0.01,0,0,0.04
13606,Maken Shao: Demon Sword,PS2,Midas Interactive Entertainment,0,0,0.04,0,0.04
13875,Gundam Battle Online,DC,Namco Bandai Games,0,0,0.04,0,0.04
14045,Hot Potato!,GBA,BAM! Entertainment,0.03,0.01,0,0,0.04
14107,Alienators: Evolution Continues,GBA,Activision,0.03,0.01,0,0,0.03
14213,M&Ms Shell Shocked,PS,Berkeley,0.02,0.01,0,0,0.03
14465,Zoboomafoo: Leapin' Lemurs!,PS,Encore,0.02,0.01,0,0,0.03
14563,Planet of the Apes,GBA,Ubisoft,0.02,0.01,0,0,0.03
15764,One Piece Mansion,PS,Capcom,0.01,0.01,0,0,0.02
16552,E.T. The Extra-Terrestrial,GBA,NewKidCo,0.01,0,0,0,0.01
16585,Planet Monsters,GBA,Titus,0.01,0,0,0,0.01
