Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
470,Dragon Ball Z: Budokai Tenkaichi 3,PS2,Atari,1.15,0,0.76,1.09,3
678,WWE SmackDown vs Raw 2008,PS2,THQ,0.92,0,0.01,1.41,2.34
1340,WWE SmackDown vs Raw 2008,X360,THQ,0.92,0.38,0,0.13,1.44
1467,WWE SmackDown vs Raw 2008,PS3,THQ,0.62,0.5,0.01,0.21,1.33
1690,WWE SmackDown vs Raw 2008,PSP,THQ,0.45,0.47,0,0.28,1.19
1878,Virtua Fighter 5,PS3,Sega,0.29,0.52,0.08,0.2,1.09
1993,Dragon Ball Z: Budokai Tenkaichi 3,Wii,Atari,0.33,0.37,0.26,0.09,1.04
2029,Naruto: Clash of Ninja Revolution,Wii,Tomy Corporation,0.45,0.46,0,0.11,1.02
2101,WWE SmackDown vs Raw 2008,Wii,THQ,0.38,0.5,0,0.11,0.99
3059,Naruto Shippuden: Ultimate Ninja 4,PS2,Atari,0.26,0.01,0.13,0.26,0.66
4490,Dragon Ball Z: Shin Budokai - Another Road,PSP,Atari,0.19,0.09,0.08,0.07,0.44
6188,Virtua Fighter 5 Online,X360,Sega,0.2,0.03,0.03,0.02,0.28
6684,Mortal Kombat: Armageddon,Wii,Midway Games,0.21,0.02,0,0.02,0.25
8384,Naruto Shippuden: Ultimate Ninja 5,PS2,Namco Bandai Games,0,0,0.17,0,0.17
8511,Godzilla Unleashed,Wii,Atari,0.15,0,0,0.01,0.16
8689,Arcana Heart,PS2,AQ Interactive,0.06,0.05,0.04,0.02,0.16
8721,Bleach: Dark Souls,DS,Sega,0.12,0.02,0,0.01,0.15
9066,Victorious Boxers: Revolution,Wii,Ubisoft,0.07,0,0.06,0.01,0.14
9747,WWE SmackDown vs Raw 2008,DS,THQ,0.11,0.01,0,0.01,0.12
10036,Ultimate Mortal Kombat,DS,Midway Games,0.09,0.01,0,0.01,0.11
10552,Draglade,DS,505 Games,0.09,0,0,0.01,0.1
10667,Bleach: Dark Souls (JP sales),DS,Sega,0,0,0.1,0,0.1
10705,Naruto Shippuden: Gekito Ninja Taisen! EX,Wii,Takara Tomy,0,0,0.1,0,0.1
11126,Naruto Shippuden: Gekito Ninja Taisen! EX 2,Wii,Takara Tomy,0,0,0.09,0,0.09
11589,Bleach: Heat the Soul 4,PSP,Sony Computer Entertainment,0,0,0.08,0,0.08
11659,Katekyoo Hitman Reborn! DS: Flame Rumble Kaien Ring Soudatsuen!,DS,Takara Tomy,0,0,0.08,0,0.08
11682,Fate/Tiger Colosseum,PSP,Capcom,0,0,0.08,0,0.08
11697,One Piece: Gear Spirit,DS,Namco Bandai Games,0,0,0.08,0,0.08
11954,Showtime Championship Boxing,Wii,Zoo Digital Publishing,0.06,0,0,0.01,0.07
12145,Fatal Fury: Battle Archives Volume 2,PS2,SNK Playmore,0.03,0.03,0,0.01,0.07
12301,Legend of the Dragon,Wii,Game Factory,0.06,0,0,0,0.06
12527,Showtime Championship Boxing,DS,Zoo Digital Publishing,0.06,0,0,0,0.06
12661,Hajime no Ippo Portable: Victorious Spirits,PSP,Grand Prix Games,0,0,0.06,0,0.06
12664,Katekyoo Hitman Reborn! DS: Flame Rumble Mukuro Kyoushuu,DS,Takara Tomy,0,0,0.06,0,0.06
12721,Bleach: Blade Battlers 2nd,PS2,Sony Computer Entertainment,0,0,0.06,0,0.06
13166,Hokuto no Ken,PS2,Sega,0,0,0.05,0,0.05
13473,Guilty Gear XX Accent Core,PS2,Unknown,0,0,0.04,0,0.04
13648,Guilty Gear XX Accent Core,Wii,505 Games,0.03,0,0,0,0.04
13789,King of Fighters: Maximum Impact Regulation A,PS2,SNK Playmore,0,0,0.04,0,0.04
13828,Draglade (JP sales),DS,505 Games,0,0,0.04,0,0.04
14249,Legend of the Dragon,PSP,Game Factory,0.03,0,0,0,0.03
14754,The Battle of Yuu Yuu Hakusho: Shitou! Ankoku Bujutsukai! 120%,PS2,Banpresto,0,0,0.03,0,0.03
14935,Shinseiki Evangelion: Battle Orchestra,PS2,Broccoli,0,0,0.02,0,0.02
15088,Wrestle Kingdom 2: Pro Wrestling Sekai Taisen,PS2,Yuke's,0,0,0.02,0,0.02
15506,Katekyoo Hitman Reborn! Dream Hyper Battle!,PS2,Marvelous Interactive,0,0,0.02,0,0.02
16183,Rozen Maiden: Gebetgarten,PS2,Taito,0,0,0.01,0,0.01
16187,Fatal Fury: Battle Archives Volume 2 (JP sales),PS2,SNK Playmore,0,0,0.01,0,0.01
16418,World Heroes Anthology,PS2,Ignition Entertainment,0,0,0.01,0,0.01
16458,Shijyou Saikyou no Deshi Kenichi: Gekitou! Ragnarok Hachikengou,PS2,Capcom,0,0,0.01,0,0.01
16555,Mahou Sensei Negima!? Neo-Pactio Fight!!,Wii,Marvelous Interactive,0,0,0.01,0,0.01
