Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
2075,Zoo Tycoon DS,DS,THQ,0.86,0.04,0.01,0.08,1
3389,Dai-3-Ji Super Robot Taisen α: Shuuen no Ginga e,PS2,Banpresto,0,0,0.59,0,0.59
4806,Advance Wars: Dual Strike,DS,Nintendo,0.3,0.03,0.04,0.03,0.4
4813,Battalion Wars,GC,Nintendo,0.25,0.07,0.07,0.01,0.4
4928,Age of Empires III,PC,Microsoft Game Studios,0,0.32,0,0.07,0.39
5926,Full Spectrum Warrior,PS2,THQ,0.15,0.11,0,0.04,0.3
7399,Front Mission 5: Scars of the War,PS2,Square Enix,0,0,0.21,0,0.21
7524,Suikoden Tactics,PS2,Konami Digital Entertainment,0.06,0.05,0.07,0.02,0.2
8028,Super Robot Taisen J,GBA,Banpresto,0,0,0.18,0,0.18
8059,Metal Gear Ac!d 2,PSP,Konami Digital Entertainment,0.11,0.01,0.05,0.01,0.18
8352,Sid Meier's Civilization IV,PC,Take-Two Interactive,0.02,0.12,0,0.03,0.17
8769,Kingdom Under Fire: Heroes,XB,Deep Silver,0.11,0.03,0,0.01,0.15
9140,Lord of the Rings: Tactics,PSP,Electronic Arts,0.11,0.02,0,0.02,0.14
9190,Sid Meier's Pirates!,XB,Take-Two Interactive,0.11,0.03,0,0.01,0.14
9897,Battles of Prince of Persia,DS,Ubisoft,0.1,0.01,0,0.01,0.12
10952,Black & White 2,PC,Electronic Arts,0.01,0.07,0,0.01,0.09
10985,Romance of the Three Kingdoms X,PS2,Tecmo Koei,0.04,0.03,0,0.01,0.09
11063,Super Robot Taisen MX Portable,PSP,Banpresto,0,0,0.09,0,0.09
11148,RollerCoaster Tycoon 3: Platinum,PC,Atari,0.01,0.06,0,0.01,0.09
11852,SD Gundam: Gashapon Wars,GC,Namco Bandai Games,0,0,0.07,0,0.07
12045,Real Time Conflict: Shogun Empires,DS,Namco Bandai Games,0.06,0,0,0,0.07
12081,Dino Master: Dig Discover Duel,DS,Majesco Entertainment,0.06,0,0,0,0.07
12836,Rebelstar: Tactical Command,GBA,Atari,0.04,0.01,0,0,0.05
13679,Imperial Glory,PC,Eidos Interactive,0,0.04,0,0,0.04
13725,Shattered Union,XB,Take-Two Interactive,0.03,0.01,0,0,0.04
13752,Worms 4: Mayhem,XB,Codemasters,0.03,0.01,0,0,0.04
14411,Empire Earth II,PC,Vivendi Games,0,0.03,0,0,0.03
14917,Stronghold 2 Deluxe,PC,Take-Two Interactive,0,0.02,0,0,0.02
16016,Codename: Panzers Phase Two,PC,CDV Software Entertainment,0,0.01,0,0,0.01
