Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
18,Grand Theft Auto: San Andreas,PS2,Take-Two Interactive,9.43,0.4,0.41,10.57,20.81
266,Metal Gear Solid 3: Snake Eater,PS2,Konami Digital Entertainment,1.46,0,0.83,1.93,4.23
391,Spider-Man 2,PS2,Activision,1.75,1.2,0.02,0.43,3.41
668,The Incredibles,PS2,THQ,0.96,1.08,0.04,0.3,2.37
819,The Incredibles,GBA,THQ,1.15,0.77,0.04,0.1,2.06
976,The Getaway: Black Monday,PS2,Sony Computer Entertainment,0.39,1.01,0.02,0.36,1.78
1122,Prince of Persia: Warrior Within,PS2,Ubisoft,0.54,0.88,0,0.22,1.64
1286,Tom Clancy's Splinter Cell: Pandora Tomorrow,XB,Ubisoft,0.82,0.59,0,0.07,1.48
1317,Onimusha 3: Demon Siege,PS2,Capcom,0.37,0.47,0.54,0.07,1.45
1359,The Legend of Zelda: The Minish Cap,GBA,Nintendo,0.89,0.22,0.22,0.1,1.42
1447,Samurai Warriors,PS2,Electronic Arts,0.22,0.05,1.06,0.02,1.35
1568,Jet Li: Rise to Honor,PS2,Sony Computer Entertainment,0.62,0.48,0,0.16,1.27
1597,Tom Clancy's Splinter Cell: Pandora Tomorrow,PS2,Ubisoft,0.52,0.56,0,0.17,1.25
1615,Ninja Gaiden,XB,Microsoft Game Studios,0.92,0.2,0.07,0.04,1.23
1832,Spider-Man 2,XB,Activision,0.82,0.26,0,0.04,1.12
1961,Spider-Man 2,GBA,Activision,0.76,0.28,0,0.02,1.06
2041,Harry Potter and the Prisoner of Azkaban,PS2,Electronic Arts,0.5,0.39,0,0.13,1.02
2455,Spider-Man 2,GC,Activision,0.65,0.17,0,0.02,0.84
2463,The Incredibles,GC,THQ,0.65,0.17,0,0.02,0.84
2487,Lizzie McGuire 2: Lizzie Diaries,GBA,Disney Interactive Studios,0.6,0.22,0,0.01,0.83
2542,The Legend of Zelda: Four Swords Adventures,GC,Nintendo,0.63,0.16,0,0.02,0.81
2582,Prince of Persia: Warrior Within,XB,Ubisoft,0.48,0.28,0,0.04,0.8
2743,Shark Tale,PS2,Activision,0.37,0.29,0,0.1,0.75
2882,Scooby-Doo 2: Monsters Unleashed,GBA,THQ,0.51,0.19,0,0.01,0.71
2883,Power Rangers: Dino Thunder,PS2,THQ,0.35,0.27,0,0.09,0.71
2933,Mafia,PS2,Illusion Softworks,0.34,0.27,0,0.09,0.7
2973,Shark Tale,GBA,Activision,0.49,0.18,0,0.01,0.68
3323,Dragon Ball Z: Buu's Fury,GBA,Atari,0.44,0.16,0,0.01,0.61
3519,Spyro Orange: The Cortex Conspiracy,GBA,Vivendi Games,0.41,0.15,0,0.01,0.57
3552,Resident Evil Outbreak File #2,PS2,Capcom,0.19,0.15,0.17,0.05,0.57
3870,Harry Potter and the Prisoner of Azkaban,GBA,Electronic Arts,0.37,0.14,0,0.01,0.52
3905,Dynasty Warriors,PSP,Tecmo Koei,0.18,0.01,0.3,0.02,0.51
3941,Silent Hill 4: The Room,PS2,Konami Digital Entertainment,0.25,0.19,0,0.06,0.51
3949,The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies,GBA,THQ,0.36,0.13,0,0.01,0.5
3986,Spider-Man 2,DS,Activision,0.41,0.02,0.03,0.04,0.5
3993,The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies,PS2,THQ,0.24,0.19,0,0.06,0.5
4224,Metal Gear Solid: The Twin Snakes,GC,Konami Digital Entertainment,0.3,0.08,0.07,0.01,0.47
4388,Samurai Warriors: Xtreme Legends,PS2,Tecmo Koei,0.04,0.03,0.36,0.01,0.45
4405,Scooby-Doo! Mystery Mayhem,PS2,THQ,0.22,0.17,0,0.06,0.45
4417,Teenage Mutant Ninja Turtles 2: Battle Nexus,PS2,Konami Digital Entertainment,0.22,0.17,0,0.06,0.44
4423,Van Helsing,PS2,Activision,0.22,0.17,0,0.06,0.44
4480,Power Rangers: S.P.D.,GBA,THQ,0.31,0.12,0,0.01,0.44
4611,Star Wars Trilogy: Apprentice of the Force,GBA,Ubisoft,0.3,0.11,0,0.01,0.42
4671,The Suffering,PS2,Midway Games,0.2,0.16,0,0.05,0.42
4815,Power Rangers: Dino Thunder,GC,THQ,0.31,0.08,0,0.01,0.4
4850,Nicktoons: Freeze Frame Frenzy,GBA,THQ,0.29,0.11,0,0.01,0.4
5027,Lilo & Stitch 2: Hämsterviel Havoc,GBA,Disney Interactive Studios,0.27,0.1,0,0.01,0.38
5081,Harry Potter and the Prisoner of Azkaban,GC,Electronic Arts,0.29,0.08,0,0.01,0.38
5581,Teenage Mutant Ninja Turtles 2: Battle Nexus,GBA,Konami Digital Entertainment,0.23,0.09,0,0.01,0.32
5582,Nicktoons: Movin',PS2,THQ,0.16,0.12,0,0.04,0.32
5695,Dynasty Warriors 4 Empires,PS2,Tecmo Koei,0,0,0.32,0,0.32
5938,Finding Nemo: The Continuing Adventures,GBA,THQ,0.21,0.08,0,0.01,0.3
5945,Shark Tale,GC,Activision,0.23,0.06,0,0.01,0.3
6148,Viewtiful Joe,PS2,Capcom,0.14,0.11,0,0.04,0.28
6202,The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies,GC,THQ,0.22,0.06,0,0.01,0.28
6312,Rocky: Legends,PS2,Ubisoft,0.13,0.1,0,0.03,0.27
6556,Classic NES Series: Bomberman,GBA,Nintendo,0.1,0.04,0.11,0.01,0.26
6907,Grand Theft Auto,GBA,Take-Two Interactive,0.17,0.06,0,0,0.24
7053,Mafia,XB,Take-Two Interactive,0.17,0.05,0,0.01,0.23
7221,The Suffering,XB,Midway Games,0.16,0.05,0,0.01,0.22
7232,Viewtiful Joe 2,GC,Capcom,0.17,0.04,0,0.01,0.22
7295,Scooby-Doo! Mystery Mayhem,GC,THQ,0.17,0.04,0,0.01,0.22
7365,Tenchu: Return From Darkness,XB,Activision,0.16,0.05,0,0.01,0.21
7380,Viewtiful Joe 2,PS2,Capcom,0.1,0.08,0,0.03,0.21
7505,Beyblade G-Revolution,GBA,Atari,0.15,0.05,0,0,0.2
7661,Shark Tale,XB,Activision,0.15,0.04,0,0.01,0.2
7689,Forgotten Realms: Demon Stone,PS2,Atari,0.1,0.08,0,0.03,0.2
7718,Prince of Persia: Warrior Within,GC,Ubisoft,0.15,0.04,0,0.01,0.2
7774,Manhunt,XB,Take-Two Interactive,0.14,0.04,0,0.01,0.19
7873,Teenage Mutant Ninja Turtles 2: Battle Nexus,GC,Konami Digital Entertainment,0.15,0.04,0,0.01,0.19
7902,Tenchu: Fatal Shadows,PS2,Sega,0.09,0.07,0,0.02,0.19
7914,Harry Potter and the Prisoner of Azkaban,XB,Electronic Arts,0.14,0.04,0,0.01,0.19
8137,Silent Hill 4: The Room,XB,Konami Digital Entertainment,0.14,0.04,0,0.01,0.18
8325,Thief: Deadly Shadows,XB,Eidos Interactive,0.13,0.04,0,0.01,0.17
8351,Disney's Home on the Range,GBA,Disney Interactive Studios,0.12,0.04,0,0,0.17
8366,Catwoman,PS2,Electronic Arts,0.08,0.06,0,0.02,0.17
8891,Scooby-Doo! Mystery Mayhem,XB,THQ,0.11,0.03,0,0.01,0.15
8992,Elf: The Movie,GBA,Crave Entertainment,0.1,0.04,0,0,0.15
9268,Fear Factor: Unleashed,GBA,Hip Interactive,0.1,0.04,0,0,0.14
9348,King Arthur,PS2,Konami Digital Entertainment,0.07,0.05,0,0.02,0.13
9552,Teenage Mutant Ninja Turtles 2: Battle Nexus,XB,Konami Digital Entertainment,0.1,0.03,0,0,0.13
10024,LEGO Knights' Kingdom,GBA,THQ,0.08,0.03,0,0,0.11
10052,Phantom Dust,XB,Microsoft Game Studios,0.08,0.02,0,0,0.11
10246,Alias,PS2,Acclaim Entertainment,0.05,0.04,0,0.01,0.11
10609,Van Helsing,GBA,Activision,0.07,0.03,0,0,0.1
10716,Rocky: Legends,XB,Ubisoft,0.07,0.02,0,0,0.1
11196,Forgotten Realms: Demon Stone,XB,Atari,0.06,0.02,0,0,0.09
11247,Astro Boy,PS2,Sega,0.04,0.03,0,0.01,0.09
11337,Famicom Mini: Adventure Island,GBA,Hudson Soft,0,0,0.08,0,0.08
11413,Seven Samurai 20XX,PS2,Sega,0.04,0.03,0,0.01,0.08
11418,Tom Clancy's Splinter Cell: Pandora Tomorrow,GC,Ubisoft,0.06,0.02,0,0,0.08
11486,Samurai Western,PS2,505 Games,0.04,0.03,0,0.01,0.08
11563,Indycar Series 2005,XB,Codemasters,0.06,0.02,0,0,0.08
11928,Famicom Mini: Nazo no Murasame-Jou,GBA,Nintendo,0,0,0.07,0,0.07
11991,Samurai Warriors,XB,Tecmo Koei,0.05,0.02,0,0,0.07
12021,Crimson Sea 2,PS2,Tecmo Koei,0.03,0.03,0,0.01,0.07
12037,Catwoman,GC,Electronic Arts,0.05,0.01,0,0,0.07
12057,River City Ransom EX,GBA,Atlus,0.05,0.02,0,0,0.07
12095,Firefighter F.D.18,PS2,Konami Digital Entertainment,0.03,0.03,0,0.01,0.07
12336,Famicom Mini: Balloon Fight,GBA,Nintendo,0,0,0.06,0,0.06
12345,Tom Clancy's Splinter Cell: Pandora Tomorrow,GBA,Ubisoft,0.05,0.02,0,0,0.06
