Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
2554,Professor Layton vs Phoenix Wright: Ace Attorney,3DS,Level 5,0.2,0.26,0.3,0.04,0.81
3068,Puzzler Brain Games,Wii,Namco Bandai Games,0,0,0.66,0,0.66
10925,Brain Age: Concentration Training,3DS,Nintendo,0.09,0,0,0.01,0.09
12645,Jewel Master: Cradle of Persia,DS,Rising Star Games,0,0.05,0,0.01,0.06
14579,Heroes of Hellas 2: Olympia,DS,Unknown,0,0.03,0,0,0.03
14729,Jewel Match 2,DS,Easy Interactive,0,0.02,0,0,0.03
15438,Dark Tales: Edgar Allan Poe's The Premature Burial,PC,Focus Multimedia,0,0.02,0,0,0.02
15501,Azada,3DS,Licensed 4U,0,0.02,0,0,0.02
15967,Curse of the Amsterdam Diamond,DS,Easy Interactive,0,0.01,0,0,0.02
16148,Mystery Legends: Beauty and the Beast,PC,Focus Multimedia,0,0.01,0,0,0.01
16515,Balloon Pop 2,3DS,UFO Interactive,0.01,0,0,0,0.01
