Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
14565,Worms,PS3,2009,Sony Computer Entertainment,0,0.02,0,0.01,0.03
14596,Saihai no Yukue,DS,2008,Tecmo Koei,0,0,0.03,0,0.03
14606,Future Tactics: The Uprising,XB,2004,JoWood Productions,0.02,0.01,0,0,0.03
14628,Romance of the Three Kingdoms II,3DS,2015,Tecmo Koei,0,0,0.03,0,0.03
14632,Hyakumanton no Bara Bara,PSP,2010,Sony Computer Entertainment,0,0,0.03,0,0.03
14633,Galaxy Angel II: Zettairyouiki no Tobira,PS2,2006,Broccoli,0,0,0.03,0,0.03
14638,Stellaris,PC,2016,Paradox Interactive,0,0.03,0,0,0.03
14673,Warhammer: Mark of Chaos,PC,2006,Deep Silver,0,0.02,0,0,0.03
14680,Nobunaga no Yabou DS 2,DS,2008,Tecmo Koei,0,0,0.03,0,0.03
14691,Cossacks: European Wars,PC,2001,Strategy First,0,0.02,0,0,0.03
