Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
808,Warcraft: Orcs & Humans,PC,1994,Activision,0.89,1.08,0,0.11,2.08
814,Yu-Gi-Oh! The Eternal Duelist Soul,GBA,2001,Konami Digital Entertainment,1.64,0.36,0,0.07,2.07
1071,Sid Meier's Civilization V,PC,2010,Take-Two Interactive,0.98,0.52,0,0.19,1.69
1094,StarCraft II: Heart of the Swarm,PC,2013,Activision,0.82,0.65,0,0.19,1.67
1127,Pikmin,GC,2001,Nintendo,0.78,0.25,0.56,0.04,1.63
1145,Yu-Gi-Oh! Duel Monsters,GB,1998,Konami Digital Entertainment,0,0,1.61,0.01,1.61
1207,Command & Conquer: Tiberian Sun,PC,1999,Westwood Studios,1.55,0,0,0,1.55
1208,LEGO Battles: Ninjago,DS,2011,Warner Bros. Interactive Entertainment,1.07,0.36,0,0.12,1.55
1214,Warcraft III: The Frozen Throne,PC,2003,Activision,0.58,0.87,0,0.09,1.54
1322,Anno 2070,PC,2011,Ubisoft,0,1.13,0,0.32,1.45
