Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
10593,Total War: WARHAMMER,PC,2016,Sega,0,0.1,0,0.01,0.1
10630,Record of Agarest War Zero,X360,2010,Compile Heart,0.09,0,0,0.01,0.1
10631,L'Aigle de Guerre,GBA,2001,Nintendo,0,0,0.1,0,0.1
10658,LEGO Rock Raiders,PS,1999,LEGO Media,0.06,0.04,0,0.01,0.1
10693,Age of Empires II: The Age of Kings,PC,1999,Microsoft Game Studios,0.01,0.08,0,0.02,0.1
10694,"Warhammer 40,000: Dawn of War II - Chaos Rising",PC,2010,THQ,0.08,0.01,0,0.01,0.1
10795,Glory Days 2,DS,2007,Ghostlight,0.08,0,0,0.01,0.1
10802,Populous DS,DS,2008,Rising Star Games,0.07,0,0.02,0.01,0.1
10811,SNK vs. Capcom Card Fighters DS,DS,2006,Ignition Entertainment,0.09,0,0,0.01,0.1
10824,Neo Atlas,PS,1998,ArtDink,0,0,0.09,0.01,0.09
