Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
358,Star Wars: Battlefront II,PS2,LucasArts,2.18,1.02,0.03,0.37,3.59
566,Call Of Duty 2: Big Red One,PS2,Activision,1.48,0.92,0.01,0.26,2.67
843,Call of Duty 2,X360,Activision,1.81,0.05,0.01,0.15,2.02
918,Medal of Honor: European Assault (All Region sales),PS2,Electronic Arts,0.89,0.69,0.09,0.21,1.88
1059,SOCOM 3: U.S. Navy SEALs,PS2,Sony Computer Entertainment,1.22,0.34,0.04,0.1,1.69
1090,Star Wars: Battlefront II,XB,Activision,1.22,0.39,0,0.06,1.67
1461,Doom 3,XB,Activision,0.85,0.43,0,0.06,1.34
1599,Ratchet: Deadlocked,PS2,Sony Computer Entertainment,0.85,0.03,0.22,0.14,1.24
1629,Star Wars: Battlefront II,PSP,LucasArts,1.05,0.06,0.01,0.11,1.23
1723,Gun,PS2,Activision,0.98,0.04,0,0.16,1.17
1827,SOCOM: U.S. Navy SEALs Fireteam Bravo,PSP,Sony Computer Entertainment,1.03,0,0.01,0.08,1.12
1828,Call Of Duty 2: Big Red One,XB,Activision,0.66,0.4,0,0.05,1.12
1916,Star Fox: Assault,GC,Nintendo,0.68,0.18,0.19,0.03,1.08
2209,Destroy All Humans!,PS2,THQ,0.78,0.03,0,0.13,0.94
2661,Perfect Dark Zero,X360,Microsoft Game Studios,0.66,0.02,0.03,0.06,0.77
2750,Coded Arms,PSP,Konami Digital Entertainment,0.28,0.29,0,0.18,0.75
2898,Doom 3: Resurrection of Evil,XB,Activision,0.53,0.15,0,0.03,0.71
2951,Halo 2 Multiplayer Map Pack,XB,Microsoft Game Studios,0.54,0.13,0,0.02,0.69
3024,Star Wars: Republic Commando,XB,Activision,0.48,0.17,0,0.02,0.67
3089,Brothers In Arms: Road to Hill 30,XB,Ubisoft,0.49,0.14,0,0.02,0.66
3310,Half-Life 2,XB,Electronic Arts,0.37,0.21,0,0.03,0.61
3511,Far Cry Instincts,XB,Ubisoft,0.32,0.24,0,0.02,0.57
3583,Battlefield 2: Modern Combat,XB,Electronic Arts,0.39,0.15,0,0.02,0.56
3790,Medal of Honor: European Assault,XB,Electronic Arts,0.32,0.19,0,0.02,0.53
3861,Gun,XB,Activision,0.38,0.12,0,0.02,0.52
4232,Destroy All Humans!,XB,THQ,0.34,0.11,0,0.02,0.46
4254,Brothers In Arms: Earned in Blood,PS2,Ubisoft,0.38,0.01,0,0.06,0.46
4266,Brothers In Arms: Road to Hill 30,PS2,Ubisoft,0.38,0.01,0,0.06,0.46
4291,Delta Force: Black Hawk Down,PS2,NovaLogic,0.22,0.17,0,0.06,0.46
4341,Area 51,PS2,Midway Games,0.22,0.17,0,0.06,0.45
4435,Battlefield 2: Modern Combat,PS2,Electronic Arts,0.37,0.01,0,0.06,0.44
4449,Gundam SEED: Federation vs. Z.A.F.T.,PS2,Namco Bandai Games,0,0,0.44,0,0.44
4695,Tom Clancy's Rainbow Six: Lockdown,XB,Ubisoft,0.26,0.13,0,0.02,0.41
4964,Tom Clancy's Ghost Recon 2: Summit Strike,XB,Ubisoft,0.29,0.08,0,0.01,0.39
5082,Quake 4,X360,Activision,0.32,0.03,0,0.03,0.38
5180,NARC,PS2,Midway Games,0.18,0.14,0,0.05,0.36
5326,Tom Clancy's Rainbow Six: Lockdown,PS2,Ubisoft,0.17,0.13,0,0.04,0.35
5438,Delta Force: Black Hawk Down,XB,NovaLogic,0.25,0.07,0,0.01,0.34
5522,Call Of Duty 2: Big Red One,GC,Activision,0.25,0.07,0,0.01,0.33
5626,Darkwatch,PS2,Ubisoft,0.16,0.12,0,0.04,0.32
5749,Brothers In Arms: Earned in Blood,XB,Ubisoft,0.23,0.07,0,0.01,0.31
6011,Area 51,XB,Midway Games,0.22,0.06,0,0.01,0.29
6666,Medal of Honor European Assault,GC,Electronic Arts,0.19,0.05,0,0.01,0.25
6731,America's Army: Rise of a Soldier,XB,Ubisoft,0.19,0.05,0,0.01,0.25
6812,TimeSplitters: Future Perfect,PS2,Electronic Arts,0.12,0.09,0,0.03,0.24
7395,Darkwatch,XB,Ubisoft,0.16,0.05,0,0.01,0.21
7589,Dead to Rights II,PS2,Electronic Arts,0.1,0.08,0,0.03,0.2
7753,Sniper Elite,PS2,Ubisoft,0.1,0.07,0,0.02,0.19
7887,Conflict: Global Terror,PS2,Eidos Interactive,0.09,0.07,0,0.02,0.19
8010,Close Combat: First to Fight,XB,Take-Two Interactive,0.14,0.04,0,0.01,0.18
8025,NARC,XB,Midway Games,0.14,0.04,0,0.01,0.18
8121,Gun,GC,Activision,0.14,0.04,0,0,0.18
8188,Star Wars: Battlefront II,PC,LucasArts,0.02,0.13,0,0.03,0.18
8240,Global Defence Force,PS2,Essential Games,0,0,0.17,0,0.17
8538,TimeSplitters: Future Perfect,XB,Electronic Arts,0.12,0.03,0,0.01,0.16
8685,Halo Triple Pack,XB,Microsoft Game Studios,0.12,0.03,0,0.01,0.16
8692,Infected,PSP,THQ,0.14,0,0,0.01,0.16
9445,Dead to Rights: Reckoning,PSP,Electronic Arts,0.12,0,0,0.01,0.13
9889,Airborne Troops: Countdown to D-Day,PS2,Playlogic Game Factory,0.06,0.05,0,0.02,0.12
10067,Cold Winter,PS2,Vivendi Games,0.06,0.04,0,0.01,0.11
10096,GoldenEye: Rogue Agent,DS,Electronic Arts,0.1,0,0,0.01,0.11
10124,Metal Slug 4 & 5,PS2,SNK Playmore,0.05,0.04,0,0.01,0.11
10404,Dead to Rights II,XB,Electronic Arts,0.08,0.02,0,0,0.11
10576,Conflict: Global Terror,XB,SCi,0.08,0.02,0,0,0.1
10974,Total Overdose: A Gunslinger's Tale in Mexico,PS2,Eidos Interactive,0.04,0.04,0,0.01,0.09
11121,Sniper Elite,XB,Ubisoft,0.07,0.02,0,0,0.09
11290,Battlefield 2,PC,Electronic Arts,0,0.07,0,0.02,0.08
11493,TimeSplitters: Future Perfect,GC,Electronic Arts,0.06,0.02,0,0,0.08
11795,Winx Club,GBA,Konami Digital Entertainment,0.05,0.02,0,0,0.07
11870,Combat: Task Force 121,XB,Zoo Digital Publishing,0.05,0.02,0,0,0.07
11894,Tom Clancy's Ghost Recon 2,GC,Ubisoft,0.06,0.01,0,0,0.07
12222,Gunstar Super Heroes,GBA,Sega,0.05,0.02,0,0,0.07
12355,Land of the Dead: Road to Fiddler's Green,XB,Groove Games,0.05,0.01,0,0,0.06
12410,Call of Duty 2,PC,Activision,0,0.05,0,0.01,0.06
12497,Serious Sam II,XB,Take-Two Interactive,0.05,0.01,0,0,0.06
12662,Nanostray,DS,Majesco Entertainment,0.05,0,0,0,0.06
13040,Star Wars: Republic Commando,PC,LucasArts,0,0.04,0,0.01,0.05
13104,Medal of Honor: European Assault (weekly JP sales),PS2,Electronic Arts,0,0,0.05,0,0.05
13327,Raze's Hell,XB,Majesco Entertainment,0.04,0.01,0,0,0.05
13359,Tom Clancy's Rainbow Six: Lockdown,GC,Ubisoft,0.04,0.01,0,0,0.05
13488,Operation Flashpoint: Elite,XB,Codemasters,0.03,0.01,0,0,0.04
13646,Metal Slug 4 & 5,XB,SNK Playmore,0.03,0.01,0,0,0.04
14000,Without Warning,PS2,Capcom,0.02,0.01,0,0,0.04
14181,Special Forces: Nemesis Strike,XB,Hip Interactive,0.03,0.01,0,0,0.03
14588,DICE: DNA Integrated Cybernetic Enterprises,PS2,Namco Bandai Games,0.01,0.01,0,0,0.03
14844,SWAT 4,PC,Vivendi Games,0,0.02,0,0,0.03
14939,Battlefield 2: Modern Combat(JP sales),PS2,Electronic Arts,0,0,0.02,0,0.02
14956,Cold War,XB,DreamCatcher Interactive,0.02,0.01,0,0,0.02
14992,Total Overdose: A Gunslinger's Tale in Mexico,XB,Eidos Interactive,0.02,0.01,0,0,0.02
15185,Quake 4,PC,Activision,0,0.02,0,0,0.02
15366,Chicago Enforcer,XB,Kemco,0.02,0,0,0,0.02
15463,Starship Troopers,PC,Empire Interactive,0,0.02,0,0,0.02
15838,Sniper Elite,PC,MC2 Entertainment,0,0.01,0,0,0.02
15856,Dragon Booster,DS,Konami Digital Entertainment,0.02,0,0,0,0.02
15941,Space Invaders Revolution,DS,Rising Star Games,0.01,0,0,0,0.02
16006,Serious Sam II,PC,Take-Two Interactive,0,0.01,0,0,0.01
