Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
2504,Casper,PS,Interplay,0.46,0.31,0,0.05,0.83
3649,Sakura Wars,SAT,Sega,0,0,0.55,0,0.55
3761,Clock Tower,PS,ASCII Entertainment,0.07,0.05,0.38,0.03,0.53
4483,Neon Genesis Evangelion,SAT,Sega,0,0,0.44,0,0.44
4713,E0: Enemy Zero,SAT,Sega,0,0,0.41,0,0.41
5170,Nonomura Byoin no Hitobito,SAT,Elf,0,0,0.36,0,0.36
5733,Alone in the Dark: One-Eyed Jack's Revenge,PS,Infogrames,0.17,0.12,0,0.02,0.31
7385,NOëL: NOT DiGITAL,PS,Pioneer LDC,0,0,0.2,0.01,0.21
8957,Blazing Dragons,PS,Crystal Dynamics,0.08,0.06,0,0.01,0.15
10216,Lunacy,SAT,Sega,0,0,0.11,0,0.11
11476,The Space Bar,SAT,Sega,0,0,0.08,0,0.08
13146,Chronicles of the Sword,PS,Psygnosis,0.03,0.02,0,0,0.05
13352,Crusader: No Remorse,PS,Electronic Arts,0.03,0.02,0,0,0.05
13717,Haunted Casino,SAT,Societa,0,0,0.04,0,0.04
14861,Hankou Shashin,SAT,Imagineer,0,0,0.03,0,0.03
15304,Brain Dead 13,PS,Coconuts Japan,0.01,0.01,0,0,0.02
15763,Discworld II: Mortality Bytes!,PS,Psygnosis,0.01,0.01,0,0,0.02
