Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
54,Super Mario 3D Land,3DS,Nintendo,4.89,2.99,2.13,0.78,10.79
388,LittleBigPlanet 2,PS3,Sony Computer Entertainment,1.82,1.07,0.06,0.47,3.42
1055,Kirby's Return to Dreamland,Wii,Nintendo,0.62,0.21,0.79,0.08,1.7
1129,Sonic Generations,PS3,Sega,0.6,0.73,0.02,0.28,1.63
1361,Sonic Generations,X360,Sega,0.71,0.57,0,0.14,1.42
1776,Ratchet & Clank: All 4 One,PS3,Sony Computer Entertainment,0.75,0.22,0.05,0.12,1.15
2008,Kirby: Mass Attack,DS,Nintendo,0.52,0.06,0.41,0.05,1.04
2018,Rayman Origins,PS3,Ubisoft,0.33,0.51,0.01,0.18,1.03
2046,Sonic Generations,3DS,Sega,0.44,0.46,0.01,0.09,1.01
2601,Rayman Origins,X360,Ubisoft,0.38,0.34,0,0.08,0.79
3150,Rayman 3D,3DS,Ubisoft,0.23,0.35,0,0.06,0.64
3457,Rayman Origins,Wii,Ubisoft,0.23,0.29,0,0.07,0.58
5012,Raving Rabbids: Travel in Time 3D,3DS,Ubisoft,0.11,0.23,0,0.04,0.38
5493,Little Deviants,PSV,Sony Computer Entertainment,0.15,0.13,0,0.05,0.33
7197,Shinobi,3DS,Sega,0.14,0.07,0,0.02,0.22
7358,de Blob 2,PS3,THQ,0.11,0.07,0,0.03,0.21
8032,de Blob 2,Wii,THQ,0.11,0.06,0,0.02,0.18
8268,PlayStation Move Heroes,PS3,Sony Computer Entertainment,0.08,0.06,0,0.03,0.17
8728,de Blob 2,X360,THQ,0.1,0.04,0,0.01,0.15
9063,Cave Story 3D,3DS,Nippon Ichi Software,0.09,0.03,0.01,0.01,0.14
9967,de Blob 2,DS,THQ,0.09,0.02,0,0.01,0.12
10189,HOP,DS,505 Games,0.09,0.01,0,0.01,0.11
10268,Sonic Generations,PC,Sega,0.02,0.07,0,0.02,0.11
10421,Squinkies 2: Adventure Mall Surprize!,DS,Activision,0.1,0,0,0.01,0.1
10730,Cubic Ninja,3DS,Ubisoft,0.05,0.04,0,0.01,0.1
11553,Johnny Test,DS,505 Games,0.07,0,0,0.01,0.08
11932,"Horrid Henry: The Good, The Bad and The Bugly",3DS,Asylum Entertainment,0,0.06,0,0.01,0.07
12203,Monster Tale,DS,Majesco Entertainment,0.06,0,0,0,0.07
12300,Max & the Magic Marker,DS,Unknown,0,0.06,0,0,0.06
12632,Gem Smashers,Wii,Crave Entertainment,0.05,0,0,0,0.06
12675,Pucca Power Up,DS,Rising Star Games,0.04,0.02,0,0,0.06
13538,Gem Smashers,3DS,Crave Entertainment,0.04,0,0,0,0.04
13587,Max & the Magic Marker,Wii,Unknown,0,0.04,0,0,0.04
13982,Trine 2,PC,Focus Home Interactive,0,0.03,0,0.01,0.04
14374,Super Meat Boy: Ultra Edition!,PC,Unknown,0,0.02,0,0.01,0.03
15307,Hoppie,DS,Jack of All Games,0.02,0,0,0,0.02
15787,Gummy Bears Magical Medallion,Wii,Storm City Games,0.02,0,0,0,0.02
