Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
322,Nintendogs + cats,3DS,Nintendo,1.44,1.37,0.73,0.27,3.81
1764,Omerta: City of Gangsters,PS3,Konami Digital Entertainment,0.52,0.46,0,0.17,1.15
2171,PilotWings Resort,3DS,Nintendo,0.4,0.36,0.13,0.07,0.96
2692,The Sims 3,3DS,Electronic Arts,0.3,0.37,0.03,0.07,0.76
2863,Omerta: City of Gangsters,X360,Konami Digital Entertainment,0.42,0.23,0,0.06,0.71
2914,Lalaloopsy,DS,Activision,0.54,0.1,0,0.06,0.7
2971,The Sims: Medieval,PC,Electronic Arts,0.27,0.32,0,0.1,0.69
3220,The Sims 3: Generations,PC,Electronic Arts,0.4,0.23,0,0,0.63
3300,Cooking Mama 4: Kitchen Magic!,3DS,505 Games,0.5,0.07,0,0.04,0.61
4209,The Sims 3: Outdoor Living Stuff,PC,Electronic Arts,0,0.38,0,0.09,0.47
4726,Fantastic Pets,X360,THQ,0.3,0.08,0,0.03,0.41
5423,The Sims 3: Town Life Stuff,PC,Electronic Arts,0.11,0.17,0,0.05,0.34
6085,Wappy Dog,DS,Activision,0.27,0,0,0.02,0.29
6628,Zoo Resort 3D,3DS,Ubisoft,0.11,0.09,0.03,0.02,0.25
6802,Ace Combat: Assault Horizon Legacy,3DS,Namco Bandai Games,0.1,0.06,0.08,0.01,0.24
7579,Camping Mama: Outdoor Adventures,DS,505 Games,0.13,0.06,0,0.02,0.2
7630,Magical ZhuZhu Princess: Carriages & Castles,DS,Activision,0.14,0.04,0,0.02,0.2
7776,Air Conflicts: Secret Wars,PS3,bitComposer Games,0.1,0.06,0,0.03,0.19
7997,EyePet & Friends,PS3,Sony Computer Entertainment,0.06,0.09,0,0.03,0.19
8071,ZhuZhu Puppies,DS,Activision,0.13,0.04,0,0.01,0.18
8722,The Oregon Trail,Wii,Crave Entertainment,0.15,0,0,0.01,0.15
8824,The Sims Medieval: Pirates and Nobles,PC,Electronic Arts,0.05,0.08,0,0.02,0.15
9469,The Oregon Trail,3DS,Crave Entertainment,0.12,0,0,0.01,0.13
9522,Imagine: Fashion Designer,3DS,Ubisoft,0.1,0.02,0,0.01,0.13
9905,A.C.E.: Another Century's Episode Portable,PSP,Namco Bandai Games,0,0,0.12,0,0.12
10097,JASF: Jane's Advanced Strike Fighters,PS3,Deep Silver,0.07,0.03,0,0.02,0.11
10995,JASF: Jane's Advanced Strike Fighters,X360,Deep Silver,0.06,0.02,0,0.01,0.09
11001,Cake Mania: Main Street,DS,Majesco Entertainment,0.09,0,0,0.01,0.09
11296,ZhuZhu Babies,DS,Activision,0.07,0.01,0,0.01,0.08
11304,Air Conflicts: Secret Wars,X360,bitComposer Games,0.06,0.02,0,0.01,0.08
11309,Wildlife Park 3,PC,bitComposer Games,0,0.07,0,0.02,0.08
11434,DanceDanceRevolution,X360,Konami Digital Entertainment,0.08,0,0,0.01,0.08
11794,The Sims 3: Barnacle Bay,PC,Electronic Arts,0.07,0,0,0.01,0.07
11869,Pro Farm 1,PC,Excalibur Publishing,0,0.06,0,0.01,0.07
11875,Petz Fantasy 3D,3DS,Ubisoft,0.07,0,0,0,0.07
12221,Top Gun,PS3,505 Games,0.06,0,0,0.01,0.07
12290,Paws & Claws: Marine Rescue,DS,THQ,0.06,0,0,0,0.06
12411,Paws & Claws: Pampered Pets 2,DS,THQ,0.06,0,0,0,0.06
12623,Petz Bunnyz Bunch,DS,Ubisoft,0.05,0,0,0,0.06
12768,Ski Region Simulator,PC,Excalibur Publishing,0,0.05,0,0.01,0.06
12828,Airline Tycoon 2,PC,Kalypso Media,0,0.04,0,0.01,0.05
12838,IL-2 Sturmovik: Cliffs of Dover,PC,Ubisoft,0,0.04,0,0.01,0.05
12964,Cities in Motion,PC,Paradox Interactive,0,0.04,0,0.01,0.05
12977,The Idolmaster 2,X360,Namco Bandai Games,0,0,0.05,0,0.05
13841,JASF: Jane's Advanced Strike Fighters,PC,Deep Silver,0.02,0.01,0,0,0.04
14223,Dream C Club Zero,X360,D3Publisher,0,0,0.03,0,0.03
14407,Take On Helicopters,PC,Unknown,0,0.02,0,0.01,0.03
14689,Dream Club Zero Portable,PSV,D3Publisher,0,0,0.03,0,0.03
14788,Air Conflicts: Secret Wars,PC,bitComposer Games,0,0.02,0,0.01,0.03
15166,Cities in Motion Collection,PC,Unknown,0,0.02,0,0,0.02
15347,Airport Simulator,PC,Unknown,0,0.02,0,0,0.02
15356,Demolition Company: Gold Edition,PC,N/A,0,0.02,0,0,0.02
15450,Germany's Next Topmodel 2011,Wii,7G//AMES,0,0.02,0,0,0.02
15857,Germany's Next Topmodel 2011,DS,7G//AMES,0,0.01,0,0,0.02
15971,IGT Slots: Lucky Larry's Lobstermania,PC,Masque Publishing,0.01,0,0,0,0.02
16064,Digger Simulator,PC,Excalibur Publishing,0,0.01,0,0,0.01
