Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
1094,StarCraft II: Heart of the Swarm,PC,Activision,0.82,0.65,0,0.19,1.67
1845,Pikmin 3,WiiU,Nintendo,0.45,0.31,0.29,0.06,1.11
2730,Total War: Rome II,PC,Sega,0.12,0.53,0,0.11,0.76
5244,Company of Heroes 2,PC,THQ,0.06,0.25,0,0.05,0.36
5303,Angry Birds Star Wars,Wii,Activision,0.21,0.1,0,0.03,0.35
5418,Angry Birds Star Wars,3DS,Activision,0.15,0.15,0,0.03,0.34
5541,Angry Birds Star Wars,PS3,Activision,0.1,0.17,0,0.06,0.33
6017,Angry Birds Star Wars,X360,Activision,0.16,0.11,0,0.03,0.29
7593,Angry Birds Star Wars,PS4,Activision,0.1,0.08,0,0.03,0.2
7934,Nobunaga no Yabou: Souzou,PS3,Tecmo Koei,0,0,0.19,0,0.19
8673,Angry Birds Star Wars,XOne,Activision,0.11,0.04,0,0.01,0.16
9631,Little Battlers eXperience: Wars,3DS,Level 5,0,0,0.13,0,0.13
9726,Angry Birds Star Wars,PSV,Activision,0.05,0.04,0,0.03,0.12
10328,Angry Birds Star Wars,WiiU,Activision,0.06,0.04,0,0.01,0.11
12000,Super Robot Taisen OG Saga: Masou Kishin III - Pride of Justice,PS3,Namco Bandai Games,0,0,0.07,0,0.07
12259,Genkai Tokki Monster Monpiece,PSV,Idea Factory,0,0,0.06,0,0.06
14193,Romance of the Three Kingdoms (3DS),3DS,Tecmo Koei,0,0,0.03,0,0.03
14289,Super Robot Taisen OG Saga: Masou Kishin III - Pride of Justice,PSV,Namco Bandai Games,0,0,0.03,0,0.03
15712,Ultraman Star Chronicles,PSP,Namco Bandai Games,0,0,0.02,0,0.02
