Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
3465,"Transformers: War for Cybertron (XBox 360, PS3, & PC Versions)",X360,2010,Activision,0.37,0.15,0,0.05,0.58
3471,Unreal Tournament,PS2,2000,Infogrames,0.28,0.22,0,0.07,0.58
3481,Contra: Shattered Soldier,PS2,2002,Konami Digital Entertainment,0.28,0.22,0,0.07,0.58
3508,Blacksite: Area 51,X360,2007,Midway Games,0.29,0.23,0,0.06,0.57
3511,Far Cry Instincts,XB,2005,Ubisoft,0.32,0.24,0,0.02,0.57
3525,"Warhammer 40,000: Space Marine",X360,2011,THQ,0.25,0.27,0,0.06,0.57
3531,Defiance,X360,2013,Trion Worlds,0.38,0.15,0,0.04,0.57
3539,Blood Wake,XB,2001,Microsoft Game Studios,0.43,0.12,0,0.02,0.57
3548,Spec Ops: The Line,PS3,2012,Take-Two Interactive,0.19,0.25,0.04,0.09,0.57
3554,XIII,PS2,2003,Ubisoft,0.28,0.22,0,0.07,0.57
