Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
6998,The Club,PS3,2008,Sega,0.14,0.07,0,0.03,0.23
7010,Star Wars Jedi Knight II: Jedi Outcast,GC,2002,Activision,0.18,0.05,0,0.01,0.23
7032,Tom Clancy's Rainbow Six: Rogue Spear,PS,2001,Ubisoft,0.13,0.09,0,0.02,0.23
7037,Tribes: Aerial Assault,PS2,N/A,Unknown,0.11,0.09,0,0.03,0.23
7052,Call of Duty: Black Ops 3,PC,2015,Activision,0,0.22,0,0.01,0.23
7087,Freedom Fighters,XB,2003,Electronic Arts,0.17,0.05,0,0.01,0.23
7089,Soldier of Fortune II: Double Helix,XB,2003,Activision,0.17,0.05,0,0.01,0.23
7096,Super R-Type,SNES,1991,Nintendo,0,0,0.23,0,0.23
7100,BlowOut,PS2,2003,Zoo Digital Publishing,0.11,0.09,0,0.03,0.23
7104,The Raiden Project,PS,1995,Ocean,0.06,0.04,0.12,0.01,0.23
