Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
13407,Centipede: Infestation,3DS,2011,Atari,0.04,0,0,0,0.05
13408,Wolfenstein,PC,2009,Activision,0.01,0.03,0,0.01,0.05
13414,SpongeBob SquarePants: Plankton's Robotic Revenge,X360,2013,Activision,0.04,0,0,0,0.05
13425,Yager,XB,2003,THQ,0.03,0.01,0,0,0.05
13438,Plants vs. Zombies: Garden Warfare 2,PC,2016,Electronic Arts,0,0.04,0,0,0.05
13448,Trigger Man,XB,2004,Crave Entertainment,0.03,0.01,0,0,0.05
13451,Bad Boys: Miami Takedown,GC,2004,Empire Interactive,0.03,0.01,0,0,0.05
13452,SpongeBob SquarePants: Plankton's Robotic Revenge,WiiU,2013,Activision,0,0.04,0,0,0.05
13484,Bionicle Heroes,Wii,2007,Eidos Interactive,0.04,0,0,0,0.04
13488,Operation Flashpoint: Elite,XB,2005,Codemasters,0.03,0.01,0,0,0.04
