Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
10818,Halo 2,PC,2007,Microsoft Game Studios,0.01,0.06,0,0.02,0.1
10833,Darkest of Days,X360,2009,Phantom EFX,0.09,0,0,0.01,0.09
10844,Raven Squad: Operation Hidden Dagger,X360,2009,Evolved Games,0.08,0.01,0,0.01,0.09
10876,Gradius V,PS2,2004,Konami Digital Entertainment,0.05,0.04,0,0.01,0.09
10878,Raiden Fighters Aces,X360,2008,Valcon Games,0.06,0.03,0,0.01,0.09
10913,Alien Hominid,GC,2004,O3 Entertainment,0.07,0.02,0,0,0.09
10959,Resident Evil Chronicles HD,PS3,2012,Capcom,0,0,0.09,0,0.09
10972,Rapid Reload,PS,1995,Sony Computer Entertainment,0,0,0.09,0.01,0.09
10974,Total Overdose: A Gunslinger's Tale in Mexico,PS2,2005,Eidos Interactive,0.04,0.04,0,0.01,0.09
10980,Metal Slug X,PS,2001,Virgin Interactive,0.05,0.03,0,0.01,0.09
