Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
759,Syphon Filter 2,PS,2000,Sony Computer Entertainment,1.5,0.55,0.02,0.08,2.15
760,Tom Clancy's Rainbow Six: Siege,PS4,2015,Ubisoft,0.54,1.16,0.13,0.32,2.15
763,Call of Duty: Roads to Victory,PSP,2007,Activision,0.52,1.03,0,0.59,2.14
768,Demon Attack,2600,1981,Imagic,1.99,0.12,0,0.02,2.13
779,Borderlands,PS3,2009,Take-Two Interactive,1.2,0.62,0,0.29,2.11
791,Portal 2,X360,2011,Valve Software,1.41,0.51,0.01,0.17,2.1
799,Battlefield: Hardline,PS4,2015,Electronic Arts,0.7,0.93,0.14,0.32,2.09
810,Spec Ops: Airborne Commando,PS,2002,Take-Two Interactive,1.54,0.46,0,0.08,2.07
834,SOCOM: U.S. Navy SEALs: Combined Assault,PS2,2006,Sony Computer Entertainment,1.74,0.02,0,0.28,2.04
843,Call of Duty 2,X360,2005,Activision,1.81,0.05,0.01,0.15,2.02
