Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
12398,Unreal Tournament III,PC,2007,Midway Games,0,0.05,0,0.01,0.06
12410,Call of Duty 2,PC,2005,Activision,0,0.05,0,0.01,0.06
12413,SpongeBob SquarePants: Plankton's Robotic Revenge,3DS,2013,Activision,0,0.06,0,0,0.06
12415,Giants: Citizen Kabuto,PS2,2001,Interplay,0.03,0.02,0,0.01,0.06
12440,Akai Katana Shin,X360,2011,Cave,0.04,0,0.01,0,0.06
12454,S.T.A.L.K.E.R.: Call of Pripyat,PC,2009,Namco Bandai Games,0,0.05,0,0.01,0.06
12457,Big Bang Mini,DS,2009,SouthPeak Games,0.05,0,0,0,0.06
12462,Coded Arms: Contagion,PSP,2007,Konami Digital Entertainment,0.05,0,0,0.01,0.06
12487,Inversion,X360,2012,Namco Bandai Games,0.03,0.02,0,0.01,0.06
12492,Terminator 3: The Redemption,XB,2004,Atari,0.05,0.01,0,0,0.06
