Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
16342,Command & Conquer Renegade,PC,2002,Electronic Arts,0,0.01,0,0,0.01
16436,Clive Barker's Jericho,PC,2007,Codemasters,0,0.01,0,0,0.01
16443,Bullet Soul: Tama Tamashii,X360,2011,5pb,0,0,0.01,0,0.01
16478,Space Raiders,GC,2003,Taito,0.01,0,0,0,0.01
16479,DoDonPachi Daifukkatsu: Black Label,X360,2011,Cave,0,0,0.01,0,0.01
16504,"Transformers: War for Cybertron (XBox 360, PS3, & PC Versions)",PC,2010,Activision,0.01,0,0,0,0.01
16572,Resident Evil 4 HD,XOne,2016,Capcom,0.01,0,0,0,0.01
16580,Damnation,PC,2009,Codemasters,0,0.01,0,0,0.01
16588,Breach,PC,2011,Destineer,0.01,0,0,0,0.01
16597,Men in Black II: Alien Escape,GC,2003,Infogrames,0.01,0,0,0,0.01
