Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
13962,The Sum of All Fears,GBA,2002,Ubisoft,0.03,0.01,0,0,0.04
13964,World of Tanks,X360,N/A,N/A,0,0.03,0,0,0.04
13970,C.O.R.E.,DS,2009,Graffiti,0.03,0,0,0,0.04
13996,Destiny: The Collection,XOne,2016,Activision,0.01,0.02,0,0,0.04
14000,Without Warning,PS2,2005,Capcom,0.02,0.01,0,0,0.04
14012,Monster Force,GBA,2002,Universal Interactive,0.03,0.01,0,0,0.04
14023,S.T.A.L.K.E.R.: Clear Sky,PC,2008,Deep Silver,0,0.03,0,0.01,0.04
14025,SD Gundam Force: Showdown!,PS2,2004,Namco Bandai Games,0.02,0.01,0,0,0.04
14034,RLH: Run Like Hell,XB,2003,Avalon Interactive,0.03,0.01,0,0,0.04
14042,Espgaluda II Black Label,X360,2010,Cave,0,0,0.04,0,0.04
