Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
142,Gears of War,X360,2006,Microsoft Game Studios,3.54,1.9,0.07,0.6,6.11
155,Destiny,PS4,2014,Activision,2.49,2.05,0.16,0.96,5.65
167,Call of Duty: World at War,PS3,2008,Activision,2.72,1.87,0,0.84,5.43
191,Medal of Honor: Rising Sun,PS2,2003,Electronic Arts,1.98,2.23,0.13,0.8,5.13
194,Call of Duty: Advanced Warfare,XOne,2014,Activision,3.21,1.53,0.01,0.38,5.13
207,Link's Crossbow Training,Wii,2007,Nintendo,3.06,1.18,0.29,0.46,5
236,Splatoon,WiiU,2015,Nintendo,1.55,1.15,1.44,0.43,4.57
245,Call of Duty: Advanced Warfare,PS3,2014,Activision,1.54,1.94,0.19,0.77,4.45
254,Resistance: Fall of Man,PS3,2006,Sony Computer Entertainment,1.73,1.73,0.14,0.75,4.35
258,Call of Duty: Advanced Warfare,X360,2014,Activision,2.75,1.18,0,0.37,4.31
