Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
8962,Alien: Isolation,PC,2014,Sega,0,0.13,0,0.01,0.15
8970,Tom Clancy's Ghost Recon,GC,2003,Ubisoft,0.11,0.03,0,0,0.15
8993,Metal Slug 7,DS,2008,Ignition Entertainment,0.13,0,0.01,0.01,0.15
9013,Jurassic: The Hunted,PS2,2009,Activision,0.07,0.06,0,0.02,0.14
9048,ArmA II,PC,2009,505 Games,0,0.12,0,0.03,0.14
9064,The Orange Box,PC,2007,Electronic Arts,0,0.11,0,0.03,0.14
9087,Doom,GBA,2001,Activision,0.1,0.04,0,0,0.14
9099,Xevious 3D/G+,PS,1997,Sony Computer Entertainment,0.01,0.01,0.11,0.01,0.14
9121,Dead to Rights,GC,2002,Electronic Arts,0.11,0.03,0,0,0.14
9143,Gungrave: Overdose,PS2,2004,Play It,0.07,0.05,0,0.02,0.14
