Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
75,Mario Party DS,DS,Nintendo,4.46,1.88,1.98,0.7,9.02
81,Mario Party 8,Wii,Nintendo,3.81,2.3,1.58,0.73,8.42
208,Guitar Hero III: Legends of Rock,PS2,Activision,3.49,0.01,0.01,1.48,4.98
231,Guitar Hero III: Legends of Rock,Wii,Activision,3.06,1.12,0,0.44,4.62
238,Guitar Hero III: Legends of Rock,X360,Activision,3.19,0.92,0.01,0.42,4.53
287,Carnival Games,Wii,Take-Two Interactive,2.13,1.5,0.05,0.42,4.1
317,Flash Focus: Vision Training in Minutes a Day,DS,Nintendo,0.87,1.57,1.05,0.35,3.84
321,Big Brain Academy: Wii Degree,Wii,Nintendo,1.06,1.93,0.41,0.43,3.82
611,Game Party,Wii,Midway Games,1.5,0.78,0,0.24,2.52
712,Guitar Hero III: Legends of Rock,PS3,Activision,1.4,0.54,0.02,0.3,2.26
737,Guitar Hero II,X360,Activision,2.01,0.02,0,0.17,2.2
920,High School Musical: Sing It!,PS2,Disney Interactive Studios,0.47,0.08,0,1.33,1.87
938,Rayman Raving Rabbids 2,Wii,Ubisoft,0.83,0.82,0,0.2,1.85
982,High School Musical: Sing It!,Wii,Disney Interactive Studios,1.16,0.45,0,0.16,1.77
1045,Deal or No Deal,DS,Mindscape,1.15,0.41,0,0.15,1.71
1324,Smarty Pants,Wii,Electronic Arts,0.53,0.76,0,0.16,1.45
1333,My Word Coach,DS,Ubisoft,0.37,0.9,0,0.18,1.45
1334,Hello Kitty Party,DS,Rising Star Games,0.79,0.53,0,0.13,1.44
1335,SingStar Pop,PS2,Sony Computer Entertainment,0.04,1.08,0,0.32,1.44
1441,Namco Museum DS,DS,Atari,1.18,0.01,0.06,0.09,1.35
1664,Shrek / Shrek 2 2-in-1 Gameboy Advance Video,GBA,N/A,0.87,0.32,0,0.02,1.21
1748,SingStar,PS3,Sony Computer Entertainment,0.45,0.58,0,0.13,1.16
1837,Guitar Hero Encore: Rocks The 80s,PS2,RedOctane,0.92,0.04,0,0.15,1.11
2366,Buzz! The Mega Quiz,PS2,Sony Computer Entertainment,0.32,0.06,0,0.5,0.88
2410,SingStar '90s,PS2,Sony Computer Entertainment,0.1,0.59,0,0.18,0.87
2537,Patapon,PSP,Sony Computer Entertainment,0.33,0.25,0.07,0.17,0.81
2586,Rayman Raving Rabbids 2,DS,Ubisoft,0.73,0.01,0,0.06,0.8
2637,Buzz! The Hollywood Quiz,PS2,Sony Computer Entertainment,0.17,0,0,0.61,0.78
2779,Namco Museum Remix,Wii,Atari,0.68,0,0,0.05,0.74
2806,Practise English!,DS,Nintendo,0,0,0.73,0,0.73
3092,Taiko no Tatsujin DS: Touch de Dokodon!,DS,Namco Bandai Games,0,0,0.66,0,0.66
3119,SingStar Pop Hits,PS2,Sony Computer Entertainment,0,0.5,0,0.15,0.65
3123,SingStar R&B,PS2,Sony Computer Entertainment,0,0.05,0,0.6,0.65
3304,Ganbaru Watashi no Kakei Diary,DS,Nintendo,0,0,0.61,0,0.61
3411,Spelling Challenges and more!,DS,505 Games,0.54,0,0,0.04,0.59
3807,Are You Smarter Than A 5th Grader?,DS,Mindscape,0.48,0,0,0.04,0.53
3871,Petz: Hamsterz Life 2,DS,Ubisoft,0.48,0,0,0.04,0.52
3878,My Word Coach,Wii,Ubisoft,0.46,0.02,0,0.04,0.51
3974,Boogie,Wii,Electronic Arts,0.43,0.03,0,0.04,0.5
4084,Scene It? Lights Camera Action,X360,Microsoft Game Studios,0.43,0.02,0,0.04,0.48
4253,SingStar Amped,PS2,Sony Computer Entertainment,0.23,0.18,0,0.06,0.46
4351,My Fashion Studio,DS,Ubisoft,0.41,0.01,0,0.03,0.45
4447,My Spanish Coach,DS,Ubisoft,0.4,0.01,0,0.03,0.44
4617,Solitaire Overload,DS,Telegames,0.39,0,0,0.03,0.42
4708,Itadaki Street DS,DS,Square Enix,0,0,0.41,0,0.41
4976,Jam Sessions: Sing and Play Guitar (US sales),DS,Ubisoft,0.38,0,0,0,0.38
5407,Momotarou Dentetsu DS: Tokyo & Japan,DS,Hudson Soft,0,0,0.34,0,0.34
5429,The Eye of Judgment,PS3,Sony Computer Entertainment,0.28,0,0.02,0.03,0.34
5548,Zaidan Houjin Nippon Kanji Nouryoku Kentei Kyoukai Kounin: KanKen DS 2 + Jouyou Kanji Jiten,DS,Rocket Company,0,0,0.33,0,0.33
5710,Fishing Master,Wii,Konami Digital Entertainment,0.29,0,0,0.02,0.31
6265,Moero! Nekketsu Rhythm Damashii: Osu! Tatakae! Ouendan! 2,DS,Nintendo,0,0,0.27,0,0.27
6269,Boogie,DS,Electronic Arts,0.25,0,0,0.02,0.27
6479,DS Bungaku Zenshuu,DS,Nintendo,0,0,0.26,0,0.26
6504,Smart Girl's Playhouse,DS,505 Games,0.24,0,0,0.02,0.26
6617,Spelling Challenges and more!,PSP,Crave Entertainment,0.24,0,0,0.02,0.25
6842,Dancing With The Stars,Wii,Activision,0.22,0,0,0.02,0.24
6909,Viva Pinata: Party Animals,X360,Microsoft Game Studios,0.19,0.03,0,0.02,0.24
7070,World Series of Poker 2008: Battle for the Bracelets,PS2,Activision,0.11,0.09,0,0.03,0.23
7118,Buzz! Junior: RoboJam,PS2,Sony Computer Entertainment,0.11,0.09,0,0.03,0.23
7379,Rayman Raving Rabbids,X360,Ubisoft,0.18,0.01,0,0.02,0.21
7897,Boogie,PS2,Electronic Arts,0.09,0.07,0,0.02,0.19
7947,Face Training,DS,Nintendo,0,0,0.19,0,0.19
8204,My French Coach,DS,Ubisoft,0.15,0.02,0,0.01,0.18
8365,Fuzion Frenzy 2,X360,Microsoft Game Studios,0.14,0.01,0,0.01,0.17
8372,Bomberman Land,Wii,Rising Star Games,0.11,0.02,0.03,0.01,0.17
8448,TOEIC Test Training DS,DS,IE Institute,0,0,0.17,0,0.17
8527,Dancing With The Stars,PS2,Activision,0.08,0.06,0,0.02,0.16
8637,Chessmaster: The Art of Learning,DS,Ubisoft,0.12,0.03,0,0.01,0.16
8655,Left Brain Right Brain: Use Both Hands Train Both Sides,DS,505 Games,0.15,0,0,0.01,0.16
8840,Ultimate Board Game Collection,Wii,Xplosiv,0.14,0,0,0.01,0.15
