Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
5633,Rayman 2: The Great Escape,PS,2000,Ubisoft,0.18,0.12,0,0.02,0.32
5641,Frogger's Adventures: The Rescue,PS2,2003,Konami Digital Entertainment,0.16,0.12,0,0.04,0.32
5652,SpongeBob SquarePants: Double Pack,GBA,2005,THQ,0.23,0.08,0,0.01,0.32
5663,Mirror's Edge Catalyst,PS4,2016,Electronic Arts,0.1,0.14,0.02,0.06,0.32
5697,Heart of Darkness,PS,1998,Ocean,0.18,0.12,0,0.02,0.32
5716,Ganbare Goemon: KiraKira Douchuu - Boku ga Dancer ni Natta Riyuu,SNES,1995,Konami Digital Entertainment,0,0,0.31,0,0.31
5729,Shrek: Forever After,DS,2010,Activision,0.19,0.1,0,0.03,0.31
5752,Mega Man Maverick Hunter X,PSP,2005,Capcom,0.27,0.01,0,0.03,0.31
5756,Goemon's Great Adventure,N64,1998,Konami Digital Entertainment,0.06,0.02,0.13,0.1,0.31
5777,Madagascar,DS,2005,Activision,0.25,0.04,0,0.03,0.31
