Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
1316,LEGO City Undercover,3DS,2013,Nintendo,0.51,0.75,0.07,0.12,1.46
1338,Kirby Super Star,SNES,1996,Nintendo,0.26,0.07,1.09,0.02,1.44
1352,Disney's DuckTales,GB,1988,Capcom,0.82,0.23,0.35,0.03,1.43
1353,Classic NES Series: Super Mario Bros.,GBA,2004,Nintendo,0,0,1.39,0.03,1.43
1361,Sonic Generations,X360,2011,Sega,0.71,0.57,0,0.14,1.42
1374,Disney's The Lion King,GEN,1994,Virgin Interactive,0.97,0.37,0.03,0.05,1.41
1386,Sonic Advance 3,GBA,2004,THQ,0.74,0.52,0.08,0.06,1.4
1420,Sonic Colors,DS,2010,Sega,0.74,0.5,0.01,0.13,1.37
1426,Crash Bandicoot 2: N-Tranced,GBA,2003,Vivendi Games,0.63,0.66,0,0.07,1.36
1432,Yoshi's New Island,3DS,2014,Nintendo,0.47,0.51,0.28,0.09,1.36
