Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
12988,Piglet's Big Game,GC,2003,Gotham Games,0.04,0.01,0,0,0.05
12999,Piglet's Big Game,GBA,2003,THQ,0.04,0.01,0,0,0.05
13019,SpongeBob: HeroPants,PSV,2015,Activision,0.03,0.01,0,0.01,0.05
13073,Over the Hedge: Hammy Goes Nuts!,PSP,2006,Activision,0.05,0,0,0,0.05
13102,Mirror's Edge Catalyst,PC,2016,Electronic Arts,0.01,0.03,0,0.01,0.05
13108,PAC-MAN and the Ghostly Adventures,WiiU,2013,Namco Bandai Games,0.04,0.01,0,0,0.05
13112,Blues Brothers 2000,N64,2000,Virgin Interactive,0.04,0.01,0,0,0.05
13118,Chameleon Twist 2,N64,1998,Infogrames,0.04,0.01,0,0,0.05
13138,George of the Jungle and the Search for the Secret,DS,2008,Ignition Entertainment,0.05,0,0,0,0.05
13152,Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.,GC,2005,Global Star,0.04,0.01,0,0,0.05
