Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
10709,Piglet's Big Game,PS2,2003,Gotham Games,0.05,0.04,0,0.01,0.1
10730,Cubic Ninja,3DS,2011,Ubisoft,0.05,0.04,0,0.01,0.1
10749,Famicom Mini: Mappy,GBA,2004,Nintendo,0,0,0.09,0,0.1
10767,Ice Age 2: The Meltdown,XB,2006,Vivendi Games,0.07,0.02,0,0,0.1
10790,Castlevania Double Pack,GBA,2006,Konami Digital Entertainment,0.07,0.03,0,0,0.1
10842,Pac-Man World 3,GC,2005,Namco Bandai Games,0.07,0.02,0,0,0.09
10865,PAC-MAN and the Ghostly Adventures,3DS,2013,Namco Bandai Games,0.05,0.04,0,0.01,0.09
10875,Scaler,PS2,2004,Take-Two Interactive,0.05,0.04,0,0.01,0.09
10887,Psychonauts,PS2,2005,Majesco Entertainment,0.05,0.04,0,0.01,0.09
10896,Galactic Taz Ball,DS,2010,Warner Bros. Interactive Entertainment,0.09,0,0,0.01,0.09
