Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
1776,Ratchet & Clank: All 4 One,PS3,2011,Sony Computer Entertainment,0.75,0.22,0.05,0.12,1.15
1780,Tak and the Power of Juju,PS2,2003,THQ,0.56,0.44,0,0.15,1.15
1790,Mirror's Edge,PS3,2008,Electronic Arts,0.31,0.59,0.02,0.22,1.14
1791,Rabbids Go Home,Wii,2009,Ubisoft,0.26,0.75,0,0.14,1.14
1811,Donkey Kong,NES,1983,Nintendo,0.23,0.05,0.84,0.01,1.13
1841,Donkey Kong Jr.,NES,1983,Nintendo,0.33,0.07,0.7,0.01,1.11
1853,Jungle Hunt,2600,1982,Atari,1.03,0.06,0,0.01,1.1
1863,Popeye,NES,1983,Nintendo,0.51,0.12,0.45,0.02,1.1
1897,SpongeBob SquarePants: Revenge of the Flying Dutchman,PS2,2002,THQ,0.53,0.41,0,0.14,1.08
1907,Joust,2600,1982,Atari,1.01,0.06,0,0.01,1.08
