Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
4858,Sonic Lost World,WiiU,2013,Sega,0.24,0.12,0.01,0.03,0.4
4865,I-Ninja,PS2,2003,Sony Computer Entertainment,0.19,0.15,0,0.05,0.4
4912,LocoRoco,PSP,2006,Sony Computer Entertainment,0.14,0.05,0.16,0.04,0.39
4924,Yoshi Touch & Go,DS,2005,Nintendo,0.34,0.02,0,0.03,0.39
4960,Ice Age 2: The Meltdown,PS2,2006,Vivendi Games,0.19,0.15,0,0.05,0.39
4985,Wario Land II (GBC),GB,1998,Nintendo,0,0,0.38,0,0.38
5000,The Cat in the Hat,GBA,2005,Jack of All Games,0.27,0.1,0,0.01,0.38
5012,Raving Rabbids: Travel in Time 3D,3DS,2011,Ubisoft,0.11,0.23,0,0.04,0.38
5037,Dora The Explorer: Dora Saves the Snow Princess,PS2,2008,Take-Two Interactive,0.19,0.15,0,0.05,0.38
5074,The Legend of Spyro: A New Beginning,DS,2006,Vivendi Games,0.34,0.01,0,0.03,0.38
