Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
1911,LEGO City Undercover,WiiU,2013,Nintendo,0.47,0.4,0.13,0.08,1.08
1915,Disney's Lilo & Stitch,GBA,2002,Ubisoft,0.77,0.29,0,0.02,1.08
1929,Super Princess Peach,DS,2005,Nintendo,0.72,0.06,0.21,0.07,1.07
1932,Skylanders SWAP Force,PS3,2013,Activision,0.43,0.44,0,0.2,1.07
1958,Dora the Explorer: Dora Saves the Mermaids,DS,2007,Take-Two Interactive,0.97,0.01,0,0.08,1.06
1973,Adventure Island,NES,1986,Hudson Soft,0,0,1.05,0,1.05
1985,Sonic the Hedgehog,X360,2006,Sega,0.44,0.49,0,0.11,1.05
2008,Kirby: Mass Attack,DS,2011,Nintendo,0.52,0.06,0.41,0.05,1.04
2016,Sonic Unleashed,PS3,2008,Sega,0.56,0.33,0.01,0.14,1.03
2018,Rayman Origins,PS3,2011,Ubisoft,0.33,0.51,0.01,0.18,1.03
