Rank,Name,Platform,Year,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
611,Game Party,Wii,2007,1.5,0.78,0,0.24,2.52
906,Game Party 2,Wii,2008,1.3,0.44,0,0.17,1.91
1303,Midway Arcade Treasures,PS2,2003,0.72,0.56,0,0.19,1.46
3007,Midway Arcade Treasures 2,PS2,2004,0.33,0.26,0,0.09,0.68
4558,Midway Arcade Treasures,XB,2003,0.33,0.08,0,0.01,0.43
4798,Defender,PS2,2002,0.2,0.15,0,0.05,0.4
5785,Midway Arcade Treasures 2,XB,2004,0.24,0.05,0,0.01,0.31
6669,Midway's Greatest Arcade Hits,GBA,2001,0.18,0.07,0,0,0.25
6826,Midway Arcade Treasures: Extended Play,PSP,2005,0.21,0.01,0,0.02,0.24
6871,Midway's Greatest Arcade Hits Volume 1,N64,2000,0.19,0.05,0,0,0.24
8437,Midway Arcade Treasures,GC,2003,0.13,0.03,0,0,0.17
8520,Midway Arcade Treasures 2,GC,2004,0.13,0.03,0,0,0.16
8539,Midway Arcade Treasures 3,PS2,2005,0.08,0.06,0,0.02,0.16
8593,California Speed,N64,1999,0.13,0.03,0,0,0.16
10287,Defender,GC,2002,0.08,0.02,0,0,0.11
10317,Arcade Party Pak,PS,1999,0.06,0.04,0,0.01,0.11
11083,Defender,XB,2002,0.07,0.02,0,0,0.09
11504,Midway Arcade Treasures 3,XB,2005,0.06,0.02,0,0,0.08
12093,Midway Arcade Treasures 3,GC,2005,0.05,0.01,0,0,0.07
12704,PopStar Guitar,Wii,2008,0.03,0.03,0,0.01,0.06
