Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
542,The Sims,PS2,Electronic Arts,1.41,1.12,0,0.24,2.77
635,The Sims: Bustin' Out,PS2,Electronic Arts,1.07,1.19,0,0.18,2.43
900,The Sims: Makin' Magic,PC,Electronic Arts,1.03,0.8,0,0.09,1.92
960,DDRMAX2: Dance Dance Revolution,PS2,Konami Digital Entertainment,1.05,0.59,0,0.18,1.81
1080,The Sims: Superstar,PC,Electronic Arts,1.67,0,0,0,1.68
1476,The Sims: Bustin' Out,GBA,Electronic Arts,0.93,0.35,0,0.06,1.33
2376,Crimson Skies: High Road to Revenge,XB,Microsoft Game Studios,0.65,0.19,0,0.03,0.87
2568,Star Wars Rogue Squadron III: Rebel Strike,GC,LucasArts,0.62,0.16,0,0.02,0.8
2853,Mobile Suit Gundam: Encounters in Space,PS2,Namco Bandai Games,0.05,0.04,0.61,0.01,0.72
3079,The Sims: Bustin' Out,GC,Electronic Arts,0.43,0.2,0,0.03,0.66
3434,Harvest Moon: Friends of Mineral Town,GBA,Ubisoft,0.34,0.13,0.11,0.01,0.59
3571,The Sims: Bustin' Out,XB,Electronic Arts,0.4,0.14,0,0.02,0.56
3701,Dance Dance Revolution Ultramix,XB,Konami Digital Entertainment,0.42,0.11,0,0.02,0.54
4039,The Sims,GC,Electronic Arts,0.35,0.13,0,0.01,0.49
4114,Secret Weapons Over Normandy,PS2,LucasArts,0.24,0.18,0,0.06,0.48
4581,The Sims,XB,Electronic Arts,0.31,0.1,0,0.01,0.42
4677,Zone of the Enders: The 2nd Runner,PS2,Konami Digital Entertainment,0.15,0.12,0.11,0.04,0.41
5370,Monster Rancher 4,PS2,Tecmo Koei,0.08,0.06,0.19,0.02,0.34
5744,Armored Core: Silent Line,PS2,Agetec,0.07,0.06,0.16,0.02,0.31
5921,SimCity 4,PC,Electronic Arts,0.01,0.24,0,0.05,0.3
6015,Hamster Club 4: Shigessa Daidassou,GBA,Jorudan,0,0,0.28,0.01,0.29
6399,Jurassic Park: Operation Genesis,PS2,Konami Digital Entertainment,0.13,0.1,0,0.03,0.27
6610,Secret Weapons Over Normandy,XB,LucasArts,0.19,0.05,0,0.01,0.25
7573,Harvest Moon: More Friends of Mineral Town,GBA,Ubisoft,0.14,0.05,0,0,0.2
8508,Lethal Skies II,PS2,Sammy Corporation,0.08,0.06,0,0.02,0.16
10202,Naval Ops: Warship Gunner,PS2,Tecmo Koei,0.05,0.04,0,0.01,0.11
10416,SimCity 2000,GBA,Zoo Digital Publishing,0.08,0.03,0,0,0.11
11803,SimCity 4: Deluxe Edition,PC,Electronic Arts,0,0.06,0,0.01,0.07
11974,Microsoft Flight Simulator 2004: A Century of Flight,PC,Microsoft Game Studios,0,0.06,0,0.01,0.07
12146,Jurassic Park: Operation Genesis,XB,Konami Digital Entertainment,0.05,0.01,0,0,0.07
12864,Wing Commander: Prophecy,GBA,"Destination Software, Inc",0.04,0.01,0,0,0.05
13181,Freelancer,PC,Microsoft Game Studios,0.02,0.02,0,0.01,0.05
14369,Lock On: Modern Air Combat,PC,Ubisoft,0,0.03,0,0.01,0.03
14889,Jurassic Park: Operation Genesis,PC,Vivendi Games,0,0.02,0,0,0.03
15146,IL-2 Sturmovik: Forgotten Battles,PC,Ubisoft,0,0.02,0,0,0.02
