Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
106,Tekken 3,PS,Sony Computer Entertainment,3.27,2.22,1.4,0.29,7.16
398,WWF War Zone,PS,Acclaim Entertainment,2.47,0.76,0,0.13,3.36
661,WCW/nWo Revenge,N64,THQ,1.94,0.39,0.03,0.02,2.38
919,WCW Nitro,PS,THQ,1.42,0.36,0.03,0.07,1.88
990,WWF Attitude,PS,Acclaim Entertainment,1.27,0.42,0,0.07,1.76
1067,WCW/NWO Thunder,PS,THQ,1.1,0.48,0.04,0.07,1.69
1309,Mortal Kombat 4,PS,GT Interactive,0.81,0.55,0,0.1,1.46
1314,WCW vs the World,PS,THQ,1.17,0.2,0.04,0.05,1.46
1474,WWF War Zone,N64,Acclaim Entertainment,1.08,0.24,0,0.02,1.33
1649,WCW Mayhem,PS,Electronic Arts,0.68,0.46,0,0.08,1.22
2026,Street Fighter Alpha 3,PS,Virgin Interactive,0.38,0.12,0.51,0.02,1.03
2801,Mortal Kombat 4,N64,GT Interactive,0.55,0.17,0,0.01,0.73
2994,Bushido Blade 2,PS,SquareSoft,0.25,0.17,0.22,0.04,0.68
3849,Rival Schools: United By Fate,PS,Capcom,0.12,0.08,0.28,0.03,0.52
4108,Wu-Tang: Shaolin Style,PS,Activision,0.27,0.18,0,0.03,0.48
5154,Virtua Fighter 3tb,DC,Sega,0,0,0.37,0,0.37
5832,Ehrgeiz,PS,SquareSoft,0.17,0.12,0,0.02,0.3
6190,Dead or Alive,PS,Sony Computer Entertainment,0.09,0.06,0.1,0.02,0.28
6242,Warpath: Jurassic Park,PS,Electronic Arts,0.15,0.1,0,0.02,0.28
6568,Marvel Super Heroes vs. Street Fighter,PS,Virgin Interactive,0.14,0.1,0,0.02,0.26
6640,Evil Zone,PS,Titus,0.14,0.1,0,0.02,0.25
6965,Street Fighter EX2 Plus,PS,Virgin Interactive,0.13,0.09,0,0.02,0.23
7022,Gundam Battle Assault,PS,Namco Bandai Games,0.13,0.09,0,0.02,0.23
7125,Shin Nippon Pro Wrestling: Toukon Retsuden 3,PS,Tomy Corporation,0,0,0.21,0.01,0.23
7415,WCW Nitro,N64,THQ,0.17,0.04,0,0,0.21
7842,Darkstalkers 3,PS,Capcom,0.11,0.07,0,0.01,0.19
8078,Vampire Savior: The Lord of Vampire,SAT,Capcom,0,0,0.18,0,0.18
8250,The King of Fighters '97,PS,SNK,0,0,0.16,0.01,0.17
8279,The King of Fighters '97,SAT,SNK,0,0,0.17,0,0.17
8321,Fighter Maker,PS,Agetec,0.05,0.04,0.07,0.01,0.17
8583,Fighters Destiny,N64,Ocean,0.13,0.03,0,0,0.16
8902,Cardinal Syn,PS,Sony Computer Entertainment,0.08,0.06,0,0.01,0.15
9069,Power Stone,DC,Eidos Interactive,0,0,0.14,0,0.14
9305,Guilty Gear,PS,Virgin Interactive,0.03,0.02,0.07,0.01,0.14
10533,X-Men: Children of the Atom,PS,Acclaim Entertainment,0.06,0.04,0,0.01,0.1
11988,Super Robot Spirits,N64,Banpresto,0,0,0.04,0.03,0.07
12180,Destrega,PS,Sony Computer Entertainment,0.04,0.03,0,0,0.07
12682,Real Bout Garou Densetsu Special: Dominated Mind,PS,SNK,0,0,0.05,0,0.06
13555,The King of Fighters Kyo,PS,SNK Playmore,0,0,0.04,0,0.04
13746,Deadly Arts,N64,Konami Digital Entertainment,0.03,0.01,0,0,0.04
14368,Pocket Fighter,SAT,Capcom,0,0,0.03,0,0.03
