Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
212,Madden NFL 06,PS2,Electronic Arts,3.98,0.26,0.01,0.66,4.91
270,FIFA Soccer 06,PS2,Electronic Arts,0.78,2.55,0.04,0.84,4.21
293,World Soccer Winning Eleven 9,PS2,Konami Digital Entertainment,0.12,2.26,0.9,0.77,4.06
926,Madden NFL 06,XB,Electronic Arts,1.75,0.03,0,0.08,1.86
944,NCAA Football 06,PS2,Electronic Arts,1.53,0.05,0,0.25,1.84
1121,NBA Live 06 (All region sales),PS2,Electronic Arts,1.44,0.15,0,0.05,1.64
1136,Tony Hawk's American Wasteland (Old all region sales),PS2,Activision,0.8,0.63,0.01,0.19,1.62
1146,Super Mario Strikers,GC,Nintendo,0.98,0.38,0.2,0.04,1.61
1217,MVP Baseball 2005,PS2,Electronic Arts,1.26,0.07,0,0.21,1.54
1284,Major League Baseball 2K5,PS2,Take-Two Interactive,0.72,0.56,0,0.19,1.48
1310,Mario Superstar Baseball,GC,Nintendo,0.93,0.24,0.25,0.04,1.46
1332,Tony Hawk's American Wasteland (Weekly american sales),PS2,Activision,1.38,0.05,0,0.02,1.45
1358,NBA Live 06 (Weekly american sales),PS2,Electronic Arts,1.35,0.05,0,0.02,1.42
1667,World Soccer Winning Eleven 9 (JP & Others sales),PSP,Konami Digital Entertainment,0.01,0.88,0.31,0,1.2
1934,World Tour Soccer,PSP,Sony Computer Entertainment,0.1,0.63,0,0.34,1.07
1949,NBA Street V3,PS2,Electronic Arts,0.52,0.41,0,0.14,1.06
2132,NCAA Football 06,XB,Electronic Arts,0.73,0.21,0,0.03,0.97
2210,MVP Baseball 2005,XB,Electronic Arts,0.7,0.2,0,0.03,0.94
2330,Blitz: The League,PS2,Unknown,0.74,0.03,0,0.12,0.89
2334,Tiger Woods PGA Tour 06,PS2,Electronic Arts,0.74,0.03,0,0.12,0.89
2508,Tony Hawk's Underground 2 Remix,PSP,Activision,0.46,0.21,0,0.15,0.82
2749,Madden NFL 06,PSP,Electronic Arts,0.69,0,0,0.06,0.75
2998,FIFA Soccer 06,XB,Electronic Arts,0.29,0.38,0,0.01,0.68
3029,Virtua Tennis: World Tour (US & Others sales),PSP,Sega,0.16,0.36,0,0.14,0.67
3155,NBA Live 06,XB,Electronic Arts,0.57,0.04,0,0.03,0.64
3241,Tony Hawk's American Wasteland,XB,Activision,0.4,0.2,0,0.03,0.62
3495,NHL 06,PS2,Electronic Arts,0.48,0.02,0,0.08,0.58
3526,Madden NFL 06,GC,Electronic Arts,0.44,0.11,0,0.02,0.57
3613,Major League Baseball 2K5,XB,Take-Two Interactive,0.52,0.02,0,0.02,0.56
3762,NCAA March Madness 06,PS2,Electronic Arts,0.45,0.02,0,0.07,0.53
3794,NBA 06,PS2,Sony Computer Entertainment,0.26,0.2,0,0.07,0.53
3824,Mario Tennis: Power Tour,GBA,Nintendo,0.24,0.09,0.19,0.01,0.52
3868,SSX On Tour,PS2,Electronic Arts,0.25,0.2,0,0.07,0.52
4138,Tiger Woods PGA Tour 06,XB,Electronic Arts,0.35,0.11,0,0.02,0.48
4208,World Soccer Winning Eleven 8: Liveware Evolution,PS2,Konami Digital Entertainment,0,0,0.47,0,0.47
4320,Jikkyou Powerful Pro Yakyuu 12,PS2,Konami Digital Entertainment,0,0,0.45,0,0.45
4415,World Soccer Winning Eleven 9,XB,Konami Digital Entertainment,0.06,0.33,0.02,0.03,0.44
4579,NHL 2K6,PS2,Take-Two Interactive,0.21,0.16,0,0.05,0.42
4588,Tony Hawk's American Wasteland,GC,Activision,0.33,0.08,0,0.01,0.42
4615,NBA Live 06,PSP,Electronic Arts,0.39,0,0,0.03,0.42
4838,MLB 2006,PS2,Sony Computer Entertainment,0.33,0.01,0,0.05,0.4
4947,Cabela's Dangerous Hunts 2,PS2,Activision,0.19,0.15,0,0.05,0.39
5143,NFL Street 2 Unleashed,PSP,Electronic Arts,0.34,0,0,0.03,0.37
