Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
627,Mario Party 4,GC,Nintendo,1.13,0.36,0.92,0.07,2.47
827,Sonic Mega Collection,GC,Infogrames,1.47,0.48,0.05,0.06,2.05
2708,Taiko no Tatsujin: Tatakon de Dodon ga Don,PS2,Namco Bandai Games,0,0,0.76,0,0.76
3170,Konami Collector's Series: Arcade Advanced,GBA,Konami Digital Entertainment,0.46,0.17,0,0.01,0.64
3237,Namco Museum,GC,Namco Bandai Games,0.48,0.13,0,0.02,0.63
3330,Game & Watch Gallery 4,GBA,Nintendo,0.43,0.16,0,0.01,0.61
3543,Jampack Summer 2002,PS2,Sony Computer Entertainment,0.28,0.22,0,0.07,0.57
3605,Barbie Groovy Games,GBA,Universal Interactive,0.4,0.15,0,0.01,0.56
3877,Jampack Winter 2002,PS2,Sony Computer Entertainment,0.25,0.2,0,0.07,0.52
3946,Monopoly Party,PS2,Infogrames,0.25,0.19,0,0.06,0.51
3969,Activision Anthology,PS2,Activision,0.25,0.19,0,0.06,0.5
4233,Dragon Ball Z: Collectible Card Game,GBA,Infogrames,0.33,0.12,0,0.01,0.46
4282,Momotarou Dentetsu 11,PS2,Hudson Soft,0,0,0.46,0,0.46
4798,Defender,PS2,Midway Games,0.2,0.15,0,0.05,0.4
5670,Sega Smash Pack,GBA,Atari,0.23,0.08,0,0.01,0.32
6059,Shrek Super Party,PS2,TDK Mediactive,0.14,0.11,0,0.04,0.29
6164,Jissen Pachi-Slot Hisshouhou! Moujuu-Oh S,PS2,Sammy Corporation,0,0,0.28,0,0.28
6443,Lowrider,PS2,Pacific Century Cyber Works,0.11,0.09,0.03,0.03,0.26
6754,Nickelodeon Party Blast,GC,Atari,0.19,0.05,0,0.01,0.25
6799,Britney's Dance Beat,PS2,THQ,0.12,0.09,0,0.03,0.24
7235,Mary-Kate and Ashley: Sweet 16 - Licenced to Drive,PS2,Acclaim Entertainment,0.11,0.08,0,0.03,0.22
7241,Nickelodeon Party Blast,XB,Infogrames,0.16,0.05,0,0.01,0.22
7299,Britney's Dance Beat,GBA,THQ,0.15,0.06,0,0,0.22
7502,Mary-Kate and Ashley: Girls Night Out,GBA,Acclaim Entertainment,0.15,0.05,0,0,0.2
7635,Jissen Pachi-Slot Hisshouhou! Aladdin A,PS2,Sammy Corporation,0,0,0.2,0,0.2
7735,Dexter's Lab Chess Challenge,GBA,BAM! Entertainment,0.14,0.05,0,0,0.2
7989,Star Wars: The Clone Wars & Tetris Worlds,XB,Microsoft Game Studios,0.14,0.04,0,0.01,0.19
8047,Monopoly Party,XB,Infogrames,0.14,0.04,0,0.01,0.18
8056,Atari Anniversary Advance,GBA,Atari,0.13,0.05,0,0,0.18
9487,Shrek Super Party,XB,TDK Mediactive,0.1,0.03,0,0,0.13
9592,Monopoly Party,GC,Infogrames,0.1,0.03,0,0,0.13
10287,Defender,GC,Midway Games,0.08,0.02,0,0,0.11
10834,Whacked!,XB,Microsoft Game Studios,0.07,0.02,0,0,0.09
11083,Defender,XB,Midway Games,0.07,0.02,0,0,0.09
11241,Million God,PS2,Nippon Amuse,0,0,0.09,0,0.09
11450,Smuggler's Run: Warzones,GC,Take-Two Interactive,0.06,0.02,0,0,0.08
11644,Momotarou Dentetsu 11,GC,Hudson Soft,0,0,0.07,0,0.08
12342,The Pinball of the Dead,GBA,Sega,0.05,0.02,0,0,0.06
13050,Disney's Party,GC,Electronic Arts,0.04,0.01,0,0,0.05
13200,Pinball Tycoon,GBA,Ignition Entertainment,0.03,0.01,0,0,0.05
13574,Chessmaster,GBA,Ubisoft,0.03,0.01,0,0,0.04
14165,Gacharoku,PS2,Sony Computer Entertainment,0,0,0.03,0,0.03
15653,Space Channel 5: Ulala's Cosmic Attack,GBA,Atari,0.01,0,0,0,0.02
15962,Technic Beat,PS2,Arika,0.01,0.01,0,0,0.02
16063,"Pachi-Slot Teiou: Golgo 13 Las Vegas (JP sales, but wrong system)",PS2,Media Entertainment,0,0,0.01,0,0.01
