Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
149,LittleBigPlanet,PS3,Sony Computer Entertainment,2.8,2.05,0.17,0.9,5.92
482,Kirby Super Star Ultra,DS,Nintendo,1.57,0.04,1.19,0.15,2.96
740,Sonic Unleashed,Wii,Sega,1.28,0.68,0.02,0.21,2.2
1304,Wall-E,DS,THQ,0.46,0.83,0,0.17,1.46
1725,Wario Land: Shake It!,Wii,Nintendo,0.6,0.31,0.15,0.11,1.17
1738,Mirror's Edge,X360,Electronic Arts,0.51,0.51,0.01,0.13,1.17
1790,Mirror's Edge,PS3,Electronic Arts,0.31,0.59,0.02,0.22,1.14
2016,Sonic Unleashed,PS3,Sega,0.56,0.33,0.01,0.14,1.03
2036,Wall-E,Wii,THQ,0.51,0.4,0,0.11,1.02
2131,de Blob,Wii,THQ,0.5,0.37,0,0.1,0.97
2161,Sonic Unleashed,X360,Sega,0.54,0.33,0,0.09,0.96
2425,The Legendary Starfy,DS,Nintendo,0.61,0,0.2,0.05,0.86
2656,Banjo-Kazooie: Nuts & Bolts,X360,Microsoft Game Studios,0.32,0.36,0,0.09,0.78
2688,Sonic Unleashed,PS2,Sega,0.37,0.04,0,0.36,0.76
2733,Wall-E,PS2,THQ,0.21,0,0,0.54,0.75
3105,Wall-E,PSP,THQ,0.29,0.22,0,0.14,0.65
3278,Wall-E,X360,THQ,0.29,0.26,0,0.07,0.62
3306,New Play Control! Donkey Kong Jungle Beat,Wii,Nintendo,0.24,0.17,0.14,0.05,0.61
3454,The Legend of Spyro: Dawn of the Dragon,Wii,Vivendi Games,0.35,0.18,0,0.05,0.58
3502,Ratchet & Clank: Quest for Booty,PS3,Sony Computer Entertainment,0,0.53,0,0.04,0.58
3542,Dora The Explorer: Dora Saves the Snow Princess,Wii,Take-Two Interactive,0.5,0.03,0,0.04,0.57
3657,Secret Agent Clank(US sales),PSP,Sony Computer Entertainment,0.33,0.22,0,0,0.55
3970,Crash: Mind Over Mutant,PS2,Vivendi Games,0.25,0.19,0,0.06,0.5
4112,Crash: Mind Over Mutant,X360,Vivendi Games,0.22,0.21,0,0.05,0.48
4228,The Legend of Spyro: Dawn of the Dragon,DS,Vivendi Games,0.26,0.15,0,0.05,0.46
4252,Dora The Explorer: Dora Saves the Snow Princess,DS,Take-Two Interactive,0.27,0.16,0,0.04,0.46
4259,The Legend of Spyro: Dawn of the Dragon,PS3,Vivendi Games,0.19,0.19,0,0.08,0.46
4322,Crash: Mind Over Mutant,Wii,Vivendi Games,0.36,0.06,0,0.03,0.45
4407,Crash: Mind Over Mutant,PSP,Vivendi Games,0.11,0.22,0,0.12,0.45
4591,Crash: Mind Over Mutant,DS,Vivendi Games,0.39,0,0,0.03,0.42
4709,Castlevania: Order of Ecclesia,DS,Konami Digital Entertainment,0.31,0.03,0.04,0.03,0.41
4795,Wall-E,PS3,THQ,0.12,0.21,0,0.08,0.4
4826,The Legend of Spyro: Dawn of the Dragon,PS2,Vivendi Games,0.12,0.01,0,0.27,0.4
5037,Dora The Explorer: Dora Saves the Snow Princess,PS2,Take-Two Interactive,0.19,0.15,0,0.05,0.38
5186,LocoRoco 2,PSP,Sony Computer Entertainment,0.21,0.09,0.01,0.05,0.36
5328,The Tale of Despereaux,PS2,Brash Entertainment,0.17,0.13,0,0.04,0.35
5610,The Legend of Spyro: Dawn of the Dragon,X360,Vivendi Games,0.16,0.13,0,0.03,0.32
6001,Ratchet & Clank: Size Matters,PS2,Sony Computer Entertainment,0.13,0.1,0.03,0.03,0.29
8440,Klonoa,Wii,Namco Bandai Games,0.11,0.02,0.03,0.01,0.17
8961,Shin Chan: ¡Aventuras de Cine!,DS,505 Games,0,0,0.15,0,0.15
9494,Secret Agent Clank,PSP,Sony Computer Entertainment,0.04,0.03,0.04,0.02,0.13
9618,Garfield's Fun Fest,DS,Zoo Digital Publishing,0.07,0.04,0,0.01,0.13
9828,Dora the Explorer: Dora Saves the Mermaids,PS2,Take-Two Interactive,0.06,0.05,0,0.02,0.12
9849,Space Chimps,PS2,Brash Entertainment,0.06,0.05,0,0.02,0.12
10165,Space Chimps,X360,Brash Entertainment,0.1,0,0,0.01,0.11
10265,Death Jr.: Root of Evil,Wii,Eidos Interactive,0.1,0,0,0.01,0.11
11015,Space Chimps,Wii,Brash Entertainment,0.08,0,0,0.01,0.09
11024,Doraemon: Nobita to Midori no Kyojinden DS,DS,Sega,0,0,0.09,0,0.09
11046,Ratchet & Clank Future: Quest for Booty,PS3,Sony Computer Entertainment,0.01,0.06,0,0.02,0.09
11092,Prinny: Can I Really Be the Hero?,PSP,Tecmo Koei,0.02,0.01,0.05,0.01,0.09
12142,The Tale of Despereaux,DS,Brash Entertainment,0.06,0,0,0,0.07
12799,Space Chimps,DS,Brash Entertainment,0.05,0,0,0,0.06
13138,George of the Jungle and the Search for the Secret,DS,Ignition Entertainment,0.05,0,0,0,0.05
13155,Assassin's Creed: Altair's Chronicles,DS,Ubisoft,0.03,0.01,0,0,0.05
13469,The Tale of Despereaux,Wii,Brash Entertainment,0.04,0,0,0,0.04
13636,Myth Makers: Trixie in Toyland,Wii,Popcorn Arcade,0.04,0,0,0,0.04
