Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
76,The Elder Scrolls V: Skyrim,X360,Bethesda Softworks,5.03,2.86,0.1,0.85,8.84
127,The Elder Scrolls V: Skyrim,PS3,Bethesda Softworks,2.55,2.71,0.25,1.05,6.56
311,The Elder Scrolls V: Skyrim,PC,Bethesda Softworks,1.15,2.09,0,0.64,3.88
480,Star Wars: The Old Republic,PC,Electronic Arts,1.58,1.01,0,0.38,2.97
537,Monster Hunter Tri,3DS,Nintendo,0.46,0.29,1.96,0.07,2.79
564,Final Fantasy XIII-2,PS3,Square Enix,0.78,0.75,0.89,0.26,2.68
813,Dark Souls,PS3,Namco Bandai Games,0.75,0.54,0.54,0.23,2.07
1206,Ni no Kuni: Wrath of the White Witch,PS3,Namco Bandai Games,0.6,0.51,0.21,0.23,1.55
1283,Mass Effect 2,PS3,Electronic Arts,0.78,0.47,0.03,0.2,1.48
1602,Tales of Xillia,PS3,Namco Bandai Games,0.29,0.19,0.67,0.09,1.24
2080,Dark Souls,X360,Namco Bandai Games,0.64,0.28,0,0.08,1
2521,Tales of the Abyss,3DS,Namco Bandai Games,0.42,0.19,0.14,0.06,0.82
2546,Final Fantasy Type-0,PSP,Unknown,0,0,0.81,0,0.81
2770,Final Fantasy XIII-2,X360,Square Enix,0.36,0.3,0.02,0.06,0.74
2978,The Last Story,Wii,Nintendo,0.32,0.13,0.18,0.04,0.68
3032,RIFT,PC,Unknown,0.44,0.16,0,0.07,0.67
3281,Dragon Quest Monsters: Joker 2 Professional,DS,Square Enix,0,0,0.62,0,0.62
3489,Disgaea 4: A Promise Unforgotten,PS3,Nippon Ichi Software,0.27,0.11,0.14,0.06,0.58
3598,Final Fantasy IV: The Complete Collection,PSP,Square Enix,0.13,0.09,0.27,0.06,0.56
3704,Two Worlds II,X360,Unknown,0.4,0.08,0.03,0.04,0.54
3745,Inazuma Eleven GO,3DS,Nintendo,0,0.05,0.48,0,0.54
3844,DC Universe Online,PS3,Sony Online Entertainment,0.35,0.12,0,0.06,0.52
3961,Monster Hunter Freedom 2,PS3,Capcom,0,0,0.5,0,0.5
4123,Two Worlds II,PS3,Unknown,0.26,0.11,0.06,0.05,0.48
4172,Dragon Quest 25 Shuunen Kinin: Famicom & Super Famicom Dragon Quest I-II-III,Wii,Square Enix,0,0,0.47,0,0.47
4889,Dungeon Siege III,PS3,Square Enix,0.17,0.14,0.03,0.06,0.39
4893,Danball Senki,PSP,Level 5,0,0,0.39,0,0.39
5076,Shin Megami Tensei: Devil Survivor Overclocked,3DS,Ghostlight,0.28,0.01,0.06,0.02,0.38
5107,Phantasy Star Portable 2: Infinity,PSP,Sega,0,0,0.37,0,0.37
5123,Dungeon Siege III,X360,Square Enix,0.21,0.12,0.01,0.03,0.37
5252,Toriko: Gourmet Survival!,PSP,Namco Bandai Games,0,0,0.36,0,0.36
5448,Pandora's Tower,Wii,Nintendo,0.13,0.1,0.08,0.03,0.33
5594,Shin Megami Tensei: Devil Survivor 2,DS,Ghostlight,0.17,0.01,0.12,0.01,0.32
5700,Fable III,PC,Microsoft Game Studios,0.09,0.17,0,0.05,0.32
5702,Might & Magic Heroes VI,PC,Ubisoft,0.12,0.14,0,0.05,0.31
5706,MonHun Nikki: Poka Poka Ailu Mura G,PSP,Capcom,0,0,0.31,0,0.31
5900,Shin Megami Tensei: Persona 2: Innocent Sin,PSP,Atlus,0.13,0.03,0.11,0.03,0.3
6162,Tales of the World: Radiant Mythology 3,PSP,Namco Bandai Games,0,0,0.28,0,0.28
6491,Inazuma Eleven Strikers,Wii,Nintendo,0,0.01,0.25,0,0.26
6822,Atelier Meruru: Alchemist of Arland 3,PS3,Nippon Ichi Software,0.05,0,0.18,0.01,0.24
6952,DC Universe Online,PC,Sony Online Entertainment,0.16,0.06,0,0.02,0.24
7180,Rune Factory: Tides of Destiny,PS3,Marvelous Interactive,0.14,0,0.07,0.01,0.22
7476,Rune Factory: Tides of Destiny,Wii,Marvelous Interactive,0.14,0,0.06,0.01,0.21
7523,Two Worlds II,PC,Unknown,0.09,0.09,0,0.03,0.2
7583,7th Dragon 2020,PSP,Sega,0,0,0.2,0,0.2
7606,The Legend of Heroes VII: The Trail of Blue,PSP,Falcom Corporation,0,0,0.2,0,0.2
7701,Ore no Shikabane o Koete Yuke,PSP,Sony Computer Entertainment,0,0,0.2,0,0.2
7847,Inazuma Eleven Strikers 2012 Xtreme,Wii,Level 5,0,0,0.19,0,0.19
8251,Dungeon Siege III,PC,Square Enix,0.08,0.08,0,0.02,0.17
8532,SD Gundam G Generation 3D,3DS,Namco Bandai Games,0,0,0.16,0,0.16
8695,Kingdom Hearts: Birth by Sleep - Final Mix,PSP,Square Enix,0,0,0.16,0,0.16
8857,White Knight Chronicles: Origins,PSP,Sony Computer Entertainment,0,0.04,0.09,0.02,0.15
8977,Black * Rock Shooter: The Game,PSP,Unknown,0,0,0.15,0,0.15
9327,Queen's Gate: Spiral Chaos,PSP,Namco Bandai Games,0,0,0.14,0,0.14
9447,Slime MoriMori Dragon Quest 3: Taikaizoku to Shippo Dan,3DS,Square Enix,0,0,0.13,0,0.13
9478,Grand Knights History,PSP,Marvelous Interactive,0,0,0.13,0,0.13
9839,Gungnir: Mayari no Gunshin to Eiyuu Sensou,PSP,Atlus,0.07,0,0.04,0.01,0.12
9972,Darkspore,PC,Electronic Arts,0.07,0.03,0,0.01,0.12
10237,Frontier Gate,PSP,Konami Digital Entertainment,0,0,0.11,0,0.11
10359,Saigo no Yakusoku no Monogatari,PSP,Unknown,0,0,0.11,0,0.11
10604,Lord of Apocalypse,PSV,Square Enix,0,0,0.1,0,0.1
10717,Lord of Apocalypse,PSP,Square Enix,0,0,0.1,0,0.1
10799,Digimon Story: Super Xros Wars Blue/Red,DS,Namco Bandai Games,0,0,0.1,0,0.1
11176,Chou Jigen Game Neptune Mk-II,PS3,Compile Heart,0,0,0.09,0,0.09
11334,SaGa 3: Jikuu no Hasha - Shadow or Light,DS,Square Enix,0,0,0.08,0,0.08
12149,Ragnarok: Hikari to Yami no Koujo,PSP,GungHo,0.02,0,0.05,0,0.07
12343,Growlanser IV: Over Reloaded,PSP,Atlus,0,0,0.06,0,0.06
12376,Unchained Blades,PSP,FuRyu,0,0,0.06,0,0.06
12494,EverQuest II: Destiny of Velious,PC,Sony Online Entertainment,0.06,0,0,0,0.06
12715,Senritsu no Stratus,PSP,Konami Digital Entertainment,0,0,0.06,0,0.06
12787,Ken to Mahou to Gakuen Mono. 3D,3DS,Acquire,0,0,0.06,0,0.06
13113,Metal Max 2 Reloaded,DS,Unknown,0,0,0.05,0,0.05
13197,Classic Dungeon X2,PSP,Nippon Ichi Software,0,0,0.05,0,0.05
13270,Venus & Braves: Majo to Megami to Horobi no Yogen,PSP,Namco Bandai Games,0,0,0.05,0,0.05
13450,Nora to Koku no Koubou: Kiri no Mori no Majo,DS,Atlus,0,0,0.05,0,0.05
