Rank,Name,Platform,Year,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
609,Crazy Taxi,PS2,2001,1.13,1.12,0.06,0.22,2.52
1996,ATV: Quad Power Racing,PS,2000,0.58,0.39,0,0.07,1.04
2004,Jeremy McGrath Supercross 98,PS,1998,0.91,0.1,0,0.03,1.04
2449,Burnout 2: Point of Impact,PS2,2002,0.42,0.32,0,0.11,0.85
2466,ATV Quad Power Racing 2,PS2,2003,0.41,0.32,0,0.11,0.84
2768,Burnout,PS2,2001,0.36,0.28,0,0.1,0.74
2873,Jeremy McGrath Supercross 2000,PS,2000,0.4,0.27,0,0.05,0.71
3414,Extreme-G,N64,1997,0.47,0.11,0,0.01,0.59
4065,Crazy Taxi,GC,2001,0.36,0.09,0.02,0.01,0.49
4398,ATV Quad Power Racing 2,XB,2003,0.36,0.07,0,0.01,0.45
4832,18 Wheeler: American Pro Trucker,PS2,2001,0.2,0.15,0,0.05,0.4
4934,Extreme-G: XG2,N64,1998,0.31,0.07,0,0,0.39
5253,South Park Rally,PS,1998,0.2,0.13,0,0.02,0.36
5847,Burnout,GC,2002,0.23,0.06,0,0.01,0.3
6025,Viz,N64,1998,0.23,0.06,0,0,0.29
6028,Jeremy McGrath Supercross 2000,N64,1999,0.23,0.06,0,0,0.29
6134,ATV Quad Power Racing 2,GC,2003,0.22,0.06,0,0.01,0.28
6373,XGIII: Extreme G Racing,PS2,2001,0.13,0.1,0,0.03,0.27
6548,McGrath Vs. Pastrana Freestyle Motocross,PS,2000,0.14,0.1,0,0.02,0.26
6832,Burnout 2: Point of Impact,XB,2003,0.18,0.05,0,0.01,0.24
7000,Jeremy McGrath Supercross World,PS2,2001,0.11,0.09,0,0.03,0.23
7622,South Park Rally,N64,2000,0.16,0.04,0,0,0.2
7797,Re-Volt,PS,1998,0.11,0.07,0,0.01,0.19
8101,Re-Volt,N64,1999,0.14,0.04,0,0,0.18
8410,RC Revenge Pro,PS2,2000,0.08,0.06,0,0.02,0.17
8738,Burnout 2: Point of Impact,GC,2003,0.12,0.03,0,0,0.15
8739,Paris-Dakar Rally,PS2,2001,0.08,0.06,0,0.02,0.15
8752,XGIII: Extreme G Racing,GC,2001,0.12,0.03,0,0,0.15
9623,Burnout,XB,2002,0.09,0.03,0,0,0.13
9886,Jeremy McGrath Supercross World,GC,2002,0.09,0.02,0,0,0.12
10077,18 Wheeler: American Pro Trucker,GC,2002,0.09,0.02,0,0,0.11
10621,Vanishing Point,PS,2001,0.06,0.04,0,0.01,0.1
10852,Speed Kings,PS2,2003,0.05,0.04,0,0.01,0.09
11483,Iggy's Reckin' Balls,N64,1998,0.06,0.02,0,0,0.08
12292,XGRA: Extreme G Racing Association,PS2,2003,0.03,0.02,0,0.01,0.06
12834,Speed Kings,XB,2003,0.04,0.01,0,0,0.05
13580,SX Superstar,XB,2003,0.03,0.01,0,0,0.04
14166,SX Superstar,GC,2003,0.03,0.01,0,0,0.03
14488,Ducati World Racing Challenge,PS,2001,0.02,0.01,0,0,0.03
14726,Dakar 2: The World's Ultimate Rally,GC,2003,0.02,0.01,0,0,0.03
15261,Dakar 2: The World's Ultimate Rally,XB,2003,0.02,0,0,0,0.02
15274,XGRA: Extreme G Racing Association,GC,2003,0.02,0,0,0,0.02
15390,XGRA: Extreme G Racing Association,XB,2003,0.02,0,0,0,0.02
15497,Speed Kings,GC,2003,0.01,0,0,0,0.02
