Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
96,Crash Bandicoot 2: Cortex Strikes Back,PS,Sony Computer Entertainment,3.78,2.17,1.31,0.31,7.58
360,Croc: Legend of the Gobbos,PS,Fox Interactive,1.57,1.79,0,0.2,3.56
511,Yoshi's Story,N64,Nintendo,1.29,0.53,0.98,0.05,2.85
929,Turok 2: Seeds of Evil,N64,Acclaim Entertainment,1.37,0.41,0.04,0.04,1.86
1282,Wario Land II,GB,Nintendo,0.7,0.35,0.39,0.04,1.48
1553,Castlevania: Symphony of the Night,PS,Konami Digital Entertainment,0.58,0.4,0.21,0.08,1.27
1606,Oddworld: Abe's Oddysee,PS,GT Interactive,0.75,0.44,0,0.06,1.24
4534,Mischief Makers,N64,Nintendo,0.25,0.06,0.07,0.06,0.43
5202,Kirby's Dream Land 3,SNES,Nintendo,0,0,0.36,0,0.36
6469,Tomba!,PS,Sony Computer Entertainment,0.15,0.1,0,0.02,0.26
7129,Jersey Devil,PS,Ocean,0.13,0.09,0,0.01,0.23
8053,Klonoa: Door to Phantomile,PS,Sony Computer Entertainment,0,0,0.17,0.01,0.18
9171,The Bombing Islands,PS,Kemco,0.08,0.05,0,0.01,0.14
9661,Sonic Jam,SAT,Sega,0,0,0.12,0,0.12
10221,Chameleon Twist,N64,Sunsoft,0.09,0.02,0,0,0.11
12212,Pandemonium 2,PS,BMG Interactive Entertainment,0.04,0.02,0,0,0.07
12805,Mega Man 8 Anniversary Collector's Edition,SAT,Capcom,0,0,0.06,0,0.06
12939,Judge Dredd,PS,Gremlin Interactive Ltd,0.03,0.02,0,0,0.05
