Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
125,FIFA 15,PS4,Electronic Arts,0.79,4.29,0.05,1.47,6.59
220,FIFA 15,PS3,Electronic Arts,0.57,3.14,0.04,1.07,4.82
450,FIFA 15,X360,Electronic Arts,0.78,2.02,0,0.3,3.11
663,NBA 2K15,PS4,Take-Two Interactive,1.46,0.54,0.01,0.37,2.38
762,FIFA 15,XOne,Electronic Arts,0.6,1.41,0,0.14,2.15
838,Madden NFL 15,PS4,Electronic Arts,1.53,0.25,0,0.25,2.03
844,Madden NFL 15,X360,Electronic Arts,1.76,0.09,0,0.17,2.02
1060,NBA 2K15,XOne,Take-Two Interactive,1.36,0.18,0,0.15,1.69
1132,NBA 2K15,X360,Take-Two Interactive,1.33,0.14,0,0.15,1.63
1243,Madden NFL 15,XOne,Electronic Arts,1.3,0.09,0,0.12,1.51
1373,Madden NFL 15,PS3,Electronic Arts,1.07,0.15,0,0.19,1.41
1424,NBA 2K15,PS3,Take-Two Interactive,0.86,0.27,0.02,0.22,1.36
1810,WWE 2K15,PS4,Take-Two Interactive,0.38,0.56,0,0.19,1.13
2014,EA Sports UFC,PS4,Electronic Arts,0.46,0.4,0.01,0.17,1.04
2445,WWE 2K15,PS3,Take-Two Interactive,0.36,0.35,0,0.14,0.85
2477,FIFA 15,PSV,Electronic Arts,0.13,0.48,0.04,0.19,0.84
2703,Pro Evolution Soccer 2015,PS4,Konami Digital Entertainment,0.09,0.43,0.11,0.13,0.76
2718,FIFA 15,Wii,Electronic Arts,0.24,0.46,0,0.06,0.76
2903,2014 FIFA World Cup Brazil,PS3,Electronic Arts,0.15,0.39,0.01,0.16,0.71
2943,WWE 2K15,X360,Take-Two Interactive,0.38,0.26,0,0.06,0.69
3113,MLB 14: The Show,PS4,Sony Computer Entertainment America,0.58,0,0,0.07,0.65
3253,Pro Evolution Soccer 2015,PS3,Konami Digital Entertainment,0.1,0.23,0.22,0.08,0.62
3448,NHL 15,PS4,Electronic Arts,0.3,0.18,0,0.1,0.58
3456,Kinect Sports Rivals,XOne,Microsoft Game Studios,0.3,0.22,0.02,0.04,0.58
3615,WWE 2K15,XOne,Take-Two Interactive,0.28,0.23,0,0.04,0.56
4093,Mario Golf: World Tour,3DS,Nintendo,0.15,0.14,0.17,0.03,0.48
4170,2014 FIFA World Cup Brazil,X360,Electronic Arts,0.14,0.28,0,0.04,0.47
4212,NHL 15,X360,Electronic Arts,0.35,0.07,0,0.04,0.47
4268,EA Sports UFC,XOne,Electronic Arts,0.3,0.12,0,0.04,0.46
4370,FIFA 15,3DS,Electronic Arts,0.09,0.33,0,0.03,0.45
4818,NHL 15,XOne,Electronic Arts,0.31,0.06,0,0.03,0.4
4854,Wii Sports Club,WiiU,Nintendo,0.19,0.14,0.04,0.03,0.4
4961,MLB 14: The Show,PS3,Sony Computer Entertainment America,0.35,0,0,0.04,0.39
5015,NHL 15,PS3,Electronic Arts,0.21,0.11,0,0.06,0.38
5913,FIFA 15,PC,Electronic Arts,0,0.27,0,0.03,0.3
7059,NBA Live 15,PS4,Electronic Arts,0.15,0.04,0,0.04,0.23
7511,NBA Live 15,XOne,Electronic Arts,0.17,0.02,0,0.02,0.2
8449,Jikkyou Powerful Pro Yakyuu 2014,PS3,Konami Digital Entertainment,0,0,0.17,0,0.17
8529,Pro Evolution Soccer 2015,X360,Konami Digital Entertainment,0.05,0.1,0,0.01,0.16
9009,Derby Stallion Gold,3DS,Kadokawa Shoten,0,0,0.14,0,0.14
9193,Pro Yaky? Spirits 2014,PS3,Konami Digital Entertainment,0,0,0.14,0,0.14
9290,MLB 14: The Show,PSV,Sony Computer Entertainment America,0.11,0,0,0.02,0.14
9315,Pro Evolution Soccer 2015,XOne,Konami Digital Entertainment,0.02,0.1,0,0.01,0.14
9912,Jikkyou Powerful Pro Yakyuu 2014,PSV,Konami Digital Entertainment,0,0,0.12,0,0.12
10813,Kuroko's Basketball: Miracle Game,3DS,Namco Bandai Games,0,0,0.1,0,0.1
11098,Pro Yaky? Spirits 2014,PSP,Konami Digital Entertainment,0,0,0.09,0,0.09
11602,The Golf Club,PS4,Unknown,0.05,0.02,0,0.01,0.08
12099,Pro Yaky? Spirits 2014,PSV,Konami Digital Entertainment,0,0,0.07,0,0.07
12229,Pro Evolution Soccer 2015,PC,Konami Digital Entertainment,0,0.06,0,0.01,0.07
14144,Tour de France 2014,PS4,Focus Home Interactive,0,0.03,0,0,0.03
14378,Hajime no Ippo: The Fighting! (2014),PS3,Namco Bandai Games,0,0,0.03,0,0.03
14763,The Golf Club,XOne,Unknown,0.02,0,0,0,0.03
15287,Don Bradman Cricket 14,PS3,Tru Blu Entertainment,0,0.02,0,0,0.02
15649,Tour de France 2014,PS3,Focus Home Interactive,0,0.02,0,0,0.02
15991,Don Bradman Cricket 14,X360,Tru Blu Entertainment,0,0.01,0,0,0.01
